Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
2007-01-02;ANTIOQUIA;GUADALUPE;18,53;4.155.700,00;132,77%
2007-01-02;ANTIOQUIA;GUATAPE;26,12;3.903.500,00;113,80%
2007-01-02;ANTIOQUIA;MIEL I;81,96;3.274.300,00;103,62%
2007-01-02;ANTIOQUIA;NARE;29,82;9.995.600,00;84,42%
2007-01-02;ANTIOQUIA;PORCE II;74,53;3.681.000,00;138,91%
2007-01-02;ANTIOQUIA;SAN CARLOS;40,77;4.435.800,00;231,03%
2007-01-02;ANTIOQUIA;TENCHE;2,47;553.400,00;92,23%
2007-01-02;CARIBE;SINU URRA;253,75;2.777.600,00;146,96%
2007-01-02;CENTRO;BOGOTA N.R.;0,00;;
2007-01-02;CENTRO;MAGDALENA BETANIA;272,16;4.024.300,00;97,44%
2007-01-02;CENTRO;PRADO;38,96;418.900,00;83,78%
2007-01-02;ORIENTE;BATA;18,97;3.160.800,00;121,10%
2007-01-02;ORIENTE;CHUZA;1,47;640.000,00;48,85%
2007-01-02;ORIENTE;GUAVIO;16,49;3.914.200,00;89,37%
2007-01-02;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.338.100,00;99,05%
2007-01-02;VALLE;ALTOANCHICAYA;38,07;3.979.200,00;91,69%
2007-01-02;VALLE;CALIMA;10,81;483.700,00;98,71%
2007-01-02;VALLE;CAUCA SALVAJINA;170,32;3.594.700,00;103,00%
2007-01-02;VALLE;DIGUA;26,86;418.100,00;101,98%
2007-01-02;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2007-01-03;ANTIOQUIA;A. SAN LORENZO;20,34;4.124.600,00;85,22%
2007-01-03;ANTIOQUIA;CONCEPCION;5,33;1.195.500,00;107,70%
2007-01-03;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,59;1.926.300,00;110,71%
2007-01-03;ANTIOQUIA;GRANDE;22,36;5.444.400,00;95,85%
2007-01-03;ANTIOQUIA;GUADALUPE;14,92;3.345.300,00;106,88%
2007-01-03;ANTIOQUIA;GUATAPE;20,26;3.026.700,00;88,24%
2007-01-03;ANTIOQUIA;MIEL I;75,01;2.996.700,00;94,83%
2007-01-03;ANTIOQUIA;NARE;23,06;7.731.700,00;65,30%
2007-01-03;ANTIOQUIA;PORCE II;71,09;3.511.100,00;132,49%
2007-01-03;ANTIOQUIA;SAN CARLOS;17,43;1.896.400,00;98,77%
2007-01-03;ANTIOQUIA;TENCHE;1,69;378.300,00;63,05%
2007-01-03;CARIBE;SINU URRA;239,68;2.623.600,00;138,81%
2007-01-03;CENTRO;BOGOTA N.R.;5,98;2.603.500,00;69,61%
2007-01-03;CENTRO;MAGDALENA BETANIA;257,64;3.809.600,00;92,24%
2007-01-03;CENTRO;PRADO;20,25;217.700,00;43,54%
2007-01-03;ORIENTE;BATA;18,78;3.129.100,00;119,89%
2007-01-03;ORIENTE;CHUZA;1,50;653.100,00;49,85%
2007-01-03;ORIENTE;GUAVIO;13,10;3.109.500,00;70,99%
2007-01-03;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.951.200,00;87,57%
2007-01-03;VALLE;ALTOANCHICAYA;42,18;4.408.800,00;101,59%
2007-01-03;VALLE;CALIMA;8,66;387.500,00;79,08%
2007-01-03;VALLE;CAUCA SALVAJINA;105,12;2.218.600,00;63,57%
2007-01-03;VALLE;DIGUA;27,64;430.300,00;104,95%
2007-01-03;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2007-01-04;ANTIOQUIA;A. SAN LORENZO;19,78;4.011.100,00;82,87%
2007-01-04;ANTIOQUIA;CONCEPCION;5,20;1.165.600,00;105,01%
2007-01-04;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,50;1.906.100,00;109,55%
2007-01-04;ANTIOQUIA;GRANDE;24,47;5.956.900,00;104,88%
2007-01-04;ANTIOQUIA;GUADALUPE;20,37;4.567.200,00;145,92%
2007-01-04;ANTIOQUIA;GUATAPE;19,53;2.918.500,00;85,09%
2007-01-04;ANTIOQUIA;MIEL I;59,42;2.373.900,00;75,12%
2007-01-04;ANTIOQUIA;NARE;32,23;10.804.600,00;91,26%
2007-01-04;ANTIOQUIA;PORCE II;72,30;3.570.700,00;134,74%
2007-01-04;ANTIOQUIA;SAN CARLOS;16,86;1.834.400,00;95,54%
2007-01-04;ANTIOQUIA;TENCHE;2,18;488.600,00;81,43%
2007-01-04;CARIBE;SINU URRA;204,42;2.237.700,00;118,40%
2007-01-04;CENTRO;BOGOTA N.R.;0,00;;
2007-01-04;CENTRO;MAGDALENA BETANIA;213,00;3.149.500,00;76,26%
2007-01-04;CENTRO;PRADO;20,35;218.800,00;43,76%
2007-01-04;ORIENTE;BATA;17,95;2.990.800,00;114,59%
2007-01-04;ORIENTE;CHUZA;0,45;195.900,00;14,95%
2007-01-04;ORIENTE;GUAVIO;14,38;3.413.400,00;77,93%
2007-01-04;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.952.200,00;87,60%
2007-01-04;VALLE;ALTOANCHICAYA;42,18;4.408.800,00;101,59%
2007-01-04;VALLE;CALIMA;8,66;387.500,00;79,08%
2007-01-04;VALLE;CAUCA SALVAJINA;105,12;2.218.600,00;63,57%
2007-01-04;VALLE;DIGUA;23,78;370.200,00;90,29%
2007-01-04;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2007-01-05;ANTIOQUIA;A. SAN LORENZO;19,37;3.927.900,00;81,15%
2007-01-05;ANTIOQUIA;CONCEPCION;8,85;1.984.800,00;178,81%
2007-01-05;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,48;2.124.700,00;122,11%
2007-01-05;ANTIOQUIA;GRANDE;29,03;7.067.900,00;124,43%
2007-01-05;ANTIOQUIA;GUADALUPE;30,18;6.768.200,00;216,24%
2007-01-05;ANTIOQUIA;GUATAPE;10,67;1.594.000,00;46,47%
2007-01-05;ANTIOQUIA;MIEL I;69,35;2.770.600,00;87,68%
2007-01-05;ANTIOQUIA;NARE;31,37;10.516.600,00;88,82%
2007-01-05;ANTIOQUIA;PORCE II;76,74;3.790.200,00;143,03%
2007-01-05;ANTIOQUIA;SAN CARLOS;19,81;2.155.400,00;112,26%
2007-01-05;ANTIOQUIA;TENCHE;1,88;421.400,00;70,23%
2007-01-05;CARIBE;SINU URRA;198,83;2.176.500,00;115,16%
2007-01-05;CENTRO;BOGOTA N.R.;0,00;;
2007-01-05;CENTRO;MAGDALENA BETANIA;203,50;3.009.000,00;72,86%
2007-01-05;CENTRO;PRADO;0,13;1.400,00;0,28%
2007-01-05;ORIENTE;BATA;17,22;2.869.200,00;109,93%
2007-01-05;ORIENTE;CHUZA;1,02;444.100,00;33,90%
2007-01-05;ORIENTE;GUAVIO;13,11;3.111.900,00;71,05%
2007-01-05;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.095.200,00;91,85%
2007-01-05;VALLE;ALTOANCHICAYA;38,00;3.971.900,00;91,52%
2007-01-05;VALLE;CALIMA;7,50;335.600,00;68,49%
2007-01-05;VALLE;CAUCA SALVAJINA;125,00;2.638.200,00;75,59%
2007-01-05;VALLE;DIGUA;24,84;386.700,00;94,32%
2007-01-05;VALLE;FLORIDA II;7,01;140.200,00;107,85%
2007-01-06;ANTIOQUIA;A. SAN LORENZO;19,48;3.950.200,00;81,62%
2007-01-06;ANTIOQUIA;CONCEPCION;5,37;1.203.100,00;108,39%
2007-01-06;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,69;1.948.700,00;111,99%
2007-01-06;ANTIOQUIA;GRANDE;23,63;5.753.400,00;101,29%
2007-01-06;ANTIOQUIA;GUADALUPE;9,68;2.170.700,00;69,35%
2007-01-06;ANTIOQUIA;GUATAPE;37,16;5.552.100,00;161,87%
2007-01-06;ANTIOQUIA;MIEL I;92,17;3.682.200,00;116,53%
2007-01-06;ANTIOQUIA;NARE;27,09;9.082.400,00;76,71%
2007-01-06;ANTIOQUIA;PORCE II;72,18;3.564.900,00;134,52%
2007-01-06;ANTIOQUIA;SAN CARLOS;55,44;6.032.000,00;314,17%
2007-01-06;ANTIOQUIA;TENCHE;2,16;484.400,00;80,73%
2007-01-06;CARIBE;SINU URRA;174,56;1.910.800,00;101,10%
2007-01-06;CENTRO;BOGOTA N.R.;2,54;1.105.800,00;29,57%
2007-01-06;CENTRO;MAGDALENA BETANIA;192,11;2.840.600,00;68,78%
2007-01-06;CENTRO;PRADO;0,01;100,00;0,02%
2007-01-06;ORIENTE;BATA;17,70;2.949.200,00;113,00%
2007-01-06;ORIENTE;CHUZA;0,55;239.500,00;18,28%
2007-01-06;ORIENTE;GUAVIO;13,39;3.178.400,00;72,57%
2007-01-06;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.135.500,00;93,04%
2007-01-06;VALLE;ALTOANCHICAYA;38,00;3.971.900,00;91,52%
2007-01-06;VALLE;CALIMA;7,50;335.600,00;68,49%
2007-01-06;VALLE;CAUCA SALVAJINA;125,00;2.638.200,00;75,59%
2007-01-06;VALLE;DIGUA;17,86;278.000,00;67,80%
2007-01-06;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2007-01-07;ANTIOQUIA;A. SAN LORENZO;18,88;3.828.500,00;79,10%
2007-01-07;ANTIOQUIA;CONCEPCION;5,31;1.190.500,00;107,25%
2007-01-07;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,70;2.175.200,00;125,01%
2007-01-07;ANTIOQUIA;GRANDE;28,97;7.053.000,00;124,17%
2007-01-07;ANTIOQUIA;GUADALUPE;15,25;3.419.300,00;109,24%
2007-01-07;ANTIOQUIA;GUATAPE;20,38;3.045.200,00;88,78%
2007-01-07;ANTIOQUIA;MIEL I;119,13;4.759.300,00;150,61%
2007-01-07;ANTIOQUIA;NARE;22,42;7.517.200,00;63,49%
2007-01-07;ANTIOQUIA;PORCE II;65,45;3.232.500,00;121,98%
2007-01-07;ANTIOQUIA;SAN CARLOS;16,83;1.831.100,00;95,37%
2007-01-07;ANTIOQUIA;TENCHE;4,34;973.200,00;162,20%
2007-01-07;CARIBE;SINU URRA;146,07;1.598.900,00;84,60%
2007-01-07;CENTRO;BOGOTA N.R.;3,27;1.423.700,00;38,07%
2007-01-07;CENTRO;MAGDALENA BETANIA;189,40;2.800.500,00;67,81%
2007-01-07;CENTRO;PRADO;8,78;94.400,00;18,88%
2007-01-07;ORIENTE;BATA;17,22;2.869.200,00;109,93%
2007-01-07;ORIENTE;CHUZA;0,78;339.600,00;25,92%
2007-01-07;ORIENTE;GUAVIO;13,36;3.171.300,00;72,40%
2007-01-07;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.917.600,00;86,58%
2007-01-07;VALLE;ALTOANCHICAYA;38,00;3.971.900,00;91,52%
2007-01-07;VALLE;CALIMA;7,50;335.600,00;68,49%
2007-01-07;VALLE;CAUCA SALVAJINA;125,00;2.638.200,00;75,59%
2007-01-07;VALLE;DIGUA;14,47;225.200,00;54,93%
2007-01-07;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2007-01-08;ANTIOQUIA;A. SAN LORENZO;19,39;3.932.000,00;81,24%
2007-01-08;ANTIOQUIA;CONCEPCION;6,39;1.433.600,00;129,15%
2007-01-08;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);12,75;2.858.200,00;164,26%
2007-01-08;ANTIOQUIA;GRANDE;23,28;5.667.700,00;99,78%
2007-01-08;ANTIOQUIA;GUADALUPE;20,69;4.640.300,00;148,25%
2007-01-08;ANTIOQUIA;GUATAPE;37,93;5.667.600,00;165,24%
2007-01-08;ANTIOQUIA;MIEL I;95,85;3.829.200,00;121,18%
2007-01-08;ANTIOQUIA;NARE;42,42;14.221.700,00;120,12%
2007-01-08;ANTIOQUIA;PORCE II;70,52;3.483.000,00;131,43%
2007-01-08;ANTIOQUIA;SAN CARLOS;16,70;1.817.000,00;94,64%
2007-01-08;ANTIOQUIA;TENCHE;5,98;1.341.700,00;223,62%
2007-01-08;CARIBE;SINU URRA;155,10;1.697.800,00;89,83%
2007-01-08;CENTRO;BOGOTA N.R.;0,00;;
2007-01-08;CENTRO;MAGDALENA BETANIA;183,35;2.711.100,00;65,64%
2007-01-08;CENTRO;PRADO;0,01;100,00;0,02%
2007-01-08;ORIENTE;BATA;16,58;2.762.600,00;105,85%
2007-01-08;ORIENTE;CHUZA;1,75;761.900,00;58,16%
2007-01-08;ORIENTE;GUAVIO;11,38;2.701.300,00;61,67%
2007-01-08;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.293.600,00;97,73%
2007-01-08;VALLE;ALTOANCHICAYA;39,25;4.102.500,00;94,53%
2007-01-08;VALLE;CALIMA;12,97;580.400,00;118,45%
2007-01-08;VALLE;CAUCA SALVAJINA;75,29;1.589.000,00;45,53%
2007-01-08;VALLE;DIGUA;16,24;252.800,00;61,66%
2007-01-08;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2007-01-09;ANTIOQUIA;A. SAN LORENZO;24,63;4.994.600,00;103,19%
2007-01-09;ANTIOQUIA;CONCEPCION;7,79;1.747.800,00;157,46%
2007-01-09;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);11,67;2.617.000,00;150,40%
2007-01-09;ANTIOQUIA;GRANDE;26,29;6.401.000,00;112,69%
2007-01-09;ANTIOQUIA;GUADALUPE;16,47;3.693.600,00;118,01%
2007-01-09;ANTIOQUIA;GUATAPE;35,93;5.369.300,00;156,54%
2007-01-09;ANTIOQUIA;MIEL I;239,31;9.560.500,00;302,55%
2007-01-09;ANTIOQUIA;NARE;44,08;14.776.500,00;124,80%
2007-01-09;ANTIOQUIA;PORCE II;68,11;3.363.900,00;126,94%
2007-01-09;ANTIOQUIA;SAN CARLOS;13,52;1.471.000,00;76,61%
2007-01-09;ANTIOQUIA;TENCHE;5,79;1.299.300,00;216,55%
2007-01-09;CARIBE;SINU URRA;174,14;1.906.200,00;100,86%
2007-01-09;CENTRO;BOGOTA N.R.;0,00;;
2007-01-09;CENTRO;MAGDALENA BETANIA;189,61;2.803.600,00;67,88%
2007-01-09;CENTRO;PRADO;19,31;207.600,00;41,52%
2007-01-09;ORIENTE;BATA;15,95;2.657.600,00;101,82%
2007-01-09;ORIENTE;CHUZA;0,65;283.000,00;21,60%
2007-01-09;ORIENTE;GUAVIO;15,50;3.679.200,00;84,00%
2007-01-09;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.882.900,00;115,22%
2007-01-09;VALLE;ALTOANCHICAYA;79,38;8.297.000,00;191,18%
2007-01-09;VALLE;CALIMA;6,23;278.800,00;56,90%
2007-01-09;VALLE;CAUCA SALVAJINA;99,69;2.104.000,00;60,29%
2007-01-09;VALLE;DIGUA;25,38;395.100,00;96,37%
2007-01-09;VALLE;FLORIDA II;6,61;132.200,00;101,69%
2007-01-10;ANTIOQUIA;A. SAN LORENZO;20,44;4.144.900,00;85,64%
2007-01-10;ANTIOQUIA;CONCEPCION;8,25;1.849.600,00;166,63%
2007-01-10;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);11,22;2.516.000,00;144,60%
2007-01-10;ANTIOQUIA;GRANDE;34,15;8.314.200,00;146,38%
2007-01-10;ANTIOQUIA;GUADALUPE;17,44;3.910.400,00;124,93%
2007-01-10;ANTIOQUIA;GUATAPE;28,47;4.254.600,00;124,04%
2007-01-10;ANTIOQUIA;MIEL I;134,98;5.392.500,00;170,65%
2007-01-10;ANTIOQUIA;NARE;25,88;8.675.800,00;73,28%
2007-01-10;ANTIOQUIA;PORCE II;86,91;4.292.500,00;161,98%
2007-01-10;ANTIOQUIA;SAN CARLOS;11,25;1.224.000,00;63,75%
2007-01-10;ANTIOQUIA;TENCHE;3,86;864.900,00;144,15%
2007-01-10;CARIBE;SINU URRA;158,47;1.734.700,00;91,78%
2007-01-10;CENTRO;BOGOTA N.R.;0,00;;
2007-01-10;CENTRO;MAGDALENA BETANIA;217,83;3.220.900,00;77,99%
2007-01-10;CENTRO;PRADO;22,58;242.800,00;48,56%
2007-01-10;ORIENTE;BATA;15,80;2.632.600,00;100,87%
2007-01-10;ORIENTE;CHUZA;0,87;378.800,00;28,92%
2007-01-10;ORIENTE;GUAVIO;16,95;4.023.400,00;91,86%
2007-01-10;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.488.800,00;103,53%
2007-01-10;VALLE;ALTOANCHICAYA;84,21;8.801.800,00;202,81%
2007-01-10;VALLE;CALIMA;12,97;580.400,00;118,45%
2007-01-10;VALLE;CAUCA SALVAJINA;119,84;2.529.300,00;72,47%
2007-01-10;VALLE;DIGUA;26,27;408.900,00;99,73%
2007-01-10;VALLE;FLORIDA II;6,20;124.000,00;95,38%
2007-01-11;ANTIOQUIA;A. SAN LORENZO;22,11;4.483.500,00;92,63%
2007-01-11;ANTIOQUIA;CONCEPCION;3,77;844.300,00;76,06%
2007-01-11;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,93;2.227.000,00;127,99%
2007-01-11;ANTIOQUIA;GRANDE;22,90;5.576.400,00;98,18%
2007-01-11;ANTIOQUIA;GUADALUPE;2,94;658.600,00;21,04%
2007-01-11;ANTIOQUIA;GUATAPE;25,16;3.759.400,00;109,60%
2007-01-11;ANTIOQUIA;MIEL I;114,61;4.578.700,00;144,90%
2007-01-11;ANTIOQUIA;NARE;30,16;10.109.300,00;85,38%
2007-01-11;ANTIOQUIA;PORCE II;65,59;3.239.500,00;122,25%
2007-01-11;ANTIOQUIA;SAN CARLOS;18,41;2.003.000,00;104,32%
2007-01-11;ANTIOQUIA;TENCHE;2,38;533.000,00;88,83%
2007-01-11;CARIBE;SINU URRA;174,39;1.908.900,00;101,00%
2007-01-11;CENTRO;BOGOTA N.R.;0,00;;
2007-01-11;CENTRO;MAGDALENA BETANIA;206,93;3.059.700,00;74,08%
2007-01-11;CENTRO;PRADO;51,83;557.300,00;111,46%
2007-01-11;ORIENTE;BATA;15,31;2.551.000,00;97,74%
2007-01-11;ORIENTE;CHUZA;0,86;374.400,00;28,58%
2007-01-11;ORIENTE;GUAVIO;7,94;1.884.700,00;43,03%
2007-01-11;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.784.100,00;82,61%
2007-01-11;VALLE;ALTOANCHICAYA;36,31;3.795.200,00;87,45%
2007-01-11;VALLE;CALIMA;8,48;379.500,00;77,45%
2007-01-11;VALLE;CAUCA SALVAJINA;140,27;2.960.500,00;84,83%
2007-01-11;VALLE;DIGUA;22,29;347.000,00;84,63%
2007-01-11;VALLE;FLORIDA II;6,20;124.000,00;95,38%
2007-01-12;ANTIOQUIA;A. SAN LORENZO;18,94;3.840.700,00;79,35%
2007-01-12;ANTIOQUIA;CONCEPCION;4,90;1.099.300,00;99,04%
2007-01-12;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,78;1.968.900,00;113,16%
2007-01-12;ANTIOQUIA;GRANDE;21,16;5.152.800,00;90,72%
2007-01-12;ANTIOQUIA;GUADALUPE;15,18;3.404.300,00;108,76%
2007-01-12;ANTIOQUIA;GUATAPE;21,61;3.228.700,00;94,13%
2007-01-12;ANTIOQUIA;MIEL I;153,67;6.139.200,00;194,28%
2007-01-12;ANTIOQUIA;NARE;47,73;16.000.900,00;135,14%
2007-01-12;ANTIOQUIA;PORCE II;79,17;3.910.200,00;147,55%
2007-01-12;ANTIOQUIA;SAN CARLOS;10,54;1.146.800,00;59,73%
2007-01-12;ANTIOQUIA;TENCHE;2,38;533.700,00;88,95%
2007-01-12;CARIBE;SINU URRA;158,63;1.736.400,00;91,87%
2007-01-12;CENTRO;BOGOTA N.R.;0,54;235.100,00;6,29%
2007-01-12;CENTRO;MAGDALENA BETANIA;184,51;2.728.200,00;66,06%
2007-01-12;CENTRO;PRADO;10,38;111.600,00;22,32%
2007-01-12;ORIENTE;BATA;15,04;2.506.000,00;96,02%
2007-01-12;ORIENTE;CHUZA;0,97;422.300,00;32,24%
2007-01-12;ORIENTE;GUAVIO;12,90;3.062.100,00;69,91%
2007-01-12;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.157.400,00;93,69%
2007-01-12;VALLE;ALTOANCHICAYA;32,33;3.379.200,00;77,86%
2007-01-12;VALLE;CALIMA;10,72;479.700,00;97,90%
2007-01-12;VALLE;CAUCA SALVAJINA;90,09;1.901.400,00;54,48%
2007-01-12;VALLE;DIGUA;22,20;345.600,00;84,29%
2007-01-12;VALLE;FLORIDA II;6,20;124.000,00;95,38%
2007-01-13;ANTIOQUIA;A. SAN LORENZO;29,09;5.899.000,00;121,88%
2007-01-13;ANTIOQUIA;CONCEPCION;4,40;987.400,00;88,95%
2007-01-13;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,72;1.955.200,00;112,37%
2007-01-13;ANTIOQUIA;GRANDE;19,51;4.750.100,00;83,63%
2007-01-13;ANTIOQUIA;GUADALUPE;12,86;2.884.300,00;92,15%
2007-01-13;ANTIOQUIA;GUATAPE;38,78;5.795.200,00;168,96%
2007-01-13;ANTIOQUIA;MIEL I;192,06;7.672.900,00;242,81%
2007-01-13;ANTIOQUIA;NARE;21,92;7.349.900,00;62,08%
2007-01-13;ANTIOQUIA;PORCE II;77,56;3.830.700,00;144,55%
2007-01-13;ANTIOQUIA;SAN CARLOS;14,02;1.525.400,00;79,45%
2007-01-13;ANTIOQUIA;TENCHE;2,83;634.800,00;105,80%
2007-01-13;CARIBE;SINU URRA;173,87;1.903.300,00;100,70%
2007-01-13;CENTRO;BOGOTA N.R.;2,58;1.123.300,00;30,03%
2007-01-13;CENTRO;MAGDALENA BETANIA;183,23;2.709.300,00;65,60%
2007-01-13;CENTRO;PRADO;31,32;336.800,00;67,36%
2007-01-13;ORIENTE;BATA;14,63;2.437.700,00;93,40%
2007-01-13;ORIENTE;CHUZA;0,96;418.000,00;31,91%
2007-01-13;ORIENTE;GUAVIO;13,39;3.178.400,00;72,57%
2007-01-13;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.145.900,00;93,35%
2007-01-13;VALLE;ALTOANCHICAYA;49,98;5.224.000,00;120,37%
2007-01-13;VALLE;CALIMA;12,97;580.400,00;118,45%
2007-01-13;VALLE;CAUCA SALVAJINA;70,57;1.489.400,00;42,68%
2007-01-13;VALLE;DIGUA;26,76;416.600,00;101,61%
2007-01-13;VALLE;FLORIDA II;6,20;124.000,00;95,38%
2007-01-14;ANTIOQUIA;A. SAN LORENZO;19,24;3.901.500,00;80,61%
2007-01-14;ANTIOQUIA;CONCEPCION;4,72;1.057.300,00;95,25%
2007-01-14;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,66;2.165.100,00;124,43%
2007-01-14;ANTIOQUIA;GRANDE;19,22;4.679.200,00;82,38%
2007-01-14;ANTIOQUIA;GUADALUPE;15,27;3.423.300,00;109,37%
2007-01-14;ANTIOQUIA;GUATAPE;27,10;4.048.900,00;118,04%
2007-01-14;ANTIOQUIA;MIEL I;216,74;8.658.800,00;274,01%
2007-01-14;ANTIOQUIA;NARE;53,66;17.990.200,00;151,94%
2007-01-14;ANTIOQUIA;PORCE II;63,21;3.121.900,00;117,81%
2007-01-14;ANTIOQUIA;SAN CARLOS;20,64;2.245.700,00;116,96%
2007-01-14;ANTIOQUIA;TENCHE;3,36;753.000,00;125,50%
2007-01-14;CARIBE;SINU URRA;166,29;1.820.300,00;96,31%
2007-01-14;CENTRO;BOGOTA N.R.;2,43;1.057.900,00;28,29%
2007-01-14;CENTRO;MAGDALENA BETANIA;184,49;2.727.900,00;66,05%
2007-01-14;CENTRO;PRADO;24,84;267.100,00;53,42%
2007-01-14;ORIENTE;BATA;14,38;2.396.000,00;91,80%
2007-01-14;ORIENTE;CHUZA;0,94;409.200,00;31,24%
2007-01-14;ORIENTE;GUAVIO;13,70;3.252.000,00;74,25%
2007-01-14;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.657.700,00;108,54%
2007-01-14;VALLE;ALTOANCHICAYA;52,43;5.480.100,00;126,27%
2007-01-14;VALLE;CALIMA;15,21;680.600,00;138,90%
2007-01-14;VALLE;CAUCA SALVAJINA;131,70;2.779.600,00;79,64%
2007-01-14;VALLE;DIGUA;30,38;472.900,00;115,34%
2007-01-14;VALLE;FLORIDA II;6,20;124.000,00;95,38%
2007-01-15;ANTIOQUIA;A. SAN LORENZO;33,16;6.724.300,00;138,93%
2007-01-15;ANTIOQUIA;CONCEPCION;5,20;1.166.100,00;105,05%
2007-01-15;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,52;2.134.800,00;122,69%
2007-01-15;ANTIOQUIA;GRANDE;21,41;5.211.700,00;91,76%
2007-01-15;ANTIOQUIA;GUADALUPE;23,19;5.200.000,00;166,13%
2007-01-15;ANTIOQUIA;GUATAPE;22,69;3.389.800,00;98,83%
2007-01-15;ANTIOQUIA;MIEL I;146,63;5.857.900,00;185,38%
2007-01-15;ANTIOQUIA;NARE;28,63;9.598.400,00;81,07%
2007-01-15;ANTIOQUIA;PORCE II;59,99;2.962.900,00;111,81%
2007-01-15;ANTIOQUIA;SAN CARLOS;13,47;1.465.600,00;76,33%
2007-01-15;ANTIOQUIA;TENCHE;3,53;791.600,00;131,93%
