Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
2010-01-03;ANTIOQUIA;SAN CARLOS;10,09;1.328.100,00;57,00%
2010-01-03;ANTIOQUIA;TENCHE;0,81;195.200,00;30,03%
2010-01-03;CARIBE;SINU URRA;114,57;1.290.400,00;67,56%
2010-01-03;CENTRO;BOGOTA N.R.;0,00;;
2010-01-03;CENTRO;MAGDALENA BETANIA;130,39;1.996.800,00;46,22%
2010-01-03;CENTRO;PRADO;10,00;117.700,00;21,40%
2010-01-03;ORIENTE;BATA;8,37;1.400.700,00;53,06%
2010-01-03;ORIENTE;CHUZA;0,17;74.000,00;5,78%
2010-01-03;ORIENTE;GUAVIO;7,75;1.836.400,00;42,22%
2010-01-03;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.958.300,00;57,77%
2010-01-03;VALLE;ALTOANCHICAYA;28,11;2.866.900,00;65,60%
2010-01-03;VALLE;CALIMA;6,11;264.400,00;55,08%
2010-01-03;VALLE;CAUCA SALVAJINA;99,91;2.397.400,00;60,39%
2010-01-03;VALLE;DIGUA;15,20;255.500,00;56,78%
2010-01-03;VALLE;FLORIDA II;5,24;104.800,00;80,62%
2010-01-04;ANTIOQUIA;A. SAN LORENZO;17,71;4.097.700,00;74,23%
2010-01-04;ANTIOQUIA;CONCEPCION;2,79;673.500,00;54,76%
2010-01-04;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,39;1.301.900,00;67,81%
2010-01-04;ANTIOQUIA;GRANDE;12,75;2.970.900,00;54,61%
2010-01-04;ANTIOQUIA;GUADALUPE;14,43;3.486.500,00;103,46%
2010-01-04;ANTIOQUIA;GUATAPE;9,17;1.556.200,00;39,20%
2010-01-04;ANTIOQUIA;MIEL I;51,46;2.301.700,00;62,38%
2010-01-04;ANTIOQUIA;NARE;18,49;6.561.000,00;51,87%
2010-01-04;ANTIOQUIA;PORCE II;53,27;2.527.900,00;97,60%
2010-01-04;ANTIOQUIA;SAN CARLOS;10,18;1.339.900,00;57,51%
2010-01-04;ANTIOQUIA;TENCHE;1,50;361.900,00;55,68%
2010-01-04;CARIBE;SINU URRA;122,40;1.378.600,00;72,18%
2010-01-04;CENTRO;BOGOTA N.R.;0,00;;
2010-01-04;CENTRO;MAGDALENA BETANIA;123,23;1.887.200,00;43,69%
2010-01-04;CENTRO;PRADO;18,13;213.400,00;38,80%
2010-01-04;ORIENTE;BATA;8,04;1.345.500,00;50,97%
2010-01-04;ORIENTE;CHUZA;0,56;243.800,00;19,05%
2010-01-04;ORIENTE;GUAVIO;8,82;2.090.000,00;48,05%
2010-01-04;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.823.400,00;53,79%
2010-01-04;VALLE;ALTOANCHICAYA;13,79;1.406.400,00;32,18%
2010-01-04;VALLE;CALIMA;10,19;440.900,00;91,85%
2010-01-04;VALLE;CAUCA SALVAJINA;91,01;2.183.800,00;55,01%
2010-01-04;VALLE;DIGUA;6,75;113.500,00;25,22%
2010-01-04;VALLE;FLORIDA II;5,24;104.800,00;80,62%
2010-01-05;ANTIOQUIA;A. SAN LORENZO;17,92;4.146.300,00;75,11%
2010-01-05;ANTIOQUIA;CONCEPCION;3,24;782.700,00;63,63%
2010-01-05;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,34;1.290.000,00;67,19%
2010-01-05;ANTIOQUIA;GRANDE;13,98;3.257.100,00;59,87%
2010-01-05;ANTIOQUIA;GUADALUPE;10,94;2.642.200,00;78,40%
2010-01-05;ANTIOQUIA;GUATAPE;11,81;2.004.300,00;50,49%
2010-01-05;ANTIOQUIA;MIEL I;72,15;3.227.200,00;87,46%
2010-01-05;ANTIOQUIA;NARE;20,95;7.432.700,00;58,76%
2010-01-05;ANTIOQUIA;PORCE II;35,93;1.705.100,00;65,83%
2010-01-05;ANTIOQUIA;SAN CARLOS;9,85;1.296.500,00;55,64%
2010-01-05;ANTIOQUIA;TENCHE;1,63;393.100,00;60,48%
2010-01-05;CARIBE;SINU URRA;107,54;1.211.200,00;63,41%
2010-01-05;CENTRO;BOGOTA N.R.;0,00;;
2010-01-05;CENTRO;MAGDALENA BETANIA;123,23;1.887.200,00;43,69%
2010-01-05;CENTRO;PRADO;23,17;272.700,00;49,58%
2010-01-05;ORIENTE;BATA;7,81;1.307.000,00;49,51%
2010-01-05;ORIENTE;CHUZA;0,14;61.000,00;4,77%
2010-01-05;ORIENTE;GUAVIO;7,66;1.815.100,00;41,73%
2010-01-05;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.858.600,00;54,83%
2010-01-05;VALLE;ALTOANCHICAYA;19,57;1.995.900,00;45,67%
2010-01-05;VALLE;CALIMA;8,15;352.700,00;73,48%
2010-01-05;VALLE;CAUCA SALVAJINA;84,73;2.033.100,00;51,21%
2010-01-05;VALLE;DIGUA;6,79;114.100,00;25,36%
2010-01-05;VALLE;FLORIDA II;5,24;104.800,00;80,62%
2010-01-06;ANTIOQUIA;A. SAN LORENZO;17,38;4.021.400,00;72,85%
2010-01-06;ANTIOQUIA;CONCEPCION;3,19;769.400,00;62,55%
2010-01-06;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,32;1.285.200,00;66,94%
2010-01-06;ANTIOQUIA;GRANDE;16,71;3.892.200,00;71,55%
2010-01-06;ANTIOQUIA;GUADALUPE;13,66;3.299.000,00;97,89%
2010-01-06;ANTIOQUIA;GUATAPE;12,78;2.169.800,00;54,65%
2010-01-06;ANTIOQUIA;MIEL I;69,27;3.098.400,00;83,97%
2010-01-06;ANTIOQUIA;NARE;18,92;6.712.800,00;53,07%
2010-01-06;ANTIOQUIA;PORCE II;43,30;2.054.700,00;79,33%
2010-01-06;ANTIOQUIA;SAN CARLOS;9,52;1.253.100,00;53,78%
2010-01-06;ANTIOQUIA;TENCHE;0,73;176.800,00;27,20%
2010-01-06;CARIBE;SINU URRA;98,58;1.110.300,00;58,13%
2010-01-06;CENTRO;BOGOTA N.R.;0,00;;
2010-01-06;CENTRO;MAGDALENA BETANIA;115,46;1.768.200,00;40,93%
2010-01-06;CENTRO;PRADO;10,03;118.000,00;21,45%
2010-01-06;ORIENTE;BATA;7,75;1.297.000,00;49,13%
2010-01-06;ORIENTE;CHUZA;0,03;13.100,00;1,02%
2010-01-06;ORIENTE;GUAVIO;9,14;2.165.800,00;49,79%
2010-01-06;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.883.100,00;55,55%
2010-01-06;VALLE;ALTOANCHICAYA;19,89;2.028.500,00;46,42%
2010-01-06;VALLE;CALIMA;10,19;440.900,00;91,85%
2010-01-06;VALLE;CAUCA SALVAJINA;81,95;1.966.400,00;49,53%
2010-01-06;VALLE;DIGUA;6,20;104.200,00;23,16%
2010-01-06;VALLE;FLORIDA II;5,24;104.800,00;80,62%
2010-01-07;ANTIOQUIA;A. SAN LORENZO;17,09;3.954.300,00;71,64%
2010-01-07;ANTIOQUIA;CONCEPCION;2,68;646.200,00;52,54%
2010-01-07;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,31;1.283.800,00;66,86%
2010-01-07;ANTIOQUIA;GRANDE;12,69;2.957.000,00;54,36%
2010-01-07;ANTIOQUIA;GUADALUPE;9,99;2.412.700,00;71,59%
2010-01-07;ANTIOQUIA;GUATAPE;15,16;2.573.700,00;64,83%
2010-01-07;ANTIOQUIA;MIEL I;38,17;1.707.300,00;46,27%
2010-01-07;ANTIOQUIA;NARE;20,68;7.338.000,00;58,01%
2010-01-07;ANTIOQUIA;PORCE II;57,33;2.720.600,00;105,04%
2010-01-07;ANTIOQUIA;SAN CARLOS;9,77;1.286.000,00;55,19%
2010-01-07;ANTIOQUIA;TENCHE;1,65;399.300,00;61,43%
2010-01-07;CARIBE;SINU URRA;78,06;879.200,00;46,03%
2010-01-07;CENTRO;BOGOTA N.R.;0,00;;
2010-01-07;CENTRO;MAGDALENA BETANIA;123,79;1.895.800,00;43,88%
2010-01-07;CENTRO;PRADO;5,71;67.200,00;12,22%
2010-01-07;ORIENTE;BATA;7,71;1.290.300,00;48,88%
2010-01-07;ORIENTE;CHUZA;0,02;8.700,00;0,68%
2010-01-07;ORIENTE;GUAVIO;9,06;2.146.800,00;49,35%
2010-01-07;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.792.800,00;52,88%
2010-01-07;VALLE;ALTOANCHICAYA;19,61;2.000.000,00;45,77%
2010-01-07;VALLE;CALIMA;4,07;176.100,00;36,69%
2010-01-07;VALLE;CAUCA SALVAJINA;79,94;1.918.200,00;48,32%
2010-01-07;VALLE;DIGUA;11,15;187.400,00;41,64%
2010-01-07;VALLE;FLORIDA II;4,53;90.600,00;69,69%
2010-01-08;ANTIOQUIA;A. SAN LORENZO;17,01;3.935.800,00;71,30%
2010-01-08;ANTIOQUIA;CONCEPCION;3,23;781.300,00;63,52%
2010-01-08;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,44;1.313.000,00;68,39%
2010-01-08;ANTIOQUIA;GRANDE;14,45;3.366.800,00;61,89%
2010-01-08;ANTIOQUIA;GUADALUPE;10,78;2.604.500,00;77,28%
2010-01-08;ANTIOQUIA;GUATAPE;12,79;2.170.400,00;54,67%
2010-01-08;ANTIOQUIA;MIEL I;42,36;1.894.700,00;51,35%
2010-01-08;ANTIOQUIA;NARE;13,84;4.910.100,00;38,82%
2010-01-08;ANTIOQUIA;PORCE II;47,00;2.230.200,00;86,11%
2010-01-08;ANTIOQUIA;SAN CARLOS;9,31;1.225.400,00;52,59%
2010-01-08;ANTIOQUIA;TENCHE;1,53;369.400,00;56,83%
2010-01-08;CARIBE;SINU URRA;83,87;944.600,00;49,46%
2010-01-08;CENTRO;BOGOTA N.R.;0,00;;
2010-01-08;CENTRO;MAGDALENA BETANIA;114,92;1.759.900,00;40,74%
2010-01-08;CENTRO;PRADO;10,12;119.100,00;21,65%
2010-01-08;ORIENTE;BATA;7,65;1.280.200,00;48,49%
2010-01-08;ORIENTE;CHUZA;0,01;4.400,00;0,34%
2010-01-08;ORIENTE;GUAVIO;9,06;2.146.800,00;49,35%
2010-01-08;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.673.000,00;49,35%
2010-01-08;VALLE;ALTOANCHICAYA;19,67;2.006.100,00;45,91%
2010-01-08;VALLE;CALIMA;6,11;264.400,00;55,08%
2010-01-08;VALLE;CAUCA SALVAJINA;76,21;1.828.700,00;46,06%
2010-01-08;VALLE;DIGUA;9,18;154.300,00;34,29%
2010-01-08;VALLE;FLORIDA II;4,75;95.000,00;73,08%
2010-01-09;ANTIOQUIA;A. SAN LORENZO;23,20;5.368.000,00;97,25%
2010-01-09;ANTIOQUIA;CONCEPCION;3,26;787.600,00;64,03%
2010-01-09;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,30;1.280.100,00;66,67%
2010-01-09;ANTIOQUIA;GRANDE;16,06;3.742.600,00;68,80%
2010-01-09;ANTIOQUIA;GUADALUPE;5,67;1.370.500,00;40,67%
2010-01-09;ANTIOQUIA;GUATAPE;13,91;2.360.200,00;59,45%
2010-01-09;ANTIOQUIA;MIEL I;85,00;3.801.900,00;103,03%
2010-01-09;ANTIOQUIA;NARE;30,39;10.780.600,00;85,22%
2010-01-09;ANTIOQUIA;PORCE II;55,77;2.646.600,00;102,19%
2010-01-09;ANTIOQUIA;SAN CARLOS;10,13;1.333.400,00;57,23%
2010-01-09;ANTIOQUIA;TENCHE;2,33;562.900,00;86,60%
2010-01-09;CARIBE;SINU URRA;82,27;926.600,00;48,51%
2010-01-09;CENTRO;BOGOTA N.R.;0,00;;
2010-01-09;CENTRO;MAGDALENA BETANIA;123,30;1.888.300,00;43,71%
2010-01-09;CENTRO;PRADO;5,80;68.300,00;12,42%
2010-01-09;ORIENTE;BATA;7,61;1.273.500,00;48,24%
2010-01-09;ORIENTE;CHUZA;0,02;8.700,00;0,68%
2010-01-09;ORIENTE;GUAVIO;9,89;2.343.500,00;53,87%
2010-01-09;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.115.900,00;62,42%
2010-01-09;VALLE;ALTOANCHICAYA;18,88;1.925.500,00;44,06%
2010-01-09;VALLE;CALIMA;4,07;176.100,00;36,69%
2010-01-09;VALLE;CAUCA SALVAJINA;77,63;1.862.700,00;46,92%
2010-01-09;VALLE;DIGUA;11,15;187.400,00;41,64%
2010-01-09;VALLE;FLORIDA II;4,15;83.000,00;63,85%
2010-01-10;ANTIOQUIA;A. SAN LORENZO;17,81;4.120.900,00;74,65%
2010-01-10;ANTIOQUIA;CONCEPCION;3,17;765.800,00;62,26%
2010-01-10;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,24;1.265.900,00;65,93%
2010-01-10;ANTIOQUIA;GRANDE;12,87;2.997.700,00;55,10%
2010-01-10;ANTIOQUIA;GUADALUPE;3,49;843.100,00;25,02%
2010-01-10;ANTIOQUIA;GUATAPE;12,09;2.052.800,00;51,71%
2010-01-10;ANTIOQUIA;MIEL I;213,58;9.553.200,00;258,89%
2010-01-10;ANTIOQUIA;NARE;16,82;5.967.100,00;47,17%
2010-01-10;ANTIOQUIA;PORCE II;73,34;3.480.400,00;134,38%
2010-01-10;ANTIOQUIA;SAN CARLOS;8,53;1.122.800,00;48,19%
2010-01-10;ANTIOQUIA;TENCHE;1,69;409.200,00;62,95%
2010-01-10;CARIBE;SINU URRA;68,14;767.500,00;40,18%
2010-01-10;CENTRO;BOGOTA N.R.;0,00;;
2010-01-10;CENTRO;MAGDALENA BETANIA;123,30;1.888.300,00;43,71%
2010-01-10;CENTRO;PRADO;1,57;18.500,00;3,36%
2010-01-10;ORIENTE;BATA;7,53;1.260.200,00;47,73%
2010-01-10;ORIENTE;CHUZA;0,47;204.600,00;15,98%
2010-01-10;ORIENTE;GUAVIO;8,43;1.997.500,00;45,92%
2010-01-10;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.026.300,00;59,77%
2010-01-10;VALLE;ALTOANCHICAYA;19,56;1.994.900,00;45,65%
2010-01-10;VALLE;CALIMA;4,07;176.100,00;36,69%
2010-01-10;VALLE;CAUCA SALVAJINA;73,97;1.774.900,00;44,71%
2010-01-10;VALLE;DIGUA;7,91;133.000,00;29,56%
2010-01-10;VALLE;FLORIDA II;4,31;86.200,00;66,31%
2010-01-11;ANTIOQUIA;A. SAN LORENZO;17,43;4.032.900,00;73,06%
2010-01-11;ANTIOQUIA;CONCEPCION;3,08;742.900,00;60,40%
2010-01-11;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,20;1.255.500,00;65,39%
2010-01-11;ANTIOQUIA;GRANDE;11,61;2.705.100,00;49,73%
2010-01-11;ANTIOQUIA;GUADALUPE;3,04;734.400,00;21,79%
2010-01-11;ANTIOQUIA;GUATAPE;12,74;2.161.600,00;54,45%
2010-01-11;ANTIOQUIA;MIEL I;102,89;4.602.100,00;124,72%
2010-01-11;ANTIOQUIA;NARE;24,60;8.728.800,00;69,00%
2010-01-11;ANTIOQUIA;PORCE II;48,41;2.297.300,00;88,70%
2010-01-11;ANTIOQUIA;SAN CARLOS;8,47;1.114.900,00;47,85%
2010-01-11;ANTIOQUIA;TENCHE;2,56;619.200,00;95,26%
2010-01-11;CARIBE;SINU URRA;82,07;924.400,00;48,40%
2010-01-11;CENTRO;BOGOTA N.R.;0,00;;
2010-01-11;CENTRO;MAGDALENA BETANIA;123,30;1.888.300,00;43,71%
2010-01-11;CENTRO;PRADO;10,28;121.000,00;22,00%
2010-01-11;ORIENTE;BATA;7,49;1.253.500,00;47,48%
2010-01-11;ORIENTE;CHUZA;0,46;200.300,00;15,65%
2010-01-11;ORIENTE;GUAVIO;8,14;1.928.800,00;44,34%
2010-01-11;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.919.800,00;56,63%
2010-01-11;VALLE;ALTOANCHICAYA;29,14;2.971.900,00;68,01%
2010-01-11;VALLE;CALIMA;4,07;176.100,00;36,69%
2010-01-11;VALLE;CAUCA SALVAJINA;80,71;1.936.700,00;48,78%
2010-01-11;VALLE;DIGUA;8,64;145.200,00;32,27%
2010-01-11;VALLE;FLORIDA II;4,31;86.200,00;66,31%
2010-01-12;ANTIOQUIA;A. SAN LORENZO;17,09;3.954.300,00;71,64%
2010-01-12;ANTIOQUIA;CONCEPCION;2,52;609.300,00;49,54%
2010-01-12;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,17;1.248.700,00;65,04%
2010-01-12;ANTIOQUIA;GRANDE;10,35;2.412.000,00;44,34%
2010-01-12;ANTIOQUIA;GUADALUPE;10,57;2.553.000,00;75,76%
2010-01-12;ANTIOQUIA;GUATAPE;17,87;3.033.600,00;76,41%
2010-01-12;ANTIOQUIA;MIEL I;72,47;3.241.500,00;87,85%
2010-01-12;ANTIOQUIA;NARE;18,38;6.521.600,00;51,55%
2010-01-12;ANTIOQUIA;PORCE II;55,72;2.644.100,00;102,09%
2010-01-12;ANTIOQUIA;SAN CARLOS;8,27;1.088.500,00;46,72%
2010-01-12;ANTIOQUIA;TENCHE;0,45;109.200,00;16,80%
2010-01-12;CARIBE;SINU URRA;60,38;680.100,00;35,61%
2010-01-12;CENTRO;BOGOTA N.R.;0,00;;
2010-01-12;CENTRO;MAGDALENA BETANIA;123,30;1.888.300,00;43,71%
2010-01-12;CENTRO;PRADO;1,54;18.100,00;3,29%
2010-01-12;ORIENTE;BATA;7,35;1.230.000,00;46,59%
2010-01-12;ORIENTE;CHUZA;0,45;195.900,00;15,30%
2010-01-12;ORIENTE;GUAVIO;8,77;2.078.100,00;47,77%
2010-01-12;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.796.200,00;52,99%
2010-01-12;VALLE;ALTOANCHICAYA;23,50;2.396.700,00;54,84%
2010-01-12;VALLE;CALIMA;4,07;176.100,00;36,69%
2010-01-12;VALLE;CAUCA SALVAJINA;71,11;1.706.300,00;42,98%
2010-01-12;VALLE;DIGUA;8,29;139.400,00;30,98%
2010-01-12;VALLE;FLORIDA II;4,31;86.200,00;66,31%
2010-01-13;ANTIOQUIA;A. SAN LORENZO;16,51;3.820.100,00;69,20%
2010-01-13;ANTIOQUIA;CONCEPCION;2,99;722.300,00;58,72%
2010-01-13;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,19;1.253.100,00;65,27%
2010-01-13;ANTIOQUIA;GRANDE;12,16;2.833.000,00;52,08%
2010-01-13;ANTIOQUIA;GUADALUPE;8,63;2.085.300,00;61,88%
2010-01-13;ANTIOQUIA;GUATAPE;18,95;3.216.900,00;81,03%
2010-01-13;ANTIOQUIA;MIEL I;78,73;3.521.500,00;95,43%
2010-01-13;ANTIOQUIA;NARE;16,56;5.873.700,00;46,43%
2010-01-13;ANTIOQUIA;PORCE II;53,64;2.545.500,00;98,28%
2010-01-13;ANTIOQUIA;SAN CARLOS;8,33;1.096.400,00;47,06%
2010-01-13;ANTIOQUIA;TENCHE;1,91;462.400,00;71,14%
2010-01-13;CARIBE;SINU URRA;83,01;935.000,00;48,95%
2010-01-13;CENTRO;BOGOTA N.R.;0,00;;
2010-01-13;CENTRO;MAGDALENA BETANIA;132,87;2.034.800,00;47,10%
2010-01-13;CENTRO;PRADO;2,35;27.700,00;5,04%
2010-01-13;ORIENTE;BATA;7,17;1.199.900,00;45,45%
2010-01-13;ORIENTE;CHUZA;0,47;204.600,00;15,98%
2010-01-13;ORIENTE;GUAVIO;8,10;1.919.400,00;44,12%
2010-01-13;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.804.300,00;53,22%
2010-01-13;VALLE;ALTOANCHICAYA;22,37;2.281.500,00;52,21%
2010-01-13;VALLE;CALIMA;9,23;399.400,00;83,21%
2010-01-13;VALLE;CAUCA SALVAJINA;64,31;1.543.100,00;38,87%
2010-01-13;VALLE;DIGUA;7,19;120.900,00;26,87%
2010-01-13;VALLE;FLORIDA II;4,31;86.200,00;66,31%
2010-01-14;ANTIOQUIA;A. SAN LORENZO;15,95;3.690.500,00;66,86%
2010-01-14;ANTIOQUIA;CONCEPCION;2,32;561.000,00;45,61%
2010-01-14;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,13;1.239.800,00;64,57%
2010-01-14;ANTIOQUIA;GRANDE;12,95;3.018.200,00;55,48%
2010-01-14;ANTIOQUIA;GUADALUPE;8,13;1.964.100,00;58,28%
2010-01-14;ANTIOQUIA;GUATAPE;15,62;2.651.300,00;66,78%
2010-01-14;ANTIOQUIA;MIEL I;46,11;2.062.400,00;55,89%
2010-01-14;ANTIOQUIA;NARE;13,95;4.950.900,00;39,14%
2010-01-14;ANTIOQUIA;PORCE II;32,45;1.539.900,00;59,46%
2010-01-14;ANTIOQUIA;SAN CARLOS;8,10;1.066.200,00;45,76%
2010-01-14;ANTIOQUIA;TENCHE;1,23;298.100,00;45,86%
2010-01-14;CARIBE;SINU URRA;46,37;522.300,00;27,35%
2010-01-14;CENTRO;BOGOTA N.R.;0,00;;
2010-01-14;CENTRO;MAGDALENA BETANIA;123,29;1.888.100,00;43,71%
2010-01-14;CENTRO;PRADO;23,17;272.700,00;49,58%
2010-01-14;ORIENTE;BATA;7,07;1.183.200,00;44,82%
2010-01-14;ORIENTE;CHUZA;0,29;126.300,00;9,87%
2010-01-14;ORIENTE;GUAVIO;10,48;2.483.300,00;57,09%
2010-01-14;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.579.200,00;46,58%
2010-01-14;VALLE;ALTOANCHICAYA;20,59;2.099.900,00;48,05%
2010-01-14;VALLE;CALIMA;4,16;180.000,00;37,50%
2010-01-14;VALLE;CAUCA SALVAJINA;60,72;1.457.000,00;36,70%
2010-01-14;VALLE;DIGUA;4,62;77.700,00;17,27%
2010-01-14;VALLE;FLORIDA II;4,31;86.200,00;66,31%
2010-01-15;ANTIOQUIA;A. SAN LORENZO;16,62;3.845.500,00;69,66%
2010-01-15;ANTIOQUIA;CONCEPCION;2,27;549.400,00;44,67%
2010-01-15;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,11;1.234.500,00;64,30%
2010-01-15;ANTIOQUIA;GRANDE;13,35;3.110.700,00;57,18%
2010-01-15;ANTIOQUIA;GUADALUPE;7,11;1.716.700,00;50,94%
2010-01-15;ANTIOQUIA;GUATAPE;7,98;1.354.700,00;34,12%
2010-01-15;ANTIOQUIA;MIEL I;62,62;2.800.900,00;75,91%
2010-01-15;ANTIOQUIA;NARE;13,09;4.644.000,00;36,71%
2010-01-15;ANTIOQUIA;PORCE II;59,79;2.837.300,00;109,55%
2010-01-15;ANTIOQUIA;SAN CARLOS;8,03;1.057.000,00;45,36%
2010-01-15;ANTIOQUIA;TENCHE;2,06;498.600,00;76,71%
2010-01-15;CARIBE;SINU URRA;72,43;815.800,00;42,71%
2010-01-15;CENTRO;BOGOTA N.R.;0,00;;
2010-01-15;CENTRO;MAGDALENA BETANIA;123,38;1.889.500,00;43,74%
2010-01-15;CENTRO;PRADO;4,85;57.100,00;10,38%
