Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
2011-01-02;ANTIOQUIA;NARE;57,77;20.496.900,00;160,38%
2011-01-02;ANTIOQUIA;PORCE II;42,97;5.209.300,00;77,52%
2011-01-02;ANTIOQUIA;SAN CARLOS;12,82;1.687.200,00;71,49%
2011-01-02;ANTIOQUIA;TENCHE;3,29;1.036.300,00;121,92%
2011-01-02;CARIBE;SINU URRA;242,86;2.735.400,00;142,47%
2011-01-02;CENTRO;BOGOTA N.R.;12,47;5.429.100,00;144,01%
2011-01-02;CENTRO;MAGDALENA BETANIA;233,09;3.569.600,00;81,31%
2011-01-02;CENTRO;PRADO;24,25;285.400,00;51,89%
2011-01-02;ORIENTE;BATA;21,17;3.542.800,00;134,20%
2011-01-02;ORIENTE;CHUZA;2,08;905.600,00;70,75%
2011-01-02;ORIENTE;GUAVIO;19,52;4.625.400,00;106,09%
2011-01-02;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.342.600,00;126,98%
2011-01-02;VALLE;ALTOANCHICAYA;56,47;5.759.300,00;131,19%
2011-01-02;VALLE;CALIMA;8,15;352.700,00;71,98%
2011-01-02;VALLE;CAUCA SALVAJINA;168,44;4.041.800,00;101,30%
2011-01-02;VALLE;DIGUA;12,35;207.600,00;46,13%
2011-01-02;VALLE;FLORIDA II;10,36;207.200,00;159,38%
2011-01-03;ANTIOQUIA;A. SAN LORENZO;34,77;8.045.300,00;143,92%
2011-01-03;ANTIOQUIA;CONCEPCION;3,05;961.900,00;59,01%
2011-01-03;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,66;1.785.900,00;70,31%
2011-01-03;ANTIOQUIA;GRANDE;16,54;5.074.700,00;70,48%
2011-01-03;ANTIOQUIA;GUADALUPE;14,36;4.529.600,00;102,71%
2011-01-03;ANTIOQUIA;GUATAPE;34,63;5.877.200,00;144,05%
2011-01-03;ANTIOQUIA;MIEL I;122,45;5.477.200,00;145,67%
2011-01-03;ANTIOQUIA;NARE;48,03;17.041.500,00;133,35%
2011-01-03;ANTIOQUIA;PORCE II;90,85;11.014.700,00;163,91%
2011-01-03;ANTIOQUIA;SAN CARLOS;12,71;1.673.500,00;70,91%
2011-01-03;ANTIOQUIA;TENCHE;3,21;1.013.300,00;119,21%
2011-01-03;CARIBE;SINU URRA;331,19;3.730.300,00;194,29%
2011-01-03;CENTRO;BOGOTA N.R.;20,94;9.116.600,00;241,82%
2011-01-03;CENTRO;MAGDALENA BETANIA;231,02;3.537.900,00;80,59%
2011-01-03;CENTRO;PRADO;15,14;178.200,00;32,40%
2011-01-03;ORIENTE;BATA;21,96;3.675.000,00;139,20%
2011-01-03;ORIENTE;CHUZA;1,84;801.100,00;62,59%
2011-01-03;ORIENTE;GUAVIO;18,49;4.381.300,00;100,49%
2011-01-03;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.214.400,00;123,23%
2011-01-03;VALLE;ALTOANCHICAYA;70,16;7.155.500,00;163,00%
2011-01-03;VALLE;CALIMA;14,26;617.100,00;125,94%
2011-01-03;VALLE;CAUCA SALVAJINA;200,79;4.818.000,00;120,75%
2011-01-03;VALLE;DIGUA;15,95;268.100,00;59,58%
2011-01-03;VALLE;FLORIDA II;12,87;257.400,00;198,00%
2011-01-04;ANTIOQUIA;A. SAN LORENZO;41,51;9.603.900,00;171,81%
2011-01-04;ANTIOQUIA;CONCEPCION;5,92;1.866.900,00;114,53%
2011-01-04;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,61;3.030.600,00;119,31%
2011-01-04;ANTIOQUIA;GRANDE;37,84;11.607.200,00;161,21%
2011-01-04;ANTIOQUIA;GUADALUPE;17,01;5.364.000,00;121,63%
2011-01-04;ANTIOQUIA;GUATAPE;47,96;8.140.600,00;199,52%
2011-01-04;ANTIOQUIA;MIEL I;206,42;9.233.100,00;245,56%
2011-01-04;ANTIOQUIA;NARE;62,98;22.345.800,00;174,85%
2011-01-04;ANTIOQUIA;PORCE II;115,59;14.013.500,00;208,53%
2011-01-04;ANTIOQUIA;SAN CARLOS;34,41;4.529.800,00;191,94%
2011-01-04;ANTIOQUIA;TENCHE;3,28;1.033.100,00;121,54%
2011-01-04;CARIBE;SINU URRA;377,87;4.256.000,00;221,67%
2011-01-04;CENTRO;BOGOTA N.R.;36,98;16.100.000,00;427,06%
2011-01-04;CENTRO;MAGDALENA BETANIA;287,91;4.409.200,00;100,44%
2011-01-04;CENTRO;PRADO;179,45;2.112.100,00;384,02%
2011-01-04;ORIENTE;BATA;24,25;4.058.300,00;153,72%
2011-01-04;ORIENTE;CHUZA;1,40;609.500,00;47,62%
2011-01-04;ORIENTE;GUAVIO;17,85;4.229.700,00;97,01%
2011-01-04;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;5.775.100,00;168,86%
2011-01-04;VALLE;ALTOANCHICAYA;53,70;5.476.800,00;124,76%
2011-01-04;VALLE;CALIMA;10,19;440.900,00;89,98%
2011-01-04;VALLE;CAUCA SALVAJINA;213,42;5.121.100,00;128,35%
2011-01-04;VALLE;DIGUA;64,15;1.078.300,00;239,62%
2011-01-04;VALLE;FLORIDA II;4,15;83.000,00;63,85%
2011-01-05;ANTIOQUIA;A. SAN LORENZO;33,75;7.809.700,00;139,71%
2011-01-05;ANTIOQUIA;CONCEPCION;10,13;3.193.700,00;195,93%
2011-01-05;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,78;3.084.200,00;121,43%
2011-01-05;ANTIOQUIA;GRANDE;40,67;12.476.600,00;173,29%
2011-01-05;ANTIOQUIA;GUADALUPE;14,26;4.495.800,00;101,95%
2011-01-05;ANTIOQUIA;GUATAPE;16,45;2.791.500,00;68,42%
2011-01-05;ANTIOQUIA;MIEL I;212,87;9.521.400,00;253,23%
2011-01-05;ANTIOQUIA;NARE;97,27;34.511.200,00;270,04%
2011-01-05;ANTIOQUIA;PORCE II;144,40;17.506.700,00;260,52%
2011-01-05;ANTIOQUIA;SAN CARLOS;19,50;2.567.100,00;108,78%
2011-01-05;ANTIOQUIA;TENCHE;2,34;737.300,00;86,74%
2011-01-05;CARIBE;SINU URRA;427,54;4.815.500,00;250,81%
2011-01-05;CENTRO;BOGOTA N.R.;38,84;16.909.800,00;448,54%
2011-01-05;CENTRO;MAGDALENA BETANIA;432,28;6.620.100,00;150,80%
2011-01-05;CENTRO;PRADO;79,60;936.900,00;170,35%
2011-01-05;ORIENTE;BATA;23,50;3.932.800,00;148,97%
2011-01-05;ORIENTE;CHUZA;1,97;857.700,00;67,01%
2011-01-05;ORIENTE;GUAVIO;18,47;4.376.600,00;100,38%
2011-01-05;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;6.333.200,00;185,18%
2011-01-05;VALLE;ALTOANCHICAYA;52,89;5.394.100,00;122,87%
2011-01-05;VALLE;CALIMA;27,15;1.174.800,00;239,76%
2011-01-05;VALLE;CAUCA SALVAJINA;261,95;6.285.500,00;157,53%
2011-01-05;VALLE;DIGUA;60,67;1.019.800,00;226,62%
2011-01-05;VALLE;FLORIDA II;6,88;137.600,00;105,85%
2011-01-06;ANTIOQUIA;A. SAN LORENZO;27,90;6.454.800,00;115,47%
2011-01-06;ANTIOQUIA;CONCEPCION;3,99;1.257.300,00;77,13%
2011-01-06;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);10,59;3.339.700,00;131,48%
2011-01-06;ANTIOQUIA;GRANDE;30,38;9.319.600,00;129,44%
2011-01-06;ANTIOQUIA;GUADALUPE;13,84;4.365.900,00;99,00%
2011-01-06;ANTIOQUIA;GUATAPE;33,88;5.750.000,00;140,93%
2011-01-06;ANTIOQUIA;MIEL I;128,13;5.730.900,00;152,42%
2011-01-06;ANTIOQUIA;NARE;59,10;20.969.500,00;164,08%
2011-01-06;ANTIOQUIA;PORCE II;87,21;10.573.500,00;157,34%
2011-01-06;ANTIOQUIA;SAN CARLOS;12,42;1.634.300,00;69,25%
2011-01-06;ANTIOQUIA;TENCHE;2,51;790.300,00;92,98%
2011-01-06;CARIBE;SINU URRA;234,75;2.644.000,00;137,71%
2011-01-06;CENTRO;BOGOTA N.R.;50,75;22.095.000,00;586,07%
2011-01-06;CENTRO;MAGDALENA BETANIA;362,77;5.555.600,00;126,55%
2011-01-06;CENTRO;PRADO;42,55;500.800,00;91,05%
2011-01-06;ORIENTE;BATA;22,49;3.763.700,00;142,56%
2011-01-06;ORIENTE;CHUZA;2,09;909.900,00;71,09%
2011-01-06;ORIENTE;GUAVIO;16,80;3.980.900,00;91,31%
2011-01-06;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;5.073.100,00;148,34%
2011-01-06;VALLE;ALTOANCHICAYA;33,18;3.384.000,00;77,08%
2011-01-06;VALLE;CALIMA;14,17;613.200,00;125,14%
2011-01-06;VALLE;CAUCA SALVAJINA;229,02;5.495.400,00;137,73%
2011-01-06;VALLE;DIGUA;6,84;115.000,00;25,56%
2011-01-06;VALLE;FLORIDA II;15,13;302.600,00;232,77%
2011-01-07;ANTIOQUIA;A. SAN LORENZO;43,46;10.055.000,00;179,87%
2011-01-07;ANTIOQUIA;CONCEPCION;2,83;893.700,00;54,83%
2011-01-07;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);10,31;3.251.400,00;128,01%
2011-01-07;ANTIOQUIA;GRANDE;33,55;10.293.300,00;142,96%
2011-01-07;ANTIOQUIA;GUADALUPE;14,68;4.629.200,00;104,97%
2011-01-07;ANTIOQUIA;GUATAPE;73,09;12.405.300,00;304,05%
2011-01-07;ANTIOQUIA;MIEL I;178,11;7.966.800,00;211,88%
2011-01-07;ANTIOQUIA;NARE;59,02;20.938.600,00;163,84%
2011-01-07;ANTIOQUIA;PORCE II;99,81;12.100.600,00;180,07%
2011-01-07;ANTIOQUIA;SAN CARLOS;53,21;7.003.400,00;296,75%
2011-01-07;ANTIOQUIA;TENCHE;2,38;749.600,00;88,19%
2011-01-07;CARIBE;SINU URRA;276,51;3.114.400,00;162,21%
2011-01-07;CENTRO;BOGOTA N.R.;32,26;14.045.000,00;372,55%
2011-01-07;CENTRO;MAGDALENA BETANIA;274,49;4.203.600,00;95,75%
2011-01-07;CENTRO;PRADO;98,74;1.162.100,00;211,29%
2011-01-07;ORIENTE;BATA;21,16;3.541.200,00;134,14%
2011-01-07;ORIENTE;CHUZA;1,38;600.800,00;46,94%
2011-01-07;ORIENTE;GUAVIO;16,23;3.845.800,00;88,21%
2011-01-07;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;5.562.500,00;162,65%
2011-01-07;VALLE;ALTOANCHICAYA;38,23;3.899.000,00;88,82%
2011-01-07;VALLE;CALIMA;18,33;793.200,00;161,88%
2011-01-07;VALLE;CAUCA SALVAJINA;225,73;5.416.400,00;135,75%
2011-01-07;VALLE;DIGUA;5,67;95.300,00;21,18%
2011-01-07;VALLE;FLORIDA II;13,71;274.200,00;210,92%
2011-01-08;ANTIOQUIA;A. SAN LORENZO;41,08;9.505.100,00;170,04%
2011-01-08;ANTIOQUIA;CONCEPCION;6,53;2.060.300,00;126,40%
2011-01-08;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,98;3.147.900,00;123,93%
2011-01-08;ANTIOQUIA;GRANDE;40,12;12.308.800,00;170,96%
2011-01-08;ANTIOQUIA;GUADALUPE;13,10;4.132.500,00;93,71%
2011-01-08;ANTIOQUIA;GUATAPE;42,43;7.201.600,00;176,51%
2011-01-08;ANTIOQUIA;MIEL I;110,80;4.955.900,00;131,81%
2011-01-08;ANTIOQUIA;NARE;64,47;22.872.600,00;178,97%
2011-01-08;ANTIOQUIA;PORCE II;93,50;11.335.200,00;168,68%
2011-01-08;ANTIOQUIA;SAN CARLOS;17,00;2.237.900,00;94,83%
2011-01-08;ANTIOQUIA;TENCHE;0,92;290.100,00;34,13%
2011-01-08;CARIBE;SINU URRA;240,05;2.703.700,00;140,82%
2011-01-08;CENTRO;BOGOTA N.R.;43,65;19.003.900,00;504,08%
2011-01-08;CENTRO;MAGDALENA BETANIA;388,09;5.943.400,00;135,38%
2011-01-08;CENTRO;PRADO;52,01;612.100,00;111,29%
2011-01-08;ORIENTE;BATA;21,60;3.614.800,00;136,92%
2011-01-08;ORIENTE;CHUZA;2,07;901.200,00;70,41%
2011-01-08;ORIENTE;GUAVIO;18,05;4.277.100,00;98,10%
2011-01-08;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;5.396.300,00;157,79%
2011-01-08;VALLE;ALTOANCHICAYA;44,51;4.539.500,00;103,41%
2011-01-08;VALLE;CALIMA;14,26;617.100,00;125,94%
2011-01-08;VALLE;CAUCA SALVAJINA;198,94;4.773.600,00;119,64%
2011-01-08;VALLE;DIGUA;10,46;175.800,00;39,07%
2011-01-08;VALLE;FLORIDA II;8,18;163.600,00;125,85%
2011-01-09;ANTIOQUIA;A. SAN LORENZO;38,20;8.838.000,00;158,10%
2011-01-09;ANTIOQUIA;CONCEPCION;6,97;2.196.800,00;134,77%
2011-01-09;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,79;3.086.800,00;121,53%
2011-01-09;ANTIOQUIA;GRANDE;31,12;9.546.600,00;132,59%
2011-01-09;ANTIOQUIA;GUADALUPE;14,89;4.696.400,00;106,49%
2011-01-09;ANTIOQUIA;GUATAPE;38,87;6.597.000,00;161,69%
2011-01-09;ANTIOQUIA;MIEL I;91,12;4.075.800,00;108,40%
2011-01-09;ANTIOQUIA;NARE;53,42;18.952.400,00;148,30%
2011-01-09;ANTIOQUIA;PORCE II;93,07;11.282.900,00;167,90%
2011-01-09;ANTIOQUIA;SAN CARLOS;14,19;1.867.600,00;79,14%
2011-01-09;ANTIOQUIA;TENCHE;4,00;1.261.100,00;148,36%
2011-01-09;CARIBE;SINU URRA;396,24;4.462.900,00;232,44%
2011-01-09;CENTRO;BOGOTA N.R.;37,73;16.426.500,00;435,72%
2011-01-09;CENTRO;MAGDALENA BETANIA;479,82;7.348.200,00;167,38%
2011-01-09;CENTRO;PRADO;47,95;564.400,00;102,62%
2011-01-09;ORIENTE;BATA;24,82;4.153.700,00;157,34%
2011-01-09;ORIENTE;CHUZA;31,71;13.805.600,00;1078,56%
2011-01-09;ORIENTE;GUAVIO;79,06;18.733.800,00;429,67%
2011-01-09;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;6.352.600,00;185,75%
2011-01-09;VALLE;ALTOANCHICAYA;66,83;6.815.900,00;155,26%
2011-01-09;VALLE;CALIMA;16,30;705.300,00;143,94%
2011-01-09;VALLE;CAUCA SALVAJINA;191,10;4.585.500,00;114,92%
2011-01-09;VALLE;DIGUA;13,93;234.200,00;52,04%
2011-01-09;VALLE;FLORIDA II;12,44;248.800,00;191,38%
2011-01-10;ANTIOQUIA;A. SAN LORENZO;29,41;6.805.100,00;121,74%
2011-01-10;ANTIOQUIA;CONCEPCION;7,88;2.483.800,00;152,38%
2011-01-10;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);10,83;3.415.400,00;134,46%
2011-01-10;ANTIOQUIA;GRANDE;32,84;10.074.000,00;139,92%
2011-01-10;ANTIOQUIA;GUADALUPE;18,33;5.781.500,00;131,10%
2011-01-10;ANTIOQUIA;GUATAPE;32,72;5.554.300,00;136,13%
2011-01-10;ANTIOQUIA;MIEL I;76,01;3.399.700,00;90,42%
2011-01-10;ANTIOQUIA;NARE;37,00;13.127.300,00;102,72%
2011-01-10;ANTIOQUIA;PORCE II;78,74;9.546.600,00;142,06%
2011-01-10;ANTIOQUIA;SAN CARLOS;11,82;1.555.200,00;65,90%
2011-01-10;ANTIOQUIA;TENCHE;3,15;993.400,00;116,87%
2011-01-10;CARIBE;SINU URRA;330,07;3.717.600,00;193,63%
2011-01-10;CENTRO;BOGOTA N.R.;31,68;13.792.500,00;365,85%
2011-01-10;CENTRO;MAGDALENA BETANIA;830,93;12.725.200,00;289,87%
2011-01-10;CENTRO;PRADO;34,50;406.100,00;73,84%
2011-01-10;ORIENTE;BATA;26,75;4.476.700,00;169,57%
2011-01-10;ORIENTE;CHUZA;10,38;4.519.100,00;353,05%
2011-01-10;ORIENTE;GUAVIO;37,63;8.916.700,00;204,51%
2011-01-10;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;5.187.400,00;151,68%
2011-01-10;VALLE;ALTOANCHICAYA;60,43;6.163.100,00;140,39%
2011-01-10;VALLE;CALIMA;18,00;778.900,00;158,96%
2011-01-10;VALLE;CAUCA SALVAJINA;213,49;5.122.700,00;128,39%
2011-01-10;VALLE;DIGUA;11,09;186.400,00;41,42%
2011-01-10;VALLE;FLORIDA II;18,35;367.000,00;282,31%
2011-01-11;ANTIOQUIA;A. SAN LORENZO;27,83;6.438.100,00;115,17%
2011-01-11;ANTIOQUIA;CONCEPCION;10,44;3.290.800,00;201,89%
2011-01-11;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);10,68;3.368.100,00;132,60%
2011-01-11;ANTIOQUIA;GRANDE;29,63;9.088.900,00;126,23%
2011-01-11;ANTIOQUIA;GUADALUPE;11,60;3.659.100,00;82,97%
2011-01-11;ANTIOQUIA;GUATAPE;30,02;5.096.200,00;124,91%
2011-01-11;ANTIOQUIA;MIEL I;77,88;3.483.600,00;92,65%
2011-01-11;ANTIOQUIA;NARE;55,17;19.573.000,00;153,15%
2011-01-11;ANTIOQUIA;PORCE II;76,85;9.317.000,00;138,65%
2011-01-11;ANTIOQUIA;PORCE III;19,02;1.403.300,00;92,32%
2011-01-11;ANTIOQUIA;SAN CARLOS;11,28;1.484.700,00;62,91%
2011-01-11;ANTIOQUIA;TENCHE;1,47;464.200,00;54,61%
2011-01-11;CARIBE;SINU URRA;339,94;3.828.800,00;199,42%
2011-01-11;CENTRO;BOGOTA N.R.;18,55;8.076.100,00;214,22%
2011-01-11;CENTRO;MAGDALENA BETANIA;452,77;6.933.900,00;157,95%
2011-01-11;CENTRO;PRADO;33,94;399.500,00;72,64%
2011-01-11;ORIENTE;BATA;20,93;3.502.700,00;132,68%
2011-01-11;ORIENTE;CHUZA;7,40;3.221.700,00;251,70%
2011-01-11;ORIENTE;GUAVIO;25,09;5.945.200,00;136,36%
2011-01-11;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.457.500,00;130,34%
2011-01-11;VALLE;ALTOANCHICAYA;40,43;4.123.400,00;93,93%
2011-01-11;VALLE;CALIMA;19,22;831.700,00;169,73%
2011-01-11;VALLE;CAUCA SALVAJINA;187,29;4.494.100,00;112,63%
2011-01-11;VALLE;DIGUA;11,83;198.900,00;44,20%
2011-01-11;VALLE;FLORIDA II;16,68;333.600,00;256,62%
2011-01-12;ANTIOQUIA;A. SAN LORENZO;29,28;6.773.600,00;121,17%
2011-01-12;ANTIOQUIA;CONCEPCION;9,99;3.148.900,00;193,18%
2011-01-12;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);10,21;3.219.900,00;126,77%
2011-01-12;ANTIOQUIA;GRANDE;27,96;8.576.300,00;119,12%
2011-01-12;ANTIOQUIA;GUADALUPE;13,51;4.260.900,00;96,62%
2011-01-12;ANTIOQUIA;GUATAPE;36,13;6.131.800,00;150,29%
2011-01-12;ANTIOQUIA;MIEL I;73,46;3.285.800,00;87,39%
2011-01-12;ANTIOQUIA;NARE;37,46;13.292.300,00;104,01%
2011-01-12;ANTIOQUIA;PORCE II;82,99;10.061.900,00;149,73%
2011-01-12;ANTIOQUIA;PORCE III;24,93;1.839.200,00;121,00%
2011-01-12;ANTIOQUIA;SAN CARLOS;10,89;1.433.100,00;60,72%
2011-01-12;ANTIOQUIA;TENCHE;2,39;753.100,00;88,60%
2011-01-12;CARIBE;SINU URRA;359,83;4.052.800,00;211,08%
2011-01-12;CENTRO;BOGOTA N.R.;20,89;9.094.900,00;241,24%
2011-01-12;CENTRO;MAGDALENA BETANIA;310,66;4.757.600,00;108,37%
2011-01-12;CENTRO;PRADO;24,41;287.300,00;52,24%
2011-01-12;ORIENTE;BATA;19,61;3.281.800,00;124,31%
2011-01-12;ORIENTE;CHUZA;3,97;1.728.400,00;135,03%
2011-01-12;ORIENTE;GUAVIO;21,05;4.987.900,00;114,40%
2011-01-12;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.035.800,00;118,01%
2011-01-12;VALLE;ALTOANCHICAYA;25,46;2.596.600,00;59,15%
2011-01-12;VALLE;CALIMA;10,20;441.400,00;90,08%
2011-01-12;VALLE;CAUCA SALVAJINA;163,13;3.914.300,00;98,10%
2011-01-12;VALLE;DIGUA;6,48;108.900,00;24,20%
2011-01-12;VALLE;FLORIDA II;12,95;259.000,00;199,23%
2011-01-13;ANTIOQUIA;A. SAN LORENZO;26,84;6.209.800,00;111,09%
2011-01-13;ANTIOQUIA;CONCEPCION;4,48;1.412.200,00;86,64%
2011-01-13;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,34;2.628.500,00;103,48%
2011-01-13;ANTIOQUIA;GRANDE;28,33;8.689.500,00;120,69%
2011-01-13;ANTIOQUIA;GUADALUPE;16,28;5.133.500,00;116,41%
2011-01-13;ANTIOQUIA;GUATAPE;32,69;5.548.400,00;135,99%
2011-01-13;ANTIOQUIA;MIEL I;196,64;8.795.700,00;233,93%
2011-01-13;ANTIOQUIA;NARE;38,67;13.720.500,00;107,36%
2011-01-13;ANTIOQUIA;PORCE II;73,51;8.912.300,00;132,62%
2011-01-13;ANTIOQUIA;PORCE III;18,38;1.356.300,00;89,23%
2011-01-13;ANTIOQUIA;SAN CARLOS;12,46;1.639.900,00;69,49%
2011-01-13;ANTIOQUIA;TENCHE;1,51;475.300,00;55,92%
2011-01-13;CARIBE;SINU URRA;290,38;3.270.600,00;170,34%
2011-01-13;CENTRO;BOGOTA N.R.;18,19;7.919.400,00;210,06%
2011-01-13;CENTRO;MAGDALENA BETANIA;245,31;3.756.800,00;85,58%
2011-01-13;CENTRO;PRADO;26,14;307.700,00;55,95%
2011-01-13;ORIENTE;BATA;16,73;2.799.800,00;106,05%
2011-01-13;ORIENTE;CHUZA;2,82;1.227.700,00;95,91%
2011-01-13;ORIENTE;GUAVIO;17,95;4.253.400,00;97,56%
2011-01-13;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.993.400,00;116,77%
2011-01-13;VALLE;ALTOANCHICAYA;40,46;4.126.400,00;94,00%
2011-01-13;VALLE;CALIMA;13,30;575.500,00;117,45%
2011-01-13;VALLE;CAUCA SALVAJINA;173,19;4.155.700,00;104,15%
2011-01-13;VALLE;DIGUA;6,19;104.100,00;23,13%
2011-01-13;VALLE;FLORIDA II;11,72;234.400,00;180,31%
2011-01-14;ANTIOQUIA;A. SAN LORENZO;26,20;6.061.900,00;108,44%
2011-01-14;ANTIOQUIA;CONCEPCION;4,40;1.386.600,00;85,07%
2011-01-14;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,26;2.605.800,00;102,59%
2011-01-14;ANTIOQUIA;GRANDE;26,90;8.251.700,00;114,61%
2011-01-14;ANTIOQUIA;GUADALUPE;20,53;6.474.400,00;146,81%
2011-01-14;ANTIOQUIA;GUATAPE;30,29;5.141.900,00;126,03%
2011-01-14;ANTIOQUIA;MIEL I;81,20;3.632.200,00;96,60%
2011-01-14;ANTIOQUIA;NARE;37,29;13.230.200,00;103,52%
2011-01-14;ANTIOQUIA;PORCE II;69,14;8.382.100,00;124,73%
2011-01-14;ANTIOQUIA;PORCE III;24,91;1.838.000,00;120,92%
2011-01-14;ANTIOQUIA;SAN CARLOS;11,99;1.578.100,00;66,87%
2011-01-14;ANTIOQUIA;TENCHE;2,36;744.300,00;87,56%
2011-01-14;CARIBE;SINU URRA;272,75;3.072.000,00;160,00%
2011-01-14;CENTRO;BOGOTA N.R.;10,94;4.762.900,00;126,34%
2011-01-14;CENTRO;MAGDALENA BETANIA;253,23;3.878.100,00;88,34%
2011-01-14;CENTRO;PRADO;26,60;313.100,00;56,93%
2011-01-14;ORIENTE;BATA;17,51;2.930.300,00;111,00%
2011-01-14;ORIENTE;CHUZA;3,98;1.732.800,00;135,38%
2011-01-14;ORIENTE;GUAVIO;17,83;4.224.900,00;96,90%
2011-01-14;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.655.900,00;106,90%
2011-01-14;VALLE;ALTOANCHICAYA;42,55;4.339.600,00;98,85%
2011-01-14;VALLE;CALIMA;8,50;367.800,00;75,06%
2011-01-14;VALLE;CAUCA SALVAJINA;154,81;3.714.700,00;93,10%
2011-01-14;VALLE;DIGUA;9,81;164.900,00;36,64%
2011-01-14;VALLE;FLORIDA II;10,36;207.200,00;159,38%
2011-01-15;ANTIOQUIA;A. SAN LORENZO;31,67;7.328.500,00;131,10%
2011-01-15;ANTIOQUIA;CONCEPCION;4,98;1.569.200,00;96,27%
2011-01-15;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,21;2.589.100,00;101,93%
2011-01-15;ANTIOQUIA;GRANDE;26,24;8.048.300,00;111,78%
