Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
2018-01-05;ORIENTE;CHUZA;2,60;1.023.700,00;94,79%
2018-01-05;ORIENTE;GUAVIO;13,22;3.130.800,00;73,84%
2018-01-05;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;13.174.100,00;144,93%
2018-01-05;VALLE;ALTOANCHICAYA;42,29;4.505.700,00;100,13%
2018-01-05;VALLE;CALIMA;19,51;873.200,00;178,20%
2018-01-05;VALLE;CAUCA SALVAJINA;198,19;4.682.800,00;121,95%
2018-01-05;VALLE;DIGUA;27,12;346.300,00;101,85%
2018-01-05;VALLE;FLORIDA II;11,45;229.000,00;176,15%
2018-01-06;ANTIOQUIA;A. SAN LORENZO;20,24;4.608.600,00;83,95%
2018-01-06;ANTIOQUIA;CONCEPCION;4,76;1.312.600,00;93,09%
2018-01-06;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,07;2.504.300,00;113,32%
2018-01-06;ANTIOQUIA;DESV. MANSO;9,94;472.900,00;90,94%
2018-01-06;ANTIOQUIA;GRANDE;28,82;9.836.700,00;124,83%
2018-01-06;ANTIOQUIA;GUADALUPE;14,48;3.997.200,00;105,19%
2018-01-06;ANTIOQUIA;GUATAPE;39,13;6.587.500,00;162,25%
2018-01-06;ANTIOQUIA;MIEL I;92,94;4.421.300,00;109,17%
2018-01-06;ANTIOQUIA;NARE;34,55;12.132.600,00;93,62%
2018-01-06;ANTIOQUIA;PORCE II;74,21;9.640.300,00;132,97%
2018-01-06;ANTIOQUIA;PORCE III;3,03;231.600,00;15,34%
2018-01-06;ANTIOQUIA;SAN CARLOS;21,87;2.865.100,00;122,97%
2018-01-06;ANTIOQUIA;TENCHE;2,28;629.700,00;85,09%
2018-01-06;CARIBE;SINU URRA;294,21;3.142.200,00;176,53%
2018-01-06;CENTRO;AMOYA;11,25;1.312.800,00;84,70%
2018-01-06;CENTRO;BETANIA CP;142,29;2.031.900,00;102,62%
2018-01-06;CENTRO;BOGOTA N.R.;23,63;9.303.500,00;268,89%
2018-01-06;CENTRO;EL QUIMBO;148,87;5.970.300,00;104,38%
2018-01-06;CENTRO;PRADO;157,04;1.832.500,00;339,35%
2018-01-06;CENTRO;SOGAMOSO;245,46;7.686.100,00;123,77%
2018-01-06;ORIENTE;BATA;22,01;3.646.100,00;141,87%
2018-01-06;ORIENTE;CHUZA;1,04;409.500,00;37,92%
2018-01-06;ORIENTE;GUAVIO;18,39;4.355.100,00;102,71%
2018-01-06;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;10.405.700,00;114,47%
2018-01-06;VALLE;ALTOANCHICAYA;38,72;4.125.400,00;91,68%
2018-01-06;VALLE;CALIMA;19,55;875.000,00;178,57%
2018-01-06;VALLE;CAUCA SALVAJINA;168,87;3.990.100,00;103,91%
2018-01-06;VALLE;DIGUA;25,20;321.800,00;94,65%
2018-01-06;VALLE;FLORIDA II;10,42;208.400,00;160,31%
2018-01-07;ANTIOQUIA;A. SAN LORENZO;18,09;4.119.300,00;75,03%
2018-01-07;ANTIOQUIA;CONCEPCION;4,19;1.156.900,00;82,05%
2018-01-07;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,11;2.239.900,00;101,35%
2018-01-07;ANTIOQUIA;DESV. MANSO;8,71;414.500,00;79,71%
2018-01-07;ANTIOQUIA;GRANDE;18,43;6.290.700,00;79,83%
2018-01-07;ANTIOQUIA;GUADALUPE;11,83;3.266.200,00;85,95%
2018-01-07;ANTIOQUIA;GUATAPE;35,26;5.935.400,00;146,19%
2018-01-07;ANTIOQUIA;MIEL I;75,50;3.591.600,00;88,68%
2018-01-07;ANTIOQUIA;NARE;22,56;7.921.100,00;61,12%
2018-01-07;ANTIOQUIA;PORCE II;68,44;8.891.000,00;122,63%
2018-01-07;ANTIOQUIA;PORCE III;16,90;1.290.600,00;85,47%
2018-01-07;ANTIOQUIA;SAN CARLOS;19,09;2.500.900,00;107,33%
2018-01-07;ANTIOQUIA;TENCHE;2,29;632.100,00;85,42%
2018-01-07;CARIBE;SINU URRA;247,72;2.645.600,00;148,63%
2018-01-07;CENTRO;AMOYA;11,54;1.346.000,00;86,84%
2018-01-07;CENTRO;BETANIA CP;137,58;1.964.600,00;99,22%
2018-01-07;CENTRO;BOGOTA N.R.;31,42;12.370.600,00;357,53%
2018-01-07;CENTRO;EL QUIMBO;135,98;5.453.300,00;95,34%
2018-01-07;CENTRO;PRADO;81,71;953.500,00;176,57%
2018-01-07;CENTRO;SOGAMOSO;216,69;6.785.200,00;109,26%
2018-01-07;ORIENTE;BATA;18,73;3.102.800,00;120,73%
2018-01-07;ORIENTE;CHUZA;1,56;614.200,00;56,87%
2018-01-07;ORIENTE;GUAVIO;11,18;2.647.600,00;62,44%
2018-01-07;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;9.509.500,00;104,61%
2018-01-07;VALLE;ALTOANCHICAYA;50,78;5.410.300,00;120,23%
2018-01-07;VALLE;CALIMA;15,24;682.100,00;139,20%
2018-01-07;VALLE;CAUCA SALVAJINA;165,96;3.921.300,00;102,12%
2018-01-07;VALLE;DIGUA;31,70;404.800,00;119,06%
2018-01-07;VALLE;FLORIDA II;10,36;207.200,00;159,38%
2018-01-08;ANTIOQUIA;A. SAN LORENZO;17,39;3.959.000,00;72,11%
2018-01-08;ANTIOQUIA;CONCEPCION;4,17;1.150.600,00;81,60%
2018-01-08;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);7,72;2.130.000,00;96,38%
2018-01-08;ANTIOQUIA;DESV. MANSO;8,36;397.800,00;76,50%
2018-01-08;ANTIOQUIA;GRANDE;17,01;5.806.400,00;73,69%
2018-01-08;ANTIOQUIA;GUADALUPE;17,62;4.863.400,00;127,98%
2018-01-08;ANTIOQUIA;GUATAPE;38,68;6.510.600,00;160,36%
2018-01-08;ANTIOQUIA;MIEL I;87,75;4.174.600,00;103,08%
2018-01-08;ANTIOQUIA;NARE;15,42;5.415.500,00;41,79%
2018-01-08;ANTIOQUIA;PORCE II;51,87;6.737.900,00;92,94%
2018-01-08;ANTIOQUIA;PORCE III;25,15;1.920.600,00;127,19%
2018-01-08;ANTIOQUIA;SAN CARLOS;17,98;2.356.300,00;101,13%
2018-01-08;ANTIOQUIA;TENCHE;2,30;634.900,00;85,80%
2018-01-08;CARIBE;SINU URRA;229,15;2.447.300,00;137,49%
2018-01-08;CENTRO;AMOYA;10,48;1.222.000,00;78,84%
2018-01-08;CENTRO;BETANIA CP;133,58;1.907.500,00;96,34%
2018-01-08;CENTRO;BOGOTA N.R.;9,79;3.854.500,00;111,40%
2018-01-08;CENTRO;EL QUIMBO;134,34;5.387.600,00;94,19%
2018-01-08;CENTRO;PRADO;77,39;903.000,00;167,22%
2018-01-08;CENTRO;SOGAMOSO;206,17;6.455.700,00;103,96%
2018-01-08;ORIENTE;BATA;14,89;2.466.600,00;95,98%
2018-01-08;ORIENTE;CHUZA;1,04;409.500,00;37,92%
2018-01-08;ORIENTE;GUAVIO;18,34;4.343.300,00;102,44%
2018-01-08;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;8.463.500,00;93,11%
2018-01-08;VALLE;ALTOANCHICAYA;40,51;4.316.100,00;95,91%
2018-01-08;VALLE;CALIMA;17,46;781.500,00;159,49%
2018-01-08;VALLE;CAUCA SALVAJINA;162,46;3.838.600,00;99,96%
2018-01-08;VALLE;DIGUA;26,16;334.100,00;98,26%
2018-01-08;VALLE;FLORIDA II;10,81;216.200,00;166,31%
2018-01-09;ANTIOQUIA;A. SAN LORENZO;26,24;5.974.000,00;108,82%
2018-01-09;ANTIOQUIA;CONCEPCION;4,77;1.316.500,00;93,37%
2018-01-09;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,34;2.302.800,00;104,20%
2018-01-09;ANTIOQUIA;DESV. MANSO;10,78;512.800,00;98,62%
2018-01-09;ANTIOQUIA;GRANDE;26,13;8.918.400,00;113,18%
2018-01-09;ANTIOQUIA;GUADALUPE;16,69;4.606.400,00;121,22%
2018-01-09;ANTIOQUIA;GUATAPE;54,00;9.090.100,00;223,89%
2018-01-09;ANTIOQUIA;MIEL I;144,70;6.883.500,00;169,96%
2018-01-09;ANTIOQUIA;NARE;49,90;17.521.700,00;135,20%
2018-01-09;ANTIOQUIA;PORCE II;112,24;14.580.200,00;201,11%
2018-01-09;ANTIOQUIA;PORCE III;14,26;1.088.700,00;72,10%
2018-01-09;ANTIOQUIA;SAN CARLOS;37,45;4.906.900,00;210,60%
2018-01-09;ANTIOQUIA;TENCHE;3,08;849.400,00;114,78%
2018-01-09;CARIBE;SINU URRA;259,54;2.771.900,00;155,72%
2018-01-09;CENTRO;AMOYA;9,30;1.084.700,00;69,98%
2018-01-09;CENTRO;BETANIA CP;124,96;1.784.400,00;90,12%
2018-01-09;CENTRO;BOGOTA N.R.;39,10;15.394.400,00;444,92%
2018-01-09;CENTRO;EL QUIMBO;127,78;5.124.500,00;89,59%
2018-01-09;CENTRO;PRADO;112,98;1.318.300,00;244,13%
2018-01-09;CENTRO;SOGAMOSO;223,69;7.004.500,00;112,79%
2018-01-09;ORIENTE;BATA;18,80;3.114.400,00;121,18%
2018-01-09;ORIENTE;CHUZA;1,04;409.500,00;37,92%
2018-01-09;ORIENTE;GUAVIO;13,74;3.253.900,00;76,74%
2018-01-09;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;12.445.500,00;136,91%
2018-01-09;VALLE;ALTOANCHICAYA;39,02;4.157.300,00;92,38%
2018-01-09;VALLE;CALIMA;21,88;979.300,00;199,86%
2018-01-09;VALLE;CAUCA SALVAJINA;172,87;4.084.600,00;106,37%
2018-01-09;VALLE;DIGUA;25,36;323.900,00;95,26%
2018-01-09;VALLE;FLORIDA II;10,70;214.000,00;164,62%
2018-01-10;ANTIOQUIA;A. SAN LORENZO;29,00;6.602.400,00;120,26%
2018-01-10;ANTIOQUIA;CONCEPCION;6,98;1.927.900,00;136,73%
2018-01-10;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);10,15;2.801.900,00;126,78%
2018-01-10;ANTIOQUIA;DESV. MANSO;11,88;565.200,00;108,69%
2018-01-10;ANTIOQUIA;GRANDE;40,80;13.926.700,00;176,73%
2018-01-10;ANTIOQUIA;GUADALUPE;18,62;5.140.000,00;135,26%
2018-01-10;ANTIOQUIA;GUATAPE;58,62;9.868.100,00;243,06%
2018-01-10;ANTIOQUIA;MIEL I;112,32;5.343.500,00;131,94%
2018-01-10;ANTIOQUIA;NARE;52,67;18.494.700,00;142,71%
2018-01-10;ANTIOQUIA;PORCE II;89,29;11.598.300,00;159,98%
2018-01-10;ANTIOQUIA;PORCE III;10,44;797.500,00;52,81%
2018-01-10;ANTIOQUIA;SAN CARLOS;35,23;4.616.500,00;198,13%
2018-01-10;ANTIOQUIA;TENCHE;3,06;843.300,00;113,96%
2018-01-10;CARIBE;SINU URRA;213,84;2.283.800,00;128,30%
2018-01-10;CENTRO;AMOYA;13,37;1.559.600,00;100,62%
2018-01-10;CENTRO;BETANIA CP;179,37;2.561.400,00;129,36%
2018-01-10;CENTRO;BOGOTA N.R.;35,18;13.851.000,00;400,32%
2018-01-10;CENTRO;EL QUIMBO;147,01;5.895.700,00;103,07%
2018-01-10;CENTRO;PRADO;337,76;3.941.300,00;729,87%
2018-01-10;CENTRO;SOGAMOSO;458,48;14.356.200,00;231,18%
2018-01-10;ORIENTE;BATA;19,32;3.200.500,00;124,53%
2018-01-10;ORIENTE;CHUZA;0,52;204.700,00;18,95%
2018-01-10;ORIENTE;GUAVIO;16,66;3.945.400,00;93,05%
2018-01-10;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;13.706.500,00;150,79%
2018-01-10;VALLE;ALTOANCHICAYA;25,77;2.745.600,00;61,01%
2018-01-10;VALLE;CALIMA;13,15;588.600,00;120,12%
2018-01-10;VALLE;CAUCA SALVAJINA;162,00;3.827.700,00;99,68%
2018-01-10;VALLE;DIGUA;18,21;232.500,00;68,38%
2018-01-10;VALLE;FLORIDA II;10,70;214.000,00;164,62%
2018-01-11;ANTIOQUIA;A. SAN LORENZO;35,12;7.997.800,00;145,68%
2018-01-11;ANTIOQUIA;CONCEPCION;5,33;1.470.800,00;104,31%
2018-01-11;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);10,17;2.808.000,00;127,06%
2018-01-11;ANTIOQUIA;DESV. MANSO;8,65;411.700,00;79,17%
2018-01-11;ANTIOQUIA;GRANDE;30,70;10.480.800,00;133,01%
2018-01-11;ANTIOQUIA;GUADALUPE;14,76;4.075.600,00;107,25%
2018-01-11;ANTIOQUIA;GUATAPE;71,59;12.050.800,00;296,82%
2018-01-11;ANTIOQUIA;MIEL I;121,79;5.793.900,00;143,06%
2018-01-11;ANTIOQUIA;NARE;51,10;17.944.100,00;138,46%
2018-01-11;ANTIOQUIA;PORCE II;74,69;9.702.200,00;133,82%
2018-01-11;ANTIOQUIA;PORCE III;9,45;721.600,00;47,79%
2018-01-11;ANTIOQUIA;SAN CARLOS;45,56;5.969.300,00;256,19%
2018-01-11;ANTIOQUIA;TENCHE;3,07;846.600,00;114,41%
2018-01-11;CARIBE;SINU URRA;189,83;2.027.400,00;113,90%
2018-01-11;CENTRO;AMOYA;10,87;1.267.600,00;81,78%
2018-01-11;CENTRO;BETANIA CP;132,23;1.888.200,00;95,36%
2018-01-11;CENTRO;BOGOTA N.R.;24,46;9.630.300,00;278,33%
2018-01-11;CENTRO;EL QUIMBO;139,37;5.589.300,00;97,72%
2018-01-11;CENTRO;PRADO;92,31;1.077.100,00;199,46%
2018-01-11;CENTRO;SOGAMOSO;339,97;10.645.400,00;171,42%
2018-01-11;ORIENTE;BATA;17,97;2.976.900,00;115,83%
2018-01-11;ORIENTE;CHUZA;1,56;614.200,00;56,87%
2018-01-11;ORIENTE;GUAVIO;13,21;3.128.400,00;73,78%
2018-01-11;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;12.192.000,00;134,13%
2018-01-11;VALLE;ALTOANCHICAYA;27,53;2.933.100,00;65,18%
2018-01-11;VALLE;CALIMA;13,18;589.900,00;120,39%
2018-01-11;VALLE;CAUCA SALVAJINA;152,22;3.596.700,00;93,66%
2018-01-11;VALLE;DIGUA;19,16;244.700,00;71,97%
2018-01-11;VALLE;FLORIDA II;10,81;216.200,00;166,31%
2018-01-12;ANTIOQUIA;A. SAN LORENZO;42,71;9.725.200,00;177,14%
2018-01-12;ANTIOQUIA;CONCEPCION;4,39;1.210.500,00;85,85%
2018-01-12;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,38;2.590.200,00;117,20%
2018-01-12;ANTIOQUIA;DESV. MANSO;8,75;416.200,00;80,04%
2018-01-12;ANTIOQUIA;GRANDE;21,49;7.334.600,00;93,08%
2018-01-12;ANTIOQUIA;GUADALUPE;12,31;3.399.000,00;89,45%
2018-01-12;ANTIOQUIA;GUATAPE;43,06;7.248.900,00;178,54%
2018-01-12;ANTIOQUIA;MIEL I;134,10;6.379.300,00;157,51%
2018-01-12;ANTIOQUIA;NARE;41,96;14.734.100,00;113,69%
2018-01-12;ANTIOQUIA;PORCE II;59,58;7.740.100,00;106,76%
2018-01-12;ANTIOQUIA;PORCE III;26,73;2.041.600,00;135,21%
2018-01-12;ANTIOQUIA;SAN CARLOS;26,07;3.415.400,00;146,58%
2018-01-12;ANTIOQUIA;TENCHE;2,32;640.200,00;86,51%
2018-01-12;CARIBE;SINU URRA;223,83;2.390.500,00;134,30%
2018-01-12;CENTRO;AMOYA;10,96;1.278.000,00;82,45%
2018-01-12;CENTRO;BETANIA CP;124,94;1.784.100,00;90,11%
2018-01-12;CENTRO;BOGOTA N.R.;31,23;12.295.800,00;355,37%
2018-01-12;CENTRO;EL QUIMBO;116,84;4.685.800,00;81,92%
2018-01-12;CENTRO;PRADO;74,41;868.300,00;160,80%
2018-01-12;CENTRO;SOGAMOSO;273,73;8.571.300,00;138,02%
2018-01-12;ORIENTE;BATA;16,19;2.682.000,00;104,36%
2018-01-12;ORIENTE;CHUZA;69,97;27.548.400,00;2550,78%
2018-01-12;ORIENTE;GUAVIO;18,61;4.407.200,00;103,94%
2018-01-12;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;13.844.900,00;152,31%
2018-01-12;VALLE;ALTOANCHICAYA;56,22;5.989.900,00;133,11%
2018-01-12;VALLE;CALIMA;17,03;762.200,00;155,55%
2018-01-12;VALLE;CAUCA SALVAJINA;149,57;3.534.000,00;92,03%
2018-01-12;VALLE;DIGUA;34,64;442.400,00;130,12%
2018-01-12;VALLE;FLORIDA II;10,36;207.200,00;159,38%
