Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
2020-01-01;VALLE;CALIMA;27,18;1.195.200,00;243,92%
2020-01-01;VALLE;CAUCA SALVAJINA;248,80;5.065.400,00;152,57%
2020-01-01;VALLE;DIGUA;71,98;1.043.100,00;274,50%
2020-01-01;VALLE;FLORIDA II;18,71;374.200,00;287,85%
2020-01-02;ANTIOQUIA;A. SAN LORENZO;24,80;5.584.100,00;102,09%
2020-01-02;ANTIOQUIA;CARLOS LLERAS;26,83;4.116.700,00;103,70%
2020-01-02;ANTIOQUIA;CONCEPCION;4,96;1.387.100,00;97,00%
2020-01-02;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);7,28;2.036.000,00;91,30%
2020-01-02;ANTIOQUIA;DESV. GUARINO;6,85;334.700,00;22,02%
2020-01-02;ANTIOQUIA;DESV. MANSO;6,54;319.500,00;59,17%
2020-01-02;ANTIOQUIA;GRANDE;30,33;10.532.100,00;131,32%
2020-01-02;ANTIOQUIA;GUADALUPE;11,26;3.150.200,00;81,82%
2020-01-02;ANTIOQUIA;GUATAPE;28,70;4.857.300,00;116,20%
2020-01-02;ANTIOQUIA;MIEL I;53,23;2.602.800,00;62,72%
2020-01-02;ANTIOQUIA;NARE;28,86;11.117.500,00;85,78%
2020-01-02;ANTIOQUIA;PORCE III;13,37;863.900,00;56,84%
2020-01-02;ANTIOQUIA;PORCE2 CP;13,90;1.741.100,00;46,06%
2020-01-02;ANTIOQUIA;QUEBRADONA;0,43;79.700,00;132,83%
2020-01-02;ANTIOQUIA;SAN CARLOS;29,55;3.782.000,00;164,43%
2020-01-02;ANTIOQUIA;SAN MIGUEL;36,03;1.037.700,00;71,57%
2020-01-02;ANTIOQUIA;TENCHE;2,18;608.600,00;81,15%
2020-01-02;CARIBE;SINU URRA;274,11;3.090.000,00;163,49%
2020-01-02;CENTRO;AMOYA;18,61;2.171.100,00;140,07%
2020-01-02;CENTRO;BETANIA CP;274,37;3.891.700,00;194,59%
2020-01-02;CENTRO;BOGOTA N.R.;2,51;988.200,00;27,84%
2020-01-02;CENTRO;CUCUANA;6,39;872.600,00;212,83%
2020-01-02;CENTRO;DESV. SAN MARCOS;1,90;259.500,00;173,00%
2020-01-02;CENTRO;EL QUIMBO;262,50;10.683.500,00;181,08%
2020-01-02;CENTRO;PRADO;64,71;742.800,00;137,56%
2020-01-02;CENTRO;SOGAMOSO;226,40;6.722.500,00;112,98%
2020-01-02;ORIENTE;BATA;16,62;2.741.700,00;105,86%
2020-01-02;ORIENTE;BLANCO;0,00;;
2020-01-02;ORIENTE;CHUZA;1,85;728.400,00;66,22%
2020-01-02;ORIENTE;GUAVIO;11,40;2.678.300,00;63,02%
2020-01-02;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.003.100,00;112,90%
2020-01-02;VALLE;ALTOANCHICAYA;112,86;11.320.200,00;265,73%
2020-01-02;VALLE;CALIMA;27,26;1.198.700,00;244,63%
2020-01-02;VALLE;CAUCA SALVAJINA;258,28;5.258.400,00;158,39%
2020-01-02;VALLE;DIGUA;65,20;944.800,00;248,63%
2020-01-02;VALLE;FLORIDA II;21,60;432.000,00;332,31%
2020-01-03;ANTIOQUIA;A. SAN LORENZO;17,06;3.841.400,00;70,23%
2020-01-03;ANTIOQUIA;CARLOS LLERAS;26,83;4.116.700,00;103,70%
2020-01-03;ANTIOQUIA;CONCEPCION;4,36;1.220.200,00;85,33%
2020-01-03;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,47;1.808.000,00;81,08%
2020-01-03;ANTIOQUIA;DESV. GUARINO;0,00;;
2020-01-03;ANTIOQUIA;DESV. MANSO;4,03;196.900,00;36,46%
2020-01-03;ANTIOQUIA;GRANDE;20,28;7.040.800,00;87,79%
2020-01-03;ANTIOQUIA;GUADALUPE;10,65;2.977.900,00;77,35%
2020-01-03;ANTIOQUIA;GUATAPE;25,54;4.321.500,00;103,39%
2020-01-03;ANTIOQUIA;MIEL I;43,66;2.134.700,00;51,44%
2020-01-03;ANTIOQUIA;NARE;24,33;9.469.200,00;73,06%
2020-01-03;ANTIOQUIA;PORCE III;36,50;864.700,00;56,89%
2020-01-03;ANTIOQUIA;PORCE2 CP;21,45;2.662.300,00;70,43%
2020-01-03;ANTIOQUIA;QUEBRADONA;0,29;53.200,00;88,67%
2020-01-03;ANTIOQUIA;SAN CARLOS;25,77;3.298.000,00;143,39%
2020-01-03;ANTIOQUIA;SAN MIGUEL;35,31;1.016.900,00;70,13%
2020-01-03;ANTIOQUIA;TENCHE;1,44;401.300,00;53,51%
2020-01-03;CARIBE;SINU URRA;238,51;2.688.700,00;142,26%
2020-01-03;CENTRO;AMOYA;14,23;1.660.300,00;107,12%
2020-01-03;CENTRO;BETANIA CP;201,42;2.856.900,00;142,85%
2020-01-03;CENTRO;BOGOTA N.R.;9,37;3.689.100,00;103,92%
2020-01-03;CENTRO;CUCUANA;3,75;512.100,00;124,90%
2020-01-03;CENTRO;DESV. SAN MARCOS;1,28;174.800,00;116,53%
2020-01-03;CENTRO;EL QUIMBO;206,36;8.398.700,00;142,35%
2020-01-03;CENTRO;PRADO;66,82;767.000,00;142,04%
2020-01-03;CENTRO;SOGAMOSO;159,24;4.728.300,00;79,47%
2020-01-03;ORIENTE;BATA;10,77;1.776.700,00;68,60%
2020-01-03;ORIENTE;BLANCO;0,00;;
2020-01-03;ORIENTE;CHUZA;1,34;527.600,00;47,96%
2020-01-03;ORIENTE;GUAVIO;11,78;2.767.600,00;65,12%
2020-01-03;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.553.300,00;95,99%
2020-01-03;VALLE;ALTOANCHICAYA;72,81;7.303.100,00;171,43%
2020-01-03;VALLE;CALIMA;22,75;1.000.400,00;204,16%
2020-01-03;VALLE;CAUCA SALVAJINA;209,80;4.271.400,00;128,66%
2020-01-03;VALLE;DIGUA;43,59;631.700,00;166,24%
2020-01-03;VALLE;FLORIDA II;13,89;277.800,00;213,69%
2020-01-04;ANTIOQUIA;A. SAN LORENZO;16,11;3.626.600,00;66,30%
2020-01-04;ANTIOQUIA;CARLOS LLERAS;40,60;6.229.500,00;156,91%
2020-01-04;ANTIOQUIA;CONCEPCION;4,22;1.180.800,00;82,57%
2020-01-04;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,93;1.659.000,00;74,39%
2020-01-04;ANTIOQUIA;DESV. GUARINO;0,00;;
2020-01-04;ANTIOQUIA;DESV. MANSO;3,30;161.100,00;29,83%
2020-01-04;ANTIOQUIA;GRANDE;16,62;5.769.300,00;71,94%
2020-01-04;ANTIOQUIA;GUADALUPE;10,36;2.896.500,00;75,23%
2020-01-04;ANTIOQUIA;GUATAPE;24,56;4.155.500,00;99,41%
2020-01-04;ANTIOQUIA;MIEL I;49,96;2.442.800,00;58,86%
2020-01-04;ANTIOQUIA;NARE;17,82;8.086.800,00;62,40%
2020-01-04;ANTIOQUIA;PORCE III;13,81;802.900,00;52,82%
2020-01-04;ANTIOQUIA;PORCE2 CP;19,48;2.415.900,00;63,91%
2020-01-04;ANTIOQUIA;QUEBRADONA;0,24;43.700,00;72,83%
2020-01-04;ANTIOQUIA;SAN CARLOS;24,41;3.123.200,00;135,79%
2020-01-04;ANTIOQUIA;SAN MIGUEL;34,03;980.100,00;67,59%
2020-01-04;ANTIOQUIA;TENCHE;2,18;608.600,00;81,15%
2020-01-04;CARIBE;SINU URRA;205,56;2.317.200,00;122,60%
2020-01-04;CENTRO;AMOYA;12,44;1.432.300,00;92,41%
2020-01-04;CENTRO;BETANIA CP;127,12;1.803.100,00;90,16%
2020-01-04;CENTRO;BOGOTA N.R.;4,98;1.960.700,00;55,23%
2020-01-04;CENTRO;CUCUANA;3,10;423.300,00;103,24%
2020-01-04;CENTRO;DESV. SAN MARCOS;1,08;147.500,00;98,33%
2020-01-04;CENTRO;EL QUIMBO;143,01;5.820.400,00;98,65%
2020-01-04;CENTRO;PRADO;34,18;392.400,00;72,67%
2020-01-04;CENTRO;SOGAMOSO;137,58;4.085.100,00;68,66%
2020-01-04;ORIENTE;BATA;9,34;1.540.800,00;59,49%
2020-01-04;ORIENTE;BLANCO;0,00;;
2020-01-04;ORIENTE;CHUZA;0,26;102.400,00;9,31%
2020-01-04;ORIENTE;GUAVIO;13,46;3.162.300,00;74,41%
2020-01-04;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.121.800,00;79,77%
2020-01-04;VALLE;ALTOANCHICAYA;64,27;6.446.500,00;151,33%
2020-01-04;VALLE;CALIMA;15,97;702.200,00;143,31%
2020-01-04;VALLE;CAUCA SALVAJINA;169,84;3.457.800,00;104,15%
2020-01-04;VALLE;DIGUA;38,98;564.900,00;148,66%
2020-01-04;VALLE;FLORIDA II;11,58;231.600,00;178,15%
2020-01-05;ANTIOQUIA;A. SAN LORENZO;15,50;3.489.500,00;63,79%
2020-01-05;ANTIOQUIA;CARLOS LLERAS;16,60;2.547.100,00;64,16%
2020-01-05;ANTIOQUIA;CONCEPCION;4,25;1.189.700,00;83,20%
2020-01-05;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,68;1.589.300,00;71,27%
2020-01-05;ANTIOQUIA;DESV. GUARINO;0,00;;
2020-01-05;ANTIOQUIA;DESV. MANSO;2,30;112.300,00;20,80%
2020-01-05;ANTIOQUIA;GRANDE;16,32;5.665.200,00;70,64%
2020-01-05;ANTIOQUIA;GUADALUPE;10,20;2.852.000,00;74,08%
2020-01-05;ANTIOQUIA;GUATAPE;16,29;2.756.300,00;65,94%
2020-01-05;ANTIOQUIA;MIEL I;39,77;1.944.700,00;46,86%
2020-01-05;ANTIOQUIA;NARE;22,58;8.041.300,00;62,05%
2020-01-05;ANTIOQUIA;PORCE III;5,21;404.400,00;26,61%
2020-01-05;ANTIOQUIA;PORCE2 CP;20,57;2.576.200,00;68,15%
2020-01-05;ANTIOQUIA;QUEBRADONA;0,23;42.800,00;71,33%
2020-01-05;ANTIOQUIA;SAN CARLOS;23,48;3.005.200,00;130,66%
2020-01-05;ANTIOQUIA;SAN MIGUEL;33,60;967.700,00;66,74%
2020-01-05;ANTIOQUIA;TENCHE;1,45;404.700,00;53,96%
2020-01-05;CARIBE;SINU URRA;182,55;2.057.800,00;108,88%
2020-01-05;CENTRO;AMOYA;11,49;1.339.900,00;86,45%
2020-01-05;CENTRO;BETANIA CP;103,63;1.469.900,00;73,50%
2020-01-05;CENTRO;BOGOTA N.R.;7,43;2.925.300,00;82,40%
2020-01-05;CENTRO;CUCUANA;2,38;325.000,00;79,27%
2020-01-05;CENTRO;DESV. SAN MARCOS;1,04;142.000,00;94,67%
2020-01-05;CENTRO;EL QUIMBO;122,02;4.966.100,00;84,17%
2020-01-05;CENTRO;PRADO;29,51;338.800,00;62,74%
2020-01-05;CENTRO;SOGAMOSO;141,71;4.207.900,00;70,72%
2020-01-05;ORIENTE;BATA;8,59;1.417.100,00;54,71%
2020-01-05;ORIENTE;BLANCO;0,00;;
2020-01-05;ORIENTE;CHUZA;0,86;338.600,00;30,78%
2020-01-05;ORIENTE;GUAVIO;8,65;2.032.200,00;47,82%
2020-01-05;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.907.300,00;71,70%
2020-01-05;VALLE;ALTOANCHICAYA;56,22;5.639.000,00;132,37%
2020-01-05;VALLE;CALIMA;16,04;705.300,00;143,94%
2020-01-05;VALLE;CAUCA SALVAJINA;160,48;3.267.200,00;98,41%
2020-01-05;VALLE;DIGUA;34,64;502.000,00;132,11%
2020-01-05;VALLE;FLORIDA II;10,36;207.200,00;159,38%
2020-01-06;ANTIOQUIA;A. SAN LORENZO;14,95;3.366.800,00;61,55%
2020-01-06;ANTIOQUIA;CARLOS LLERAS;16,98;2.605.400,00;65,63%
2020-01-06;ANTIOQUIA;CONCEPCION;4,37;1.222.400,00;85,48%
2020-01-06;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,58;1.559.700,00;69,94%
2020-01-06;ANTIOQUIA;DESV. GUARINO;0,00;;
2020-01-06;ANTIOQUIA;DESV. MANSO;1,71;83.700,00;15,50%
2020-01-06;ANTIOQUIA;GRANDE;15,69;5.449.200,00;67,95%
2020-01-06;ANTIOQUIA;GUADALUPE;10,09;2.821.300,00;73,28%
2020-01-06;ANTIOQUIA;GUATAPE;22,98;3.889.300,00;93,05%
2020-01-06;ANTIOQUIA;MIEL I;37,33;1.825.100,00;43,98%
2020-01-06;ANTIOQUIA;NARE;24,59;7.599.400,00;58,64%
2020-01-06;ANTIOQUIA;PORCE III;2,84;218.000,00;14,34%
2020-01-06;ANTIOQUIA;PORCE2 CP;16,16;2.022.200,00;53,50%
2020-01-06;ANTIOQUIA;QUEBRADONA;0,22;41.100,00;68,50%
2020-01-06;ANTIOQUIA;SAN CARLOS;22,91;2.931.100,00;127,44%
2020-01-06;ANTIOQUIA;SAN MIGUEL;33,14;954.400,00;65,82%
2020-01-06;ANTIOQUIA;TENCHE;1,46;407.800,00;54,37%
2020-01-06;CARIBE;SINU URRA;167,32;1.886.200,00;99,80%
2020-01-06;CENTRO;AMOYA;10,85;1.249.300,00;80,60%
2020-01-06;CENTRO;BETANIA CP;91,33;1.295.400,00;64,77%
2020-01-06;CENTRO;BOGOTA N.R.;7,50;2.952.900,00;83,18%
2020-01-06;CENTRO;CUCUANA;2,18;297.700,00;72,61%
2020-01-06;CENTRO;DESV. SAN MARCOS;0,96;131.100,00;87,40%
2020-01-06;CENTRO;EL QUIMBO;112,40;4.574.600,00;77,54%
2020-01-06;CENTRO;PRADO;20,32;233.300,00;43,20%
2020-01-06;CENTRO;SOGAMOSO;125,96;3.740.100,00;62,86%
2020-01-06;ORIENTE;BATA;8,15;1.344.500,00;51,91%
2020-01-06;ORIENTE;BLANCO;0,00;;
2020-01-06;ORIENTE;CHUZA;1,47;578.800,00;52,62%
2020-01-06;ORIENTE;GUAVIO;11,05;2.596.100,00;61,08%
2020-01-06;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.861.800,00;69,99%
2020-01-06;VALLE;ALTOANCHICAYA;49,96;5.011.100,00;117,63%
2020-01-06;VALLE;CALIMA;16,12;708.800,00;144,65%
2020-01-06;VALLE;CAUCA SALVAJINA;152,07;3.096.000,00;93,25%
2020-01-06;VALLE;DIGUA;31,26;453.000,00;119,21%
2020-01-06;VALLE;FLORIDA II;10,36;207.200,00;159,38%
2020-01-07;ANTIOQUIA;A. SAN LORENZO;14,46;3.254.900,00;59,50%
2020-01-07;ANTIOQUIA;CARLOS LLERAS;14,34;2.200.300,00;55,42%
2020-01-07;ANTIOQUIA;CONCEPCION;4,28;1.197.500,00;83,74%
2020-01-07;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,47;1.528.900,00;68,56%
2020-01-07;ANTIOQUIA;DESV. GUARINO;0,00;;
2020-01-07;ANTIOQUIA;DESV. MANSO;1,35;66.000,00;12,22%
2020-01-07;ANTIOQUIA;GRANDE;14,57;5.057.200,00;63,06%
2020-01-07;ANTIOQUIA;GUADALUPE;9,93;2.776.500,00;72,12%
2020-01-07;ANTIOQUIA;GUATAPE;17,59;2.976.100,00;71,20%
2020-01-07;ANTIOQUIA;MIEL I;35,44;1.732.800,00;41,75%
2020-01-07;ANTIOQUIA;NARE;21,97;7.396.100,00;57,07%
2020-01-07;ANTIOQUIA;PORCE III;2,26;173.700,00;11,43%
2020-01-07;ANTIOQUIA;PORCE2 CP;23,14;2.898.600,00;76,68%
2020-01-07;ANTIOQUIA;QUEBRADONA;0,21;38.200,00;63,67%
2020-01-07;ANTIOQUIA;SAN CARLOS;22,01;2.816.300,00;122,45%
2020-01-07;ANTIOQUIA;SAN MIGUEL;32,75;943.200,00;65,05%
2020-01-07;ANTIOQUIA;TENCHE;1,46;407.800,00;54,37%
2020-01-07;CARIBE;SINU URRA;155,33;1.751.000,00;92,65%
2020-01-07;CENTRO;AMOYA;10,36;1.208.400,00;77,96%
2020-01-07;CENTRO;BETANIA CP;83,68;1.186.900,00;59,35%
2020-01-07;CENTRO;BOGOTA N.R.;0,00;;
2020-01-07;CENTRO;CUCUANA;1,94;264.900,00;64,61%
2020-01-07;CENTRO;DESV. SAN MARCOS;0,87;118.800,00;79,20%
2020-01-07;CENTRO;EL QUIMBO;108,34;4.409.400,00;74,74%
2020-01-07;CENTRO;PRADO;38,86;446.100,00;82,61%
2020-01-07;CENTRO;SOGAMOSO;128,82;3.824.900,00;64,28%
2020-01-07;ORIENTE;BATA;7,81;1.288.400,00;49,75%
2020-01-07;ORIENTE;BLANCO;0,00;;
2020-01-07;ORIENTE;CHUZA;1,00;393.700,00;35,79%
2020-01-07;ORIENTE;GUAVIO;11,01;2.586.700,00;60,86%
2020-01-07;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.634.100,00;61,43%
2020-01-07;VALLE;ALTOANCHICAYA;42,23;4.235.800,00;99,43%
2020-01-07;VALLE;CALIMA;13,88;610.300,00;124,55%
2020-01-07;VALLE;CAUCA SALVAJINA;140,18;2.854.000,00;85,96%
2020-01-07;VALLE;DIGUA;27,09;392.600,00;103,32%
2020-01-07;VALLE;FLORIDA II;9,28;185.600,00;142,77%
2020-01-08;ANTIOQUIA;A. SAN LORENZO;14,20;3.196.500,00;58,44%
2020-01-08;ANTIOQUIA;CARLOS LLERAS;15,19;2.330.700,00;58,71%
2020-01-08;ANTIOQUIA;CONCEPCION;4,09;1.145.000,00;80,07%
2020-01-08;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,39;1.508.500,00;67,65%
2020-01-08;ANTIOQUIA;DESV. GUARINO;0,00;;
2020-01-08;ANTIOQUIA;DESV. MANSO;0,81;39.600,00;7,33%
2020-01-08;ANTIOQUIA;GRANDE;15,83;5.497.100,00;68,54%
2020-01-08;ANTIOQUIA;GUADALUPE;9,82;2.746.900,00;71,35%
2020-01-08;ANTIOQUIA;GUATAPE;15,97;2.703.300,00;64,67%
2020-01-08;ANTIOQUIA;MIEL I;33,64;1.644.600,00;39,63%
2020-01-08;ANTIOQUIA;NARE;21,36;7.191.100,00;55,49%
2020-01-08;ANTIOQUIA;PORCE III;7,19;552.400,00;36,34%
2020-01-08;ANTIOQUIA;PORCE2 CP;17,96;2.249.900,00;59,52%
2020-01-08;ANTIOQUIA;QUEBRADONA;0,23;41.500,00;69,17%
2020-01-08;ANTIOQUIA;SAN CARLOS;21,71;2.777.900,00;120,78%
2020-01-08;ANTIOQUIA;SAN MIGUEL;32,32;930.800,00;64,19%
2020-01-08;ANTIOQUIA;TENCHE;1,45;404.700,00;53,96%
2020-01-08;CARIBE;SINU URRA;147,13;1.658.600,00;87,76%
2020-01-08;CENTRO;AMOYA;9,92;1.142.700,00;73,72%
2020-01-08;CENTRO;BETANIA CP;77,72;1.102.400,00;55,12%
2020-01-08;CENTRO;BOGOTA N.R.;5,28;2.078.800,00;58,56%
2020-01-08;CENTRO;CUCUANA;1,72;234.900,00;57,29%
2020-01-08;CENTRO;DESV. SAN MARCOS;0,85;116.100,00;77,40%
2020-01-08;CENTRO;EL QUIMBO;102,18;4.158.600,00;70,48%
2020-01-08;CENTRO;PRADO;40,40;463.800,00;85,89%
2020-01-08;CENTRO;SOGAMOSO;119,84;3.558.400,00;59,81%
2020-01-08;ORIENTE;BATA;7,44;1.227.400,00;47,39%
2020-01-08;ORIENTE;BLANCO;0,00;;
2020-01-08;ORIENTE;CHUZA;0,00;;
2020-01-08;ORIENTE;GUAVIO;10,28;2.415.200,00;56,83%
2020-01-08;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.641.500,00;61,71%
2020-01-08;VALLE;ALTOANCHICAYA;36,19;3.630.000,00;85,21%
2020-01-08;VALLE;CALIMA;13,93;612.500,00;125,00%
2020-01-08;VALLE;CAUCA SALVAJINA;125,07;2.546.300,00;76,70%
2020-01-08;VALLE;DIGUA;23,83;345.300,00;90,87%
2020-01-08;VALLE;FLORIDA II;10,05;201.000,00;154,62%
2020-01-09;ANTIOQUIA;A. SAN LORENZO;13,82;3.112.300,00;56,90%
2020-01-09;ANTIOQUIA;CARLOS LLERAS;14,19;2.177.300,00;54,84%
2020-01-09;ANTIOQUIA;CONCEPCION;4,04;1.129.600,00;78,99%
2020-01-09;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,30;1.481.100,00;66,42%
2020-01-09;ANTIOQUIA;DESV. GUARINO;0,00;;
2020-01-09;ANTIOQUIA;DESV. MANSO;0,39;19.200,00;3,56%
2020-01-09;ANTIOQUIA;GRANDE;14,49;5.030.500,00;62,72%
2020-01-09;ANTIOQUIA;GUADALUPE;9,71;2.714.200,00;70,50%
2020-01-09;ANTIOQUIA;GUATAPE;16,82;2.846.500,00;68,10%
2020-01-09;ANTIOQUIA;MIEL I;32,06;1.567.800,00;37,78%
2020-01-09;ANTIOQUIA;NARE;20,91;7.037.600,00;54,30%
2020-01-09;ANTIOQUIA;PORCE III;0,19;14.500,00;0,95%
2020-01-09;ANTIOQUIA;PORCE2 CP;18,92;2.370.500,00;62,71%
2020-01-09;ANTIOQUIA;QUEBRADONA;0,21;38.000,00;63,33%
2020-01-09;ANTIOQUIA;SAN CARLOS;21,38;2.736.300,00;118,97%
2020-01-09;ANTIOQUIA;SAN MIGUEL;31,93;919.600,00;63,42%
2020-01-09;ANTIOQUIA;TENCHE;1,46;407.800,00;54,37%
2020-01-09;CARIBE;SINU URRA;138,08;1.556.500,00;82,35%
2020-01-09;CENTRO;AMOYA;9,63;1.123.800,00;72,50%
2020-01-09;CENTRO;BETANIA CP;72,91;1.034.200,00;51,71%
2020-01-09;CENTRO;BOGOTA N.R.;0,00;;
2020-01-09;CENTRO;CUCUANA;1,72;234.900,00;57,29%
2020-01-09;CENTRO;DESV. SAN MARCOS;0,85;116.100,00;77,40%
2020-01-09;CENTRO;EL QUIMBO;97,59;3.971.800,00;67,32%
2020-01-09;CENTRO;PRADO;37,07;425.500,00;78,80%
2020-01-09;CENTRO;SOGAMOSO;117,35;3.484.500,00;58,56%
2020-01-09;ORIENTE;BATA;8,20;1.352.700,00;52,23%
2020-01-09;ORIENTE;BLANCO;0,00;;
2020-01-09;ORIENTE;CHUZA;0,61;240.200,00;21,84%
2020-01-09;ORIENTE;GUAVIO;11,43;2.685.400,00;63,19%
2020-01-09;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;1.559.500,00;58,63%
2020-01-09;VALLE;ALTOANCHICAYA;32,71;3.280.900,00;77,02%
2020-01-09;VALLE;CALIMA;11,64;511.800,00;104,45%
2020-01-09;VALLE;CAUCA SALVAJINA;119,31;2.429.100,00;73,17%
2020-01-09;VALLE;DIGUA;21,95;318.100,00;83,71%
2020-01-09;VALLE;FLORIDA II;8,54;170.800,00;131,38%
2020-01-10;ANTIOQUIA;A. SAN LORENZO;13,59;3.059.400,00;55,93%
2020-01-10;ANTIOQUIA;CARLOS LLERAS;13,32;2.043.800,00;51,48%
2020-01-10;ANTIOQUIA;CONCEPCION;4,01;1.122.000,00;78,46%
2020-01-10;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);5,22;1.459.000,00;65,43%
2020-01-10;ANTIOQUIA;DESV. GUARINO;0,00;;
2020-01-10;ANTIOQUIA;DESV. MANSO;0,13;6.300,00;1,17%
2020-01-10;ANTIOQUIA;GRANDE;13,94;4.839.500,00;60,34%
2020-01-10;ANTIOQUIA;GUADALUPE;9,62;2.691.200,00;69,90%
2020-01-10;ANTIOQUIA;GUATAPE;17,95;3.037.200,00;72,66%
2020-01-10;ANTIOQUIA;MIEL I;30,81;1.506.600,00;36,30%
2020-01-10;ANTIOQUIA;NARE;20,56;6.919.400,00;53,39%
2020-01-10;ANTIOQUIA;PORCE III;14,42;1.108.500,00;72,93%
2020-01-10;ANTIOQUIA;PORCE2 CP;16,85;2.110.500,00;55,83%
2020-01-10;ANTIOQUIA;QUEBRADONA;0,20;36.500,00;60,83%
2020-01-10;ANTIOQUIA;SAN CARLOS;20,66;2.643.300,00;114,93%
2020-01-10;ANTIOQUIA;SAN MIGUEL;31,71;913.200,00;62,98%
2020-01-10;ANTIOQUIA;TENCHE;1,46;407.800,00;54,37%
2020-01-10;CARIBE;SINU URRA;132,91;1.498.300,00;79,28%
2020-01-10;CENTRO;AMOYA;9,40;1.096.200,00;70,72%
2020-01-10;CENTRO;BETANIA CP;69,29;982.800,00;49,14%
2020-01-10;CENTRO;BOGOTA N.R.;0,93;366.200,00;10,32%
2020-01-10;CENTRO;CUCUANA;1,57;214.400,00;52,29%
2020-01-10;CENTRO;DESV. SAN MARCOS;0,74;101.100,00;67,40%
2020-01-10;CENTRO;EL QUIMBO;94,91;3.862.800,00;65,47%
2020-01-10;CENTRO;PRADO;26,24;301.200,00;55,78%
2020-01-10;CENTRO;SOGAMOSO;115,03;3.415.700,00;57,41%
2020-01-10;ORIENTE;BATA;11,12;1.834.400,00;70,83%
2020-01-10;ORIENTE;BLANCO;0,00;;
