Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
2005-01-02;ANTIOQUIA;GUADALUPE;3,43;772.400,00;24,44%
2005-01-02;ANTIOQUIA;GUATAPE;25,35;4.098.500,00;108,43%
2005-01-02;ANTIOQUIA;MIEL I;142,38;6.233.500,00;181,73%
2005-01-02;ANTIOQUIA;NARE;44,02;15.254.900,00;123,82%
2005-01-02;ANTIOQUIA;PORCE II;70,03;3.463.000,00;130,19%
2005-01-02;ANTIOQUIA;SAN CARLOS;13,82;1.664.800,00;75,67%
2005-01-02;ANTIOQUIA;TENCHE;0,73;164.400,00;26,95%
2005-01-02;CARIBE;SINU URRA;134,86;1.497.900,00;77,61%
2005-01-02;CENTRO;BOGOTA N.R.;12,51;5.433.300,00;144,12%
2005-01-02;CENTRO;MAGDALENA BETANIA;196,22;2.914.100,00;69,55%
2005-01-02;CENTRO;PRADO;16,49;176.900,00;34,02%
2005-01-02;ORIENTE;BATA;16,78;2.759.200,00;107,36%
2005-01-02;ORIENTE;CHUZA;0,69;299.700,00;22,37%
2005-01-02;ORIENTE;GUAVIO;17,01;4.083.500,00;91,35%
2005-01-02;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.111.100,00;95,14%
2005-01-02;VALLE;ALTOANCHICAYA;22,53;2.382.800,00;54,90%
2005-01-02;VALLE;CALIMA;10,79;503.100,00;98,65%
2005-01-02;VALLE;CAUCA SALVAJINA;123,02;2.725.400,00;74,26%
2005-01-02;VALLE;DIGUA;21,13;328.900,00;80,22%
2005-01-02;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2005-01-03;ANTIOQUIA;A. SAN LORENZO;17,60;3.846.000,00;71,89%
2005-01-03;ANTIOQUIA;CONCEPCION;5,07;1.141.600,00;102,85%
2005-01-03;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,41;2.118.900,00;122,48%
2005-01-03;ANTIOQUIA;GRANDE;20,05;4.890.000,00;85,49%
2005-01-03;ANTIOQUIA;GUADALUPE;12,64;2.846.200,00;90,07%
2005-01-03;ANTIOQUIA;GUATAPE;16,65;2.691.900,00;71,21%
2005-01-03;ANTIOQUIA;MIEL I;164,48;7.201.100,00;209,94%
2005-01-03;ANTIOQUIA;NARE;41,72;14.457.900,00;117,35%
2005-01-03;ANTIOQUIA;PORCE II;69,84;3.453.600,00;129,83%
2005-01-03;ANTIOQUIA;SAN CARLOS;13,76;1.657.600,00;75,35%
2005-01-03;ANTIOQUIA;TENCHE;2,35;529.200,00;86,75%
2005-01-03;CARIBE;SINU URRA;134,73;1.496.500,00;77,54%
2005-01-03;CENTRO;BOGOTA N.R.;0,00;;
2005-01-03;CENTRO;MAGDALENA BETANIA;253,51;3.764.900,00;89,85%
2005-01-03;CENTRO;PRADO;37,99;407.600,00;78,38%
2005-01-03;ORIENTE;BATA;17,66;2.903.900,00;112,99%
2005-01-03;ORIENTE;CHUZA;2,35;1.020.600,00;76,16%
2005-01-03;ORIENTE;GUAVIO;19,14;4.594.800,00;102,79%
2005-01-03;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.059.500,00;93,56%
2005-01-03;VALLE;ALTOANCHICAYA;28,87;3.053.300,00;70,35%
2005-01-03;VALLE;CALIMA;8,43;393.000,00;77,06%
2005-01-03;VALLE;CAUCA SALVAJINA;121,44;2.690.400,00;73,31%
2005-01-03;VALLE;DIGUA;20,67;321.800,00;78,49%
2005-01-03;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2005-01-04;ANTIOQUIA;A. SAN LORENZO;17,23;3.765.200,00;70,38%
2005-01-04;ANTIOQUIA;CONCEPCION;4,85;1.092.100,00;98,39%
2005-01-04;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,00;2.026.600,00;117,14%
2005-01-04;ANTIOQUIA;GRANDE;20,45;4.987.500,00;87,19%
2005-01-04;ANTIOQUIA;GUADALUPE;10,47;2.357.600,00;74,61%
2005-01-04;ANTIOQUIA;GUATAPE;21,31;3.445.300,00;91,15%
2005-01-04;ANTIOQUIA;MIEL I;147,73;6.467.700,00;188,56%
2005-01-04;ANTIOQUIA;NARE;42,99;14.898.000,00;120,93%
2005-01-04;ANTIOQUIA;PORCE II;71,54;3.537.600,00;132,99%
2005-01-04;ANTIOQUIA;SAN CARLOS;14,22;1.713.000,00;77,86%
2005-01-04;ANTIOQUIA;TENCHE;0,10;22.500,00;3,69%
2005-01-04;CARIBE;SINU URRA;111,00;1.232.900,00;63,88%
2005-01-04;CENTRO;BOGOTA N.R.;17,16;7.452.800,00;197,69%
2005-01-04;CENTRO;MAGDALENA BETANIA;303,51;4.507.500,00;107,58%
2005-01-04;CENTRO;PRADO;29,10;312.200,00;60,04%
2005-01-04;ORIENTE;BATA;16,48;2.709.900,00;105,44%
2005-01-04;ORIENTE;CHUZA;0,05;21.700,00;1,62%
2005-01-04;ORIENTE;GUAVIO;6,27;1.505.200,00;33,67%
2005-01-04;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.249.600,00;99,38%
2005-01-04;VALLE;ALTOANCHICAYA;28,14;2.976.100,00;68,57%
2005-01-04;VALLE;CALIMA;10,02;467.200,00;91,61%
2005-01-04;VALLE;CAUCA SALVAJINA;167,17;3.703.600,00;100,92%
2005-01-04;VALLE;DIGUA;22,83;355.400,00;86,68%
2005-01-04;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2005-01-05;ANTIOQUIA;A. SAN LORENZO;18,56;4.055.800,00;75,81%
2005-01-05;ANTIOQUIA;CONCEPCION;5,00;1.125.900,00;101,43%
2005-01-05;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,28;2.089.600,00;120,79%
2005-01-05;ANTIOQUIA;GRANDE;21,75;5.304.600,00;92,74%
2005-01-05;ANTIOQUIA;GUADALUPE;11,37;2.560.200,00;81,02%
2005-01-05;ANTIOQUIA;GUATAPE;19,62;3.172.100,00;83,92%
2005-01-05;ANTIOQUIA;MIEL I;152,97;6.697.100,00;195,25%
2005-01-05;ANTIOQUIA;NARE;30,78;10.666.700,00;86,58%
2005-01-05;ANTIOQUIA;PORCE II;68,63;3.393.700,00;127,58%
2005-01-05;ANTIOQUIA;SAN CARLOS;15,34;1.847.900,00;84,00%
2005-01-05;ANTIOQUIA;TENCHE;1,86;418.800,00;68,66%
2005-01-05;CARIBE;SINU URRA;134,47;1.493.600,00;77,39%
2005-01-05;CENTRO;BOGOTA N.R.;10,98;4.768.800,00;126,49%
2005-01-05;CENTRO;MAGDALENA BETANIA;246,38;3.659.000,00;87,33%
2005-01-05;CENTRO;PRADO;62,67;672.300,00;129,29%
2005-01-05;ORIENTE;BATA;16,85;2.770.700,00;107,81%
2005-01-05;ORIENTE;CHUZA;2,14;929.400,00;69,36%
2005-01-05;ORIENTE;GUAVIO;12,62;3.029.600,00;67,78%
2005-01-05;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.090.900,00;94,52%
2005-01-05;VALLE;ALTOANCHICAYA;30,36;3.210.900,00;73,98%
2005-01-05;VALLE;CALIMA;9,84;458.800,00;89,96%
2005-01-05;VALLE;CAUCA SALVAJINA;156,69;3.471.400,00;94,59%
2005-01-05;VALLE;DIGUA;23,03;358.500,00;87,44%
2005-01-05;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2005-01-06;ANTIOQUIA;A. SAN LORENZO;43,61;9.529.900,00;178,13%
2005-01-06;ANTIOQUIA;CONCEPCION;4,89;1.101.100,00;99,20%
2005-01-06;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,08;2.044.600,00;118,18%
2005-01-06;ANTIOQUIA;GRANDE;21,42;5.224.100,00;91,33%
2005-01-06;ANTIOQUIA;GUADALUPE;12,52;2.819.200,00;89,22%
2005-01-06;ANTIOQUIA;GUATAPE;41,71;6.743.500,00;178,40%
2005-01-06;ANTIOQUIA;MIEL I;126,70;5.547.000,00;161,72%
2005-01-06;ANTIOQUIA;NARE;39,94;13.841.000,00;112,35%
2005-01-06;ANTIOQUIA;PORCE II;75,35;3.726.000,00;140,08%
2005-01-06;ANTIOQUIA;SAN CARLOS;22,16;2.669.500,00;121,34%
2005-01-06;ANTIOQUIA;TENCHE;2,68;603.500,00;98,93%
2005-01-06;CARIBE;SINU URRA;124,75;1.385.600,00;71,79%
2005-01-06;CENTRO;BOGOTA N.R.;0,10;43.400,00;1,15%
2005-01-06;CENTRO;MAGDALENA BETANIA;285,81;4.244.600,00;101,30%
2005-01-06;CENTRO;PRADO;45,56;488.800,00;94,00%
2005-01-06;ORIENTE;BATA;18,18;2.989.400,00;116,32%
2005-01-06;ORIENTE;CHUZA;2,24;972.900,00;72,60%
2005-01-06;ORIENTE;GUAVIO;20,03;4.808.400,00;107,57%
2005-01-06;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.683.300,00;112,64%
2005-01-06;VALLE;ALTOANCHICAYA;58,43;6.179.600,00;142,39%
2005-01-06;VALLE;CALIMA;11,46;534.300,00;104,76%
2005-01-06;VALLE;CAUCA SALVAJINA;125,32;2.776.400,00;75,65%
2005-01-06;VALLE;DIGUA;37,77;587.900,00;143,39%
2005-01-06;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2005-01-07;ANTIOQUIA;A. SAN LORENZO;27,57;6.024.700,00;112,61%
2005-01-07;ANTIOQUIA;CONCEPCION;5,17;1.164.200,00;104,88%
2005-01-07;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,60;2.161.700,00;124,95%
2005-01-07;ANTIOQUIA;GRANDE;19,34;4.716.800,00;82,46%
2005-01-07;ANTIOQUIA;GUADALUPE;9,66;2.175.200,00;68,84%
2005-01-07;ANTIOQUIA;GUATAPE;27,73;4.483.300,00;118,61%
2005-01-07;ANTIOQUIA;MIEL I;114,44;5.010.300,00;146,07%
2005-01-07;ANTIOQUIA;NARE;37,85;13.116.800,00;106,47%
2005-01-07;ANTIOQUIA;PORCE II;70,49;3.485.700,00;131,04%
2005-01-07;ANTIOQUIA;SAN CARLOS;34,14;4.112.700,00;186,94%
2005-01-07;ANTIOQUIA;TENCHE;2,68;603.500,00;98,93%
2005-01-07;CARIBE;SINU URRA;116,54;1.294.400,00;67,07%
2005-01-07;CENTRO;BOGOTA N.R.;4,99;2.167.200,00;57,49%
2005-01-07;CENTRO;MAGDALENA BETANIA;347,23;5.156.800,00;123,07%
2005-01-07;CENTRO;PRADO;37,66;404.000,00;77,69%
2005-01-07;ORIENTE;BATA;18,11;2.977.900,00;115,87%
2005-01-07;ORIENTE;CHUZA;2,80;1.216.100,00;90,75%
2005-01-07;ORIENTE;GUAVIO;19,31;4.635.600,00;103,70%
2005-01-07;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.360.300,00;102,76%
2005-01-07;VALLE;ALTOANCHICAYA;34,05;3.601.200,00;82,98%
2005-01-07;VALLE;CALIMA;9,78;456.000,00;89,41%
2005-01-07;VALLE;CAUCA SALVAJINA;114,61;2.539.100,00;69,19%
2005-01-07;VALLE;DIGUA;27,59;429.500,00;104,76%
2005-01-07;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2005-01-08;ANTIOQUIA;A. SAN LORENZO;40,20;8.784.700,00;164,20%
2005-01-08;ANTIOQUIA;CONCEPCION;5,02;1.130.400,00;101,84%
2005-01-08;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,31;2.096.400,00;121,18%
2005-01-08;ANTIOQUIA;GRANDE;18,67;4.553.400,00;79,60%
2005-01-08;ANTIOQUIA;GUADALUPE;9,78;2.202.200,00;69,69%
2005-01-08;ANTIOQUIA;GUATAPE;50,33;8.137.200,00;215,27%
2005-01-08;ANTIOQUIA;MIEL I;79,99;3.502.000,00;102,10%
2005-01-08;ANTIOQUIA;NARE;32,10;11.124.100,00;90,29%
2005-01-08;ANTIOQUIA;PORCE II;75,20;3.718.600,00;139,80%
2005-01-08;ANTIOQUIA;SAN CARLOS;14,98;1.804.600,00;82,03%
2005-01-08;ANTIOQUIA;TENCHE;1,09;245.400,00;40,23%
2005-01-08;CARIBE;SINU URRA;116,79;1.297.200,00;67,21%
2005-01-08;CENTRO;BOGOTA N.R.;8,43;3.661.300,00;97,12%
2005-01-08;CENTRO;MAGDALENA BETANIA;262,06;3.891.900,00;92,89%
2005-01-08;CENTRO;PRADO;31,97;343.000,00;65,96%
2005-01-08;ORIENTE;BATA;16,71;2.747.700,00;106,91%
2005-01-08;ORIENTE;CHUZA;1,07;464.700,00;34,68%
2005-01-08;ORIENTE;GUAVIO;16,63;3.992.200,00;89,31%
2005-01-08;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.352.000,00;102,51%
2005-01-08;VALLE;ALTOANCHICAYA;40,64;4.298.100,00;99,03%
2005-01-08;VALLE;CALIMA;7,50;349.700,00;68,57%
2005-01-08;VALLE;CAUCA SALVAJINA;136,55;3.025.200,00;82,43%
2005-01-08;VALLE;DIGUA;24,71;384.600,00;93,80%
2005-01-08;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2005-01-09;ANTIOQUIA;A. SAN LORENZO;20,37;4.451.400,00;83,20%
2005-01-09;ANTIOQUIA;CONCEPCION;4,41;993.000,00;89,46%
2005-01-09;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,19;1.844.200,00;106,60%
2005-01-09;ANTIOQUIA;GRANDE;20,35;4.963.100,00;86,77%
2005-01-09;ANTIOQUIA;GUADALUPE;9,64;2.170.700,00;68,69%
2005-01-09;ANTIOQUIA;GUATAPE;29,15;4.712.900,00;124,68%
2005-01-09;ANTIOQUIA;MIEL I;128,05;5.606.100,00;163,44%
2005-01-09;ANTIOQUIA;NARE;50,07;17.351.500,00;140,84%
2005-01-09;ANTIOQUIA;PORCE II;65,73;3.250.300,00;122,19%
2005-01-09;ANTIOQUIA;SAN CARLOS;19,79;2.384.000,00;108,36%
2005-01-09;ANTIOQUIA;TENCHE;2,69;605.700,00;99,30%
2005-01-09;CARIBE;SINU URRA;108,52;1.205.400,00;62,46%
2005-01-09;CENTRO;BOGOTA N.R.;0,00;;
2005-01-09;CENTRO;MAGDALENA BETANIA;238,37;3.540.100,00;84,49%
2005-01-09;CENTRO;PRADO;42,53;456.300,00;87,75%
2005-01-09;ORIENTE;BATA;19,32;3.176.900,00;123,61%
2005-01-09;ORIENTE;CHUZA;9,39;4.078.200,00;304,34%
2005-01-09;ORIENTE;GUAVIO;28,26;6.784.200,00;151,77%
2005-01-09;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.702.200,00;113,22%
2005-01-09;VALLE;ALTOANCHICAYA;65,98;6.978.100,00;160,79%
2005-01-09;VALLE;CALIMA;17,36;809.400,00;158,71%
2005-01-09;VALLE;CAUCA SALVAJINA;159,27;3.528.500,00;96,14%
2005-01-09;VALLE;DIGUA;24,21;376.900,00;91,93%
2005-01-09;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2005-01-10;ANTIOQUIA;A. SAN LORENZO;48,01;10.491.400,00;196,10%
2005-01-10;ANTIOQUIA;CONCEPCION;5,10;1.148.400,00;103,46%
2005-01-10;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,47;2.132.400,00;123,26%
2005-01-10;ANTIOQUIA;GRANDE;21,14;5.155.800,00;90,14%
2005-01-10;ANTIOQUIA;GUADALUPE;10,31;2.321.600,00;73,47%
2005-01-10;ANTIOQUIA;GUATAPE;44,58;7.207.500,00;190,67%
2005-01-10;ANTIOQUIA;MIEL I;109,12;4.777.400,00;139,28%
2005-01-10;ANTIOQUIA;NARE;55,52;19.240.200,00;156,17%
2005-01-10;ANTIOQUIA;PORCE II;85,72;4.238.800,00;159,35%
2005-01-10;ANTIOQUIA;SAN CARLOS;18,18;2.190.100,00;99,55%
2005-01-10;ANTIOQUIA;TENCHE;1,89;425.600,00;69,77%
2005-01-10;CARIBE;SINU URRA;132,48;1.471.500,00;76,24%
2005-01-10;CENTRO;BOGOTA N.R.;11,82;5.133.600,00;136,17%
2005-01-10;CENTRO;MAGDALENA BETANIA;356,17;5.289.600,00;126,24%
2005-01-10;CENTRO;PRADO;32,61;349.800,00;67,27%
2005-01-10;ORIENTE;BATA;18,39;3.024.000,00;117,67%
2005-01-10;ORIENTE;CHUZA;3,94;1.711.200,00;127,70%
2005-01-10;ORIENTE;GUAVIO;22,31;5.355.800,00;119,82%
2005-01-10;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.191.900,00;128,19%
2005-01-10;VALLE;ALTOANCHICAYA;42,99;4.546.700,00;104,76%
2005-01-10;VALLE;CALIMA;12,17;567.400,00;111,25%
2005-01-10;VALLE;CAUCA SALVAJINA;120,54;2.670.500,00;72,77%
2005-01-10;VALLE;DIGUA;20,64;321.300,00;78,37%
2005-01-10;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2005-01-11;ANTIOQUIA;A. SAN LORENZO;59,06;12.906.100,00;241,24%
2005-01-11;ANTIOQUIA;CONCEPCION;5,52;1.243.000,00;111,98%
2005-01-11;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);10,25;2.308.000,00;133,41%
2005-01-11;ANTIOQUIA;GRANDE;25,28;6.165.500,00;107,79%
2005-01-11;ANTIOQUIA;GUADALUPE;14,23;3.204.200,00;101,40%
2005-01-11;ANTIOQUIA;GUATAPE;64,37;10.407.100,00;275,32%
2005-01-11;ANTIOQUIA;MIEL I;129,86;5.685.400,00;165,76%
2005-01-11;ANTIOQUIA;NARE;28,83;9.990.900,00;81,09%
2005-01-11;ANTIOQUIA;PORCE II;77,20;3.817.500,00;143,52%
2005-01-11;ANTIOQUIA;SAN CARLOS;23,45;2.824.900,00;128,40%
2005-01-11;ANTIOQUIA;TENCHE;1,91;430.100,00;70,51%
2005-01-11;CARIBE;SINU URRA;179,47;1.993.400,00;103,28%
2005-01-11;CENTRO;BOGOTA N.R.;3,96;1.719.900,00;45,62%
2005-01-11;CENTRO;MAGDALENA BETANIA;290,20;4.309.800,00;102,86%
2005-01-11;CENTRO;PRADO;25,93;278.200,00;53,50%
2005-01-11;ORIENTE;BATA;17,52;2.880.900,00;112,10%
2005-01-11;ORIENTE;CHUZA;2,20;955.500,00;71,31%
2005-01-11;ORIENTE;GUAVIO;17,67;4.241.900,00;94,90%
2005-01-11;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.981.100,00;121,75%
2005-01-11;VALLE;ALTOANCHICAYA;57,37;6.067.500,00;139,80%
2005-01-11;VALLE;CALIMA;6,32;294.700,00;57,78%
2005-01-11;VALLE;CAUCA SALVAJINA;125,81;2.787.200,00;75,95%
2005-01-11;VALLE;DIGUA;47,34;736.900,00;179,73%
2005-01-11;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2005-01-12;ANTIOQUIA;A. SAN LORENZO;38,56;8.426.300,00;157,50%
2005-01-12;ANTIOQUIA;CONCEPCION;4,50;1.013.300,00;91,29%
2005-01-12;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,35;1.880.200,00;108,68%
2005-01-12;ANTIOQUIA;GRANDE;22,34;5.448.500,00;95,25%
2005-01-12;ANTIOQUIA;GUADALUPE;12,83;2.889.000,00;91,42%
2005-01-12;ANTIOQUIA;GUATAPE;33,13;5.356.300,00;141,70%
2005-01-12;ANTIOQUIA;MIEL I;186,26;8.154.600,00;237,74%
2005-01-12;ANTIOQUIA;NARE;58,63;20.318.000,00;164,92%
2005-01-12;ANTIOQUIA;PORCE II;85,25;4.215.600,00;158,48%
2005-01-12;ANTIOQUIA;SAN CARLOS;20,14;2.426.200,00;110,28%
2005-01-12;ANTIOQUIA;TENCHE;2,71;610.200,00;100,03%
2005-01-12;CARIBE;SINU URRA;155,97;1.732.400,00;89,76%
2005-01-12;CENTRO;BOGOTA N.R.;4,62;2.006.500,00;53,22%
2005-01-12;CENTRO;MAGDALENA BETANIA;325,76;4.837.900,00;115,46%
2005-01-12;CENTRO;PRADO;35,32;378.900,00;72,87%
2005-01-12;ORIENTE;BATA;16,96;2.788.800,00;108,51%
2005-01-12;ORIENTE;CHUZA;2,59;1.124.900,00;83,95%
2005-01-12;ORIENTE;GUAVIO;16,70;4.009.000,00;89,69%
2005-01-12;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.175.500,00;127,69%
2005-01-12;VALLE;ALTOANCHICAYA;64,36;6.806.800,00;156,84%
2005-01-12;VALLE;CALIMA;19,97;931.100,00;182,57%
2005-01-12;VALLE;CAUCA SALVAJINA;148,06;3.280.200,00;89,38%
2005-01-12;VALLE;DIGUA;50,35;783.800,00;191,17%
2005-01-12;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2005-01-13;ANTIOQUIA;A. SAN LORENZO;32,88;7.185.100,00;134,30%
2005-01-13;ANTIOQUIA;CONCEPCION;4,93;1.110.100,00;100,01%
2005-01-13;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,16;2.062.600,00;119,23%
2005-01-13;ANTIOQUIA;GRANDE;24,60;5.999.600,00;104,89%
2005-01-13;ANTIOQUIA;GUADALUPE;7,77;1.749.600,00;55,37%
2005-01-13;ANTIOQUIA;GUATAPE;32,64;5.277.100,00;139,61%
2005-01-13;ANTIOQUIA;MIEL I;124,43;5.447.600,00;158,82%
2005-01-13;ANTIOQUIA;NARE;40,21;13.934.600,00;113,11%
2005-01-13;ANTIOQUIA;PORCE II;85,65;4.235.400,00;159,23%
2005-01-13;ANTIOQUIA;SAN CARLOS;14,41;1.735.900,00;78,90%
2005-01-13;ANTIOQUIA;TENCHE;2,71;610.200,00;100,03%
2005-01-13;CARIBE;SINU URRA;150,19;1.668.200,00;86,44%
2005-01-13;CENTRO;BOGOTA N.R.;5,24;2.275.800,00;60,37%
2005-01-13;CENTRO;MAGDALENA BETANIA;267,79;3.977.000,00;94,92%
2005-01-13;CENTRO;PRADO;28,89;309.900,00;59,60%
2005-01-13;ORIENTE;BATA;17,73;2.915.500,00;113,44%
2005-01-13;ORIENTE;CHUZA;1,25;542.900,00;40,51%
2005-01-13;ORIENTE;GUAVIO;16,29;3.910.600,00;87,49%
2005-01-13;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.397.600,00;103,90%
2005-01-13;VALLE;ALTOANCHICAYA;41,75;4.415.500,00;101,74%
2005-01-13;VALLE;CALIMA;3,79;176.700,00;34,65%
2005-01-13;VALLE;CAUCA SALVAJINA;116,84;2.588.500,00;70,53%
2005-01-13;VALLE;DIGUA;38,81;604.100,00;147,34%
2005-01-13;VALLE;FLORIDA II;7,20;144.000,00;110,77%
2005-01-14;ANTIOQUIA;A. SAN LORENZO;19,62;4.287.500,00;80,14%
2005-01-14;ANTIOQUIA;CONCEPCION;4,89;1.101.100,00;99,20%
2005-01-14;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,07;2.042.300,00;118,05%
2005-01-14;ANTIOQUIA;GRANDE;22,49;5.485.000,00;95,89%
2005-01-14;ANTIOQUIA;GUADALUPE;5,46;1.229.500,00;38,91%
2005-01-14;ANTIOQUIA;GUATAPE;24,55;3.969.100,00;105,00%
2005-01-14;ANTIOQUIA;MIEL I;211,41;9.255.700,00;269,85%
2005-01-14;ANTIOQUIA;NARE;25,72;8.913.200,00;72,35%
2005-01-14;ANTIOQUIA;PORCE II;66,94;3.310.200,00;124,44%
2005-01-14;ANTIOQUIA;SAN CARLOS;14,42;1.737.100,00;78,96%
2005-01-14;ANTIOQUIA;TENCHE;1,14;256.700,00;42,08%
2005-01-14;CARIBE;SINU URRA;165,86;1.842.200,00;95,45%
2005-01-14;CENTRO;BOGOTA N.R.;9,03;3.921.900,00;104,03%
2005-01-14;CENTRO;MAGDALENA BETANIA;215,75;3.204.100,00;76,47%
2005-01-14;CENTRO;PRADO;23,77;255.000,00;49,04%
2005-01-14;ORIENTE;BATA;16,79;2.760.900,00;107,43%
2005-01-14;ORIENTE;CHUZA;1,23;534.200,00;39,87%
2005-01-14;ORIENTE;GUAVIO;13,71;3.291.300,00;73,63%
2005-01-14;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.151.600,00;96,38%
2005-01-14;VALLE;ALTOANCHICAYA;55,01;5.817.900,00;134,05%
2005-01-14;VALLE;CALIMA;17,00;792.600,00;155,41%
2005-01-14;VALLE;CAUCA SALVAJINA;127,63;2.827.600,00;77,05%
2005-01-14;VALLE;DIGUA;39,61;616.600,00;150,39%
2005-01-14;VALLE;FLORIDA II;7,42;148.400,00;114,15%
2005-01-15;ANTIOQUIA;A. SAN LORENZO;18,74;4.095.200,00;76,55%
2005-01-15;ANTIOQUIA;CONCEPCION;4,32;972.800,00;87,64%
2005-01-15;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,02;1.805.900,00;104,39%
2005-01-15;ANTIOQUIA;GRANDE;25,17;6.138.700,00;107,32%
2005-01-15;ANTIOQUIA;GUADALUPE;12,73;2.866.500,00;90,71%
2005-01-15;ANTIOQUIA;GUATAPE;16,24;2.625.600,00;69,46%
2005-01-15;ANTIOQUIA;MIEL I;166,54;7.291.300,00;212,57%
2005-01-15;ANTIOQUIA;NARE;37,21;12.895.000,00;104,67%
2005-01-15;ANTIOQUIA;PORCE II;82,34;4.071.700,00;153,07%
