Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
2021-01-04;VALLE;CALIMA;16,63;734.300,00;149,86%
2021-01-04;VALLE;CAUCA SALVAJINA;392,36;8.148.200,00;242,51%
2021-01-04;VALLE;DIGUA;35,83;519.200,00;136,63%
2021-01-04;VALLE;FLORIDA II;13,11;262.200,00;201,69%
2021-01-05;ANTIOQUIA;A. SAN LORENZO;17,46;3.940.800,00;72,18%
2021-01-05;ANTIOQUIA;CARLOS LLERAS;0,12;18.600,00;0,47%
2021-01-05;ANTIOQUIA;CONCEPCION;3,56;997.200,00;70,23%
2021-01-05;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,66;1.864.100,00;83,97%
2021-01-05;ANTIOQUIA;DESV. GUARINO;18,99;876.300,00;62,15%
2021-01-05;ANTIOQUIA;DESV. MANSO;3,18;146.700,00;28,21%
2021-01-05;ANTIOQUIA;GRANDE;19,01;6.634.600,00;82,62%
2021-01-05;ANTIOQUIA;GUADALUPE;10,85;3.040.200,00;78,97%
2021-01-05;ANTIOQUIA;GUATAPE;14,14;2.394.400,00;57,42%
2021-01-05;ANTIOQUIA;MIEL I;106,94;4.933.900,00;126,84%
2021-01-05;ANTIOQUIA;NARE;30,49;10.290.100,00;83,32%
2021-01-05;ANTIOQUIA;PORCE III;20,76;1.602.500,00;106,13%
2021-01-05;ANTIOQUIA;PORCE2 CP;21,17;2.679.500,00;70,70%
2021-01-05;ANTIOQUIA;QUEBRADONA;0,27;50.300,00;83,83%
2021-01-05;ANTIOQUIA;SAN CARLOS;20,78;2.662.200,00;116,25%
2021-01-05;ANTIOQUIA;SAN MIGUEL;36,48;1.231.700,00;84,94%
2021-01-05;ANTIOQUIA;TENCHE;1,52;424.400,00;56,59%
2021-01-05;CARIBE;SINU URRA;155,86;1.723.700,00;93,68%
2021-01-05;CENTRO;AMOYA;14,13;1.627.400,00;106,37%
2021-01-05;CENTRO;BETANIA CP;186,19;2.652.000,00;133,27%
2021-01-05;CENTRO;BOGOTA N.R.;23,03;9.067.300,00;256,86%
2021-01-05;CENTRO;CUCUANA;7,50;1.024.200,00;249,80%
2021-01-05;CENTRO;DESV. SAN MARCOS;1,39;189.800,00;126,53%
2021-01-05;CENTRO;EL QUIMBO;246,78;9.857.800,00;170,55%
2021-01-05;CENTRO;PRADO;55,87;646.300,00;119,69%
2021-01-05;CENTRO;SOGAMOSO;175,61;5.522.500,00;88,22%
2021-01-05;ORIENTE;BATA;19,03;3.120.300,00;121,89%
2021-01-05;ORIENTE;BLANCO;0,00;;
2021-01-05;ORIENTE;CHUZA;1,67;657.500,00;60,32%
2021-01-05;ORIENTE;GUAVIO;15,44;3.649.500,00;85,67%
2021-01-05;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.894.500,00;109,23%
2021-01-05;VALLE;ALTOANCHICAYA;125,83;12.620.500,00;299,06%
2021-01-05;VALLE;CALIMA;22,93;1.012.500,00;206,63%
2021-01-05;VALLE;CAUCA SALVAJINA;322,80;6.703.700,00;199,51%
2021-01-05;VALLE;DIGUA;72,19;1.046.100,00;275,29%
2021-01-05;VALLE;FLORIDA II;11,88;237.600,00;182,77%
2021-01-06;ANTIOQUIA;A. SAN LORENZO;17,25;3.894.500,00;71,33%
2021-01-06;ANTIOQUIA;CARLOS LLERAS;7,71;1.193.200,00;29,98%
2021-01-06;ANTIOQUIA;CONCEPCION;3,43;959.600,00;67,58%
2021-01-06;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,85;1.919.800,00;86,48%
2021-01-06;ANTIOQUIA;DESV. GUARINO;18,44;850.900,00;60,35%
2021-01-06;ANTIOQUIA;DESV. MANSO;2,34;107.800,00;20,73%
2021-01-06;ANTIOQUIA;GRANDE;20,21;7.053.500,00;87,84%
2021-01-06;ANTIOQUIA;GUADALUPE;10,78;3.018.700,00;78,41%
2021-01-06;ANTIOQUIA;GUATAPE;16,39;2.775.600,00;66,56%
2021-01-06;ANTIOQUIA;MIEL I;92,99;4.290.400,00;110,29%
2021-01-06;ANTIOQUIA;NARE;34,31;11.578.800,00;93,76%
2021-01-06;ANTIOQUIA;PORCE III;7,87;607.600,00;40,24%
2021-01-06;ANTIOQUIA;PORCE2 CP;21,91;2.773.300,00;73,17%
2021-01-06;ANTIOQUIA;QUEBRADONA;0,29;53.400,00;89,00%
2021-01-06;ANTIOQUIA;SAN CARLOS;20,10;2.575.100,00;112,45%
2021-01-06;ANTIOQUIA;SAN MIGUEL;37,23;1.257.000,00;86,69%
2021-01-06;ANTIOQUIA;TENCHE;1,53;428.600,00;57,15%
2021-01-06;CARIBE;SINU URRA;192,00;2.123.400,00;115,40%
2021-01-06;CENTRO;AMOYA;13,90;1.600.300,00;104,59%
2021-01-06;CENTRO;BETANIA CP;212,92;3.032.900,00;152,41%
2021-01-06;CENTRO;BOGOTA N.R.;16,27;6.405.800,00;181,47%
2021-01-06;CENTRO;CUCUANA;7,28;994.200,00;242,49%
2021-01-06;CENTRO;DESV. SAN MARCOS;1,52;207.600,00;138,40%
2021-01-06;CENTRO;EL QUIMBO;317,03;12.664.000,00;219,10%
2021-01-06;CENTRO;PRADO;45,69;528.500,00;97,87%
2021-01-06;CENTRO;SOGAMOSO;159,12;5.003.900,00;79,93%
2021-01-06;ORIENTE;BATA;15,42;2.528.400,00;98,77%
2021-01-06;ORIENTE;BLANCO;0,00;;
2021-01-06;ORIENTE;CHUZA;1,15;452.800,00;41,54%
2021-01-06;ORIENTE;GUAVIO;14,66;3.466.000,00;81,36%
2021-01-06;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.868.000,00;108,23%
2021-01-06;VALLE;ALTOANCHICAYA;97,81;9.810.200,00;232,47%
2021-01-06;VALLE;CALIMA;16,72;738.300,00;150,67%
2021-01-06;VALLE;CAUCA SALVAJINA;321,83;6.683.500,00;198,91%
2021-01-06;VALLE;DIGUA;57,07;827.000,00;217,63%
2021-01-06;VALLE;FLORIDA II;14,94;298.800,00;229,85%
2021-01-07;ANTIOQUIA;A. SAN LORENZO;20,95;4.728.400,00;86,60%
2021-01-07;ANTIOQUIA;CARLOS LLERAS;39,88;6.172.000,00;155,08%
2021-01-07;ANTIOQUIA;CONCEPCION;3,58;1.001.900,00;70,56%
2021-01-07;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);7,33;2.054.000,00;92,52%
2021-01-07;ANTIOQUIA;DESV. GUARINO;20,25;934.100,00;66,25%
2021-01-07;ANTIOQUIA;DESV. MANSO;1,03;47.300,00;9,10%
2021-01-07;ANTIOQUIA;GRANDE;19,75;6.893.300,00;85,84%
2021-01-07;ANTIOQUIA;GUADALUPE;11,18;3.130.400,00;81,31%
2021-01-07;ANTIOQUIA;GUATAPE;15,80;2.674.700,00;64,14%
2021-01-07;ANTIOQUIA;MIEL I;109,75;5.063.500,00;130,17%
2021-01-07;ANTIOQUIA;NARE;32,84;11.085.300,00;89,76%
2021-01-07;ANTIOQUIA;PORCE III;10,37;800.200,00;52,99%
2021-01-07;ANTIOQUIA;PORCE2 CP;26,39;3.340.700,00;88,15%
2021-01-07;ANTIOQUIA;QUEBRADONA;0,28;52.100,00;86,83%
2021-01-07;ANTIOQUIA;SAN CARLOS;19,67;2.520.000,00;110,04%
2021-01-07;ANTIOQUIA;SAN MIGUEL;37,34;1.260.700,00;86,94%
2021-01-07;ANTIOQUIA;TENCHE;3,00;840.300,00;112,04%
2021-01-07;CARIBE;SINU URRA;149,68;1.655.300,00;89,96%
2021-01-07;CENTRO;AMOYA;16,90;1.945.900,00;127,18%
2021-01-07;CENTRO;BETANIA CP;288,63;4.111.300,00;206,60%
2021-01-07;CENTRO;BOGOTA N.R.;6,08;2.393.800,00;67,81%
2021-01-07;CENTRO;CUCUANA;8,51;1.162.100,00;283,44%
2021-01-07;CENTRO;DESV. SAN MARCOS;2,11;288.100,00;192,07%
2021-01-07;CENTRO;EL QUIMBO;445,31;17.788.000,00;307,75%
2021-01-07;CENTRO;PRADO;132,31;1.530.600,00;283,44%
2021-01-07;CENTRO;SOGAMOSO;151,22;4.755.500,00;75,97%
2021-01-07;ORIENTE;BATA;13,62;2.233.200,00;87,23%
2021-01-07;ORIENTE;BLANCO;0,00;;
2021-01-07;ORIENTE;CHUZA;0,64;252.000,00;23,12%
2021-01-07;ORIENTE;GUAVIO;13,66;3.230.300,00;75,83%
2021-01-07;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.238.700,00;122,22%
2021-01-07;VALLE;ALTOANCHICAYA;71,09;7.130.200,00;168,96%
2021-01-07;VALLE;CALIMA;20,95;925.100,00;188,80%
2021-01-07;VALLE;CAUCA SALVAJINA;378,87;7.868.100,00;234,17%
2021-01-07;VALLE;DIGUA;42,66;618.200,00;162,68%
2021-01-07;VALLE;FLORIDA II;18,02;360.400,00;277,23%
2021-01-08;ANTIOQUIA;A. SAN LORENZO;57,43;12.964.300,00;237,44%
2021-01-08;ANTIOQUIA;CARLOS LLERAS;7,15;1.106.600,00;27,80%
2021-01-08;ANTIOQUIA;CONCEPCION;4,28;1.199.400,00;84,46%
2021-01-08;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);9,86;2.761.800,00;124,41%
2021-01-08;ANTIOQUIA;DESV. GUARINO;19,52;900.800,00;63,89%
2021-01-08;ANTIOQUIA;DESV. MANSO;2,32;106.800,00;20,54%
2021-01-08;ANTIOQUIA;GRANDE;27,74;9.681.500,00;120,57%
2021-01-08;ANTIOQUIA;GUADALUPE;19,46;5.451.900,00;141,61%
2021-01-08;ANTIOQUIA;GUATAPE;53,26;9.018.000,00;216,26%
2021-01-08;ANTIOQUIA;MIEL I;157,66;7.274.100,00;186,99%
2021-01-08;ANTIOQUIA;NARE;32,69;11.035.000,00;89,35%
2021-01-08;ANTIOQUIA;PORCE III;17,98;1.387.500,00;91,89%
2021-01-08;ANTIOQUIA;PORCE2 CP;31,21;3.951.100,00;104,25%
2021-01-08;ANTIOQUIA;QUEBRADONA;0,40;73.400,00;122,33%
2021-01-08;ANTIOQUIA;SAN CARLOS;37,67;4.825.300,00;210,71%
2021-01-08;ANTIOQUIA;SAN MIGUEL;48,42;1.634.800,00;112,74%
2021-01-08;ANTIOQUIA;TENCHE;3,02;847.000,00;112,93%
2021-01-08;CARIBE;SINU URRA;192,72;2.131.300,00;115,83%
2021-01-08;CENTRO;AMOYA;13,72;1.580.200,00;103,28%
2021-01-08;CENTRO;BETANIA CP;178,70;2.545.400,00;127,91%
2021-01-08;CENTRO;BOGOTA N.R.;11,54;4.543.500,00;128,71%
2021-01-08;CENTRO;CUCUANA;6,04;824.800,00;201,17%
2021-01-08;CENTRO;DESV. SAN MARCOS;1,35;184.400,00;122,93%
2021-01-08;CENTRO;EL QUIMBO;212,50;8.488.400,00;146,86%
2021-01-08;CENTRO;PRADO;102,97;1.191.200,00;220,59%
2021-01-08;CENTRO;SOGAMOSO;196,68;6.184.900,00;98,80%
2021-01-08;ORIENTE;BATA;16,26;2.666.100,00;104,14%
2021-01-08;ORIENTE;BLANCO;0,00;;
2021-01-08;ORIENTE;CHUZA;2,36;929.200,00;85,25%
2021-01-08;ORIENTE;GUAVIO;24,04;5.682.900,00;133,40%
2021-01-08;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.480.100,00;131,32%
2021-01-08;VALLE;ALTOANCHICAYA;70,85;7.106.100,00;168,39%
2021-01-08;VALLE;CALIMA;21,00;927.300,00;189,24%
2021-01-08;VALLE;CAUCA SALVAJINA;327,98;6.811.200,00;202,71%
2021-01-08;VALLE;DIGUA;42,53;616.300,00;162,18%
2021-01-08;VALLE;FLORIDA II;12,37;247.400,00;190,31%
2021-01-09;ANTIOQUIA;A. SAN LORENZO;31,46;7.101.500,00;130,06%
2021-01-09;ANTIOQUIA;CARLOS LLERAS;29,07;4.499.000,00;113,04%
2021-01-09;ANTIOQUIA;CONCEPCION;5,16;1.445.900,00;101,82%
2021-01-09;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);10,32;2.890.100,00;130,18%
2021-01-09;ANTIOQUIA;DESV. GUARINO;15,93;735.100,00;52,13%
2021-01-09;ANTIOQUIA;DESV. MANSO;1,81;83.400,00;16,04%
2021-01-09;ANTIOQUIA;GRANDE;24,69;8.618.100,00;107,32%
2021-01-09;ANTIOQUIA;GUADALUPE;14,83;4.153.100,00;107,87%
2021-01-09;ANTIOQUIA;GUATAPE;35,36;5.987.600,00;143,59%
2021-01-09;ANTIOQUIA;MIEL I;104,66;4.828.800,00;124,13%
2021-01-09;ANTIOQUIA;NARE;31,90;10.767.400,00;87,19%
2021-01-09;ANTIOQUIA;PORCE III;13,25;1.022.800,00;67,74%
2021-01-09;ANTIOQUIA;PORCE2 CP;31,35;3.968.900,00;104,72%
2021-01-09;ANTIOQUIA;QUEBRADONA;0,35;65.300,00;108,83%
2021-01-09;ANTIOQUIA;SAN CARLOS;28,53;3.654.400,00;159,58%
2021-01-09;ANTIOQUIA;SAN MIGUEL;41,56;1.403.200,00;96,77%
2021-01-09;ANTIOQUIA;TENCHE;5,27;1.475.900,00;196,79%
2021-01-09;CARIBE;SINU URRA;177,08;1.958.400,00;106,43%
2021-01-09;CENTRO;AMOYA;18,34;2.111.700,00;138,02%
2021-01-09;CENTRO;BETANIA CP;197,30;2.810.400,00;141,23%
2021-01-09;CENTRO;BOGOTA N.R.;10,77;4.240.300,00;120,12%
2021-01-09;CENTRO;CUCUANA;8,45;1.153.900,00;281,44%
2021-01-09;CENTRO;DESV. SAN MARCOS;2,90;396.000,00;264,00%
2021-01-09;CENTRO;EL QUIMBO;225,91;9.024.200,00;156,13%
2021-01-09;CENTRO;PRADO;124,09;1.435.500,00;265,83%
2021-01-09;CENTRO;SOGAMOSO;181,17;5.697.200,00;91,01%
2021-01-09;ORIENTE;BATA;19,51;3.199.000,00;124,96%
2021-01-09;ORIENTE;BLANCO;0,00;;
2021-01-09;ORIENTE;CHUZA;11,31;4.452.900,00;408,52%
2021-01-09;ORIENTE;GUAVIO;35,52;8.397.400,00;197,12%
2021-01-09;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.370.300,00;127,18%
2021-01-09;VALLE;ALTOANCHICAYA;70,77;7.098.100,00;168,20%
2021-01-09;VALLE;CALIMA;21,05;929.500,00;189,69%
2021-01-09;VALLE;CAUCA SALVAJINA;265,08;5.505.000,00;163,84%
2021-01-09;VALLE;DIGUA;42,49;615.700,00;162,03%
2021-01-09;VALLE;FLORIDA II;13,77;275.400,00;211,85%
2021-01-10;ANTIOQUIA;A. SAN LORENZO;40,57;9.158.000,00;167,73%
2021-01-10;ANTIOQUIA;CARLOS LLERAS;21,09;3.264.000,00;82,01%
2021-01-10;ANTIOQUIA;CONCEPCION;17,96;5.030.100,00;354,23%
2021-01-10;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);13,16;3.685.300,00;166,00%
2021-01-10;ANTIOQUIA;DESV. GUARINO;13,26;611.900,00;43,40%
2021-01-10;ANTIOQUIA;DESV. MANSO;2,24;103.400,00;19,88%
2021-01-10;ANTIOQUIA;GRANDE;47,68;16.639.000,00;207,21%
2021-01-10;ANTIOQUIA;GUADALUPE;30,08;8.424.300,00;218,81%
2021-01-10;ANTIOQUIA;GUATAPE;69,88;11.833.300,00;283,77%
2021-01-10;ANTIOQUIA;MIEL I;89,63;4.135.100,00;106,30%
2021-01-10;ANTIOQUIA;NARE;41,38;13.966.400,00;113,09%
2021-01-10;ANTIOQUIA;PORCE III;8,67;668.900,00;44,30%
2021-01-10;ANTIOQUIA;PORCE2 CP;43,57;5.515.000,00;145,51%
2021-01-10;ANTIOQUIA;QUEBRADONA;0,68;126.100,00;210,17%
2021-01-10;ANTIOQUIA;SAN CARLOS;30,22;3.871.700,00;169,07%
2021-01-10;ANTIOQUIA;SAN MIGUEL;44,72;1.509.900,00;104,13%
2021-01-10;ANTIOQUIA;TENCHE;7,54;2.111.700,00;281,56%
2021-01-10;CARIBE;SINU URRA;201,28;2.226.000,00;120,98%
2021-01-10;CENTRO;AMOYA;18,89;2.174.700,00;142,14%
2021-01-10;CENTRO;BETANIA CP;203,26;2.895.300,00;145,49%
2021-01-10;CENTRO;BOGOTA N.R.;18,79;7.398.000,00;209,58%
2021-01-10;CENTRO;CUCUANA;10,60;1.447.500,00;353,05%
2021-01-10;CENTRO;DESV. SAN MARCOS;1,73;236.200,00;157,47%
2021-01-10;CENTRO;EL QUIMBO;250,30;9.998.500,00;172,98%
