Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
2012-01-02;ANTIOQUIA;PORCE II;71,79;8.721.200,00;130,17%
2012-01-02;ANTIOQUIA;PORCE III;12,92;953.000,00;63,53%
2012-01-02;ANTIOQUIA;SAN CARLOS;17,40;2.290.300,00;97,88%
2012-01-02;ANTIOQUIA;TENCHE;3,14;990.100,00;116,48%
2012-01-02;CARIBE;SINU URRA;254,39;2.887.200,00;150,38%
2012-01-02;CENTRO;BOGOTA N.R.;26,86;11.694.000,00;342,93%
2012-01-02;CENTRO;MAGDALENA BETANIA;286,25;4.310.200,00;101,18%
2012-01-02;CENTRO;PRADO;29,68;354.700,00;64,49%
2012-01-02;ORIENTE;BATA;25,15;4.220.700,00;160,48%
2012-01-02;ORIENTE;CHUZA;3,26;1.419.300,00;124,50%
2012-01-02;ORIENTE;GUAVIO;19,48;4.548.000,00;107,01%
2012-01-02;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.298.500,00;126,06%
2012-01-02;VALLE;ALTOANCHICAYA;49,45;5.046.500,00;116,55%
2012-01-02;VALLE;CALIMA;9,50;437.100,00;85,71%
2012-01-02;VALLE;CAUCA SALVAJINA;157,20;3.840.700,00;95,30%
2012-01-02;VALLE;DIGUA;17,92;301.200,00;68,45%
2012-01-02;VALLE;FLORIDA II;11,45;229.000,00;176,15%
2012-01-03;ANTIOQUIA;A. SAN LORENZO;46,47;10.752.400,00;192,01%
2012-01-03;ANTIOQUIA;CONCEPCION;7,51;2.367.500,00;146,14%
2012-01-03;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);0,00;;
2012-01-03;ANTIOQUIA;GRANDE;40,26;12.360.700,00;172,64%
2012-01-03;ANTIOQUIA;GUADALUPE;28,52;8.994.600,00;204,89%
2012-01-03;ANTIOQUIA;GUATAPE;96,38;16.358.500,00;402,92%
2012-01-03;ANTIOQUIA;MIEL I;306,38;13.990.200,00;366,24%
2012-01-03;ANTIOQUIA;NARE;84,77;30.074.700,00;236,44%
2012-01-03;ANTIOQUIA;PORCE II;161,33;19.598.800,00;292,52%
2012-01-03;ANTIOQUIA;PORCE III;3,12;230.000,00;15,33%
2012-01-03;ANTIOQUIA;SAN CARLOS;48,68;6.407.400,00;273,82%
2012-01-03;ANTIOQUIA;TENCHE;9,59;3.023.100,00;355,66%
2012-01-03;CARIBE;SINU URRA;362,17;4.110.500,00;214,09%
2012-01-03;CENTRO;BOGOTA N.R.;27,55;11.994.400,00;351,74%
2012-01-03;CENTRO;MAGDALENA BETANIA;211,09;3.178.500,00;74,61%
2012-01-03;CENTRO;PRADO;54,51;651.500,00;118,45%
2012-01-03;ORIENTE;BATA;24,00;4.027.700,00;153,14%
2012-01-03;ORIENTE;CHUZA;2,21;962.200,00;84,40%
2012-01-03;ORIENTE;GUAVIO;17,66;4.123.100,00;97,01%
2012-01-03;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;6.904.500,00;202,48%
2012-01-03;VALLE;ALTOANCHICAYA;80,07;8.171.400,00;188,72%
2012-01-03;VALLE;CALIMA;23,05;1.060.700,00;207,98%
2012-01-03;VALLE;CAUCA SALVAJINA;193,07;4.717.100,00;117,05%
2012-01-03;VALLE;DIGUA;25,59;430.200,00;97,77%
2012-01-03;VALLE;FLORIDA II;13,56;271.200,00;208,62%
2012-01-04;ANTIOQUIA;A. SAN LORENZO;34,76;8.043.700,00;143,64%
2012-01-04;ANTIOQUIA;CONCEPCION;6,24;1.968.900,00;121,54%
2012-01-04;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);0,54;168.700,00;6,67%
2012-01-04;ANTIOQUIA;GRANDE;34,34;10.543.500,00;147,26%
2012-01-04;ANTIOQUIA;GUADALUPE;20,12;6.345.800,00;144,55%
2012-01-04;ANTIOQUIA;GUATAPE;22,12;3.754.800,00;92,48%
2012-01-04;ANTIOQUIA;MIEL I;230,82;10.539.700,00;275,91%
2012-01-04;ANTIOQUIA;NARE;60,86;21.593.300,00;169,76%
2012-01-04;ANTIOQUIA;PORCE II;84,11;10.217.700,00;152,50%
2012-01-04;ANTIOQUIA;PORCE III;22,06;1.627.800,00;108,52%
2012-01-04;ANTIOQUIA;SAN CARLOS;17,92;2.359.000,00;100,81%
2012-01-04;ANTIOQUIA;TENCHE;3,89;1.225.700,00;144,20%
2012-01-04;CARIBE;SINU URRA;283,52;3.217.800,00;167,59%
2012-01-04;CENTRO;BOGOTA N.R.;27,45;11.950.900,00;350,47%
2012-01-04;CENTRO;MAGDALENA BETANIA;840,16;12.650.800,00;296,97%
2012-01-04;CENTRO;PRADO;166,57;1.990.800,00;361,96%
2012-01-04;ORIENTE;BATA;32,38;5.434.000,00;206,62%
2012-01-04;ORIENTE;CHUZA;1,51;657.400,00;57,67%
2012-01-04;ORIENTE;GUAVIO;27,04;6.313.100,00;148,54%
2012-01-04;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;5.620.400,00;164,82%
2012-01-04;VALLE;ALTOANCHICAYA;62,82;6.411.000,00;148,06%
2012-01-04;VALLE;CALIMA;18,96;872.400,00;171,06%
2012-01-04;VALLE;CAUCA SALVAJINA;338,99;8.282.200,00;205,51%
2012-01-04;VALLE;DIGUA;20,42;343.300,00;78,02%
2012-01-04;VALLE;FLORIDA II;18,36;367.200,00;282,46%
2012-01-05;ANTIOQUIA;A. SAN LORENZO;51,36;11.957.900,00;213,53%
2012-01-05;ANTIOQUIA;CONCEPCION;5,86;1.847.900,00;114,07%
2012-01-05;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);0,61;192.400,00;7,60%
2012-01-05;ANTIOQUIA;GRANDE;49,11;15.080.400,00;210,62%
2012-01-05;ANTIOQUIA;GUADALUPE;19,37;6.107.700,00;139,13%
2012-01-05;ANTIOQUIA;GUATAPE;53,19;9.064.300,00;223,26%
2012-01-05;ANTIOQUIA;MIEL I;401,94;18.360.500,00;480,64%
2012-01-05;ANTIOQUIA;NARE;109,74;39.007.800,00;306,67%
2012-01-05;ANTIOQUIA;PORCE II;92,99;11.296.700,00;168,61%
2012-01-05;ANTIOQUIA;PORCE III;27,69;2.042.900,00;136,19%
2012-01-05;ANTIOQUIA;SAN CARLOS;23,99;3.173.800,00;135,63%
2012-01-05;ANTIOQUIA;TENCHE;3,95;1.246.500,00;146,65%
2012-01-05;CARIBE;SINU URRA;265,62;3.014.700,00;157,02%
2012-01-05;CENTRO;BOGOTA N.R.;26,54;10.556.300,00;309,57%
2012-01-05;CENTRO;MAGDALENA BETANIA;540,93;8.145.100,00;191,20%
2012-01-05;CENTRO;PRADO;77,82;930.100,00;169,11%
2012-01-05;ORIENTE;BATA;27,31;4.583.200,00;174,27%
2012-01-05;ORIENTE;CHUZA;2,19;871.100,00;76,41%
2012-01-05;ORIENTE;GUAVIO;21,00;4.902.900,00;115,36%
2012-01-05;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;7.130.900,00;209,12%
2012-01-05;VALLE;ALTOANCHICAYA;117,80;12.021.800,00;277,64%
2012-01-05;VALLE;CALIMA;15,61;718.300,00;140,84%
2012-01-05;VALLE;CAUCA SALVAJINA;258,11;6.306.100,00;156,48%
2012-01-05;VALLE;DIGUA;43,37;729.000,00;165,68%
2012-01-05;VALLE;FLORIDA II;14,04;280.800,00;216,00%
2012-01-06;ANTIOQUIA;A. SAN LORENZO;35,12;8.177.100,00;146,02%
2012-01-06;ANTIOQUIA;CONCEPCION;12,93;4.076.600,00;251,64%
2012-01-06;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);0,47;148.200,00;5,86%
2012-01-06;ANTIOQUIA;GRANDE;53,73;16.498.400,00;230,42%
2012-01-06;ANTIOQUIA;GUADALUPE;12,93;4.076.600,00;92,86%
2012-01-06;ANTIOQUIA;GUATAPE;21,15;3.604.100,00;88,77%
2012-01-06;ANTIOQUIA;MIEL I;290,63;13.275.600,00;347,53%
2012-01-06;ANTIOQUIA;NARE;77,81;27.656.600,00;217,43%
2012-01-06;ANTIOQUIA;PORCE II;156,49;19.010.900,00;283,74%
2012-01-06;ANTIOQUIA;PORCE III;32,63;2.407.800,00;160,52%
2012-01-06;ANTIOQUIA;SAN CARLOS;16,74;2.214.700,00;94,65%
2012-01-06;ANTIOQUIA;TENCHE;2,33;733.800,00;86,33%
2012-01-06;CARIBE;SINU URRA;286,14;3.247.600,00;169,15%
2012-01-06;CENTRO;BOGOTA N.R.;18,30;7.278.900,00;213,46%
2012-01-06;CENTRO;MAGDALENA BETANIA;822,34;12.382.500,00;290,67%
2012-01-06;CENTRO;PRADO;129,23;1.544.600,00;280,84%
2012-01-06;ORIENTE;BATA;24,29;4.076.300,00;154,99%
2012-01-06;ORIENTE;CHUZA;1,28;509.100,00;44,66%
2012-01-06;ORIENTE;GUAVIO;17,71;4.134.800,00;97,29%
2012-01-06;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;6.404.300,00;187,81%
2012-01-06;VALLE;ALTOANCHICAYA;95,88;9.784.800,00;225,98%
2012-01-06;VALLE;CALIMA;20,32;935.000,00;183,33%
2012-01-06;VALLE;CAUCA SALVAJINA;332,09;8.113.600,00;201,33%
2012-01-06;VALLE;DIGUA;35,94;604.100,00;137,30%
2012-01-06;VALLE;FLORIDA II;18,82;376.400,00;289,54%
2012-01-07;ANTIOQUIA;A. SAN LORENZO;34,65;8.068.600,00;144,08%
2012-01-07;ANTIOQUIA;CONCEPCION;5,20;1.638.200,00;101,12%
2012-01-07;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);0,72;227.000,00;8,97%
2012-01-07;ANTIOQUIA;GRANDE;32,46;9.968.400,00;139,22%
2012-01-07;ANTIOQUIA;GUADALUPE;11,52;3.632.300,00;82,74%
2012-01-07;ANTIOQUIA;GUATAPE;21,39;3.645.000,00;89,78%
2012-01-07;ANTIOQUIA;MIEL I;437,06;19.964.500,00;522,63%
2012-01-07;ANTIOQUIA;NARE;51,98;18.476.100,00;145,25%
2012-01-07;ANTIOQUIA;PORCE II;61,87;7.516.200,00;112,18%
2012-01-07;ANTIOQUIA;PORCE III;15,09;1.113.500,00;74,23%
2012-01-07;ANTIOQUIA;SAN CARLOS;16,70;2.208.800,00;94,39%
2012-01-07;ANTIOQUIA;TENCHE;2,39;754.600,00;88,78%
2012-01-07;CARIBE;SINU URRA;296,32;3.363.100,00;175,16%
2012-01-07;CENTRO;BOGOTA N.R.;38,55;15.333.300,00;449,66%
2012-01-07;CENTRO;MAGDALENA BETANIA;602,39;9.070.500,00;212,92%
2012-01-07;CENTRO;PRADO;124,05;1.482.600,00;269,56%
2012-01-07;ORIENTE;BATA;23,65;3.968.900,00;150,91%
2012-01-07;ORIENTE;CHUZA;1,36;540.900,00;47,45%
2012-01-07;ORIENTE;GUAVIO;17,65;4.120.800,00;96,96%
2012-01-07;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;5.442.900,00;159,62%
2012-01-07;VALLE;ALTOANCHICAYA;67,94;6.933.500,00;160,13%
2012-01-07;VALLE;CALIMA;21,50;989.300,00;193,98%
2012-01-07;VALLE;CAUCA SALVAJINA;321,90;7.864.700,00;195,15%
2012-01-07;VALLE;DIGUA;29,69;499.100,00;113,43%
2012-01-07;VALLE;FLORIDA II;12,01;240.200,00;184,77%
2012-01-08;ANTIOQUIA;A. SAN LORENZO;35,42;8.247.400,00;147,28%
2012-01-08;ANTIOQUIA;CONCEPCION;5,48;1.728.300,00;106,69%
2012-01-08;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);0,35;110.400,00;4,36%
2012-01-08;ANTIOQUIA;GRANDE;33,37;10.246.300,00;143,10%
2012-01-08;ANTIOQUIA;GUADALUPE;9,92;3.126.500,00;71,22%
2012-01-08;ANTIOQUIA;GUATAPE;34,75;5.922.200,00;145,87%
2012-01-08;ANTIOQUIA;MIEL I;242,93;11.096.700,00;290,49%
2012-01-08;ANTIOQUIA;NARE;49,05;17.435.800,00;137,07%
2012-01-08;ANTIOQUIA;PORCE II;53,56;6.506.900,00;97,12%
2012-01-08;ANTIOQUIA;PORCE III;10,16;749.500,00;49,97%
2012-01-08;ANTIOQUIA;SAN CARLOS;13,55;1.792.000,00;76,58%
2012-01-08;ANTIOQUIA;TENCHE;3,14;990.100,00;116,48%
2012-01-08;CARIBE;SINU URRA;282,77;3.209.300,00;167,15%
2012-01-08;CENTRO;BOGOTA N.R.;19,81;7.879.500,00;231,07%
2012-01-08;CENTRO;MAGDALENA BETANIA;902,89;13.595.400,00;319,14%
2012-01-08;CENTRO;PRADO;77,22;922.900,00;167,80%
2012-01-08;ORIENTE;BATA;22,83;3.831.300,00;145,68%
2012-01-08;ORIENTE;CHUZA;1,90;755.700,00;66,29%
2012-01-08;ORIENTE;GUAVIO;16,73;3.906.000,00;91,91%
2012-01-08;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.788.600,00;140,43%
2012-01-08;VALLE;ALTOANCHICAYA;57,06;5.823.100,00;134,48%
2012-01-08;VALLE;CALIMA;15,59;717.400,00;140,67%
2012-01-08;VALLE;CAUCA SALVAJINA;265,72;6.492.100,00;161,09%
2012-01-08;VALLE;DIGUA;24,37;409.600,00;93,09%
2012-01-08;VALLE;FLORIDA II;15,08;301.600,00;232,00%
2012-01-09;ANTIOQUIA;A. SAN LORENZO;37,08;8.632.300,00;154,15%
2012-01-09;ANTIOQUIA;CONCEPCION;5,59;1.763.700,00;108,87%
2012-01-09;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);0,34;108.200,00;4,28%
2012-01-09;ANTIOQUIA;GRANDE;27,23;8.360.300,00;116,76%
2012-01-09;ANTIOQUIA;GUADALUPE;11,84;3.734.800,00;85,08%
2012-01-09;ANTIOQUIA;GUATAPE;37,63;6.412.700,00;157,95%
2012-01-09;ANTIOQUIA;MIEL I;190,22;8.688.900,00;227,46%
2012-01-09;ANTIOQUIA;NARE;36,13;12.842.000,00;100,96%
2012-01-09;ANTIOQUIA;PORCE II;98,72;11.993.200,00;179,00%
2012-01-09;ANTIOQUIA;PORCE III;7,81;576.500,00;38,43%
2012-01-09;ANTIOQUIA;SAN CARLOS;12,70;1.680.100,00;71,80%
2012-01-09;ANTIOQUIA;TENCHE;1,44;453.100,00;53,31%
2012-01-09;CARIBE;SINU URRA;224,66;2.549.800,00;132,80%
2012-01-09;CENTRO;BOGOTA N.R.;23,02;9.156.300,00;268,51%
2012-01-09;CENTRO;MAGDALENA BETANIA;538,91;8.114.700,00;190,49%
2012-01-09;CENTRO;PRADO;123,98;1.481.800,00;269,42%
2012-01-09;ORIENTE;BATA;22,56;3.786.000,00;143,95%
2012-01-09;ORIENTE;CHUZA;0,85;338.100,00;29,66%
2012-01-09;ORIENTE;GUAVIO;15,23;3.555.800,00;83,67%
2012-01-09;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.421.500,00;129,66%
2012-01-09;VALLE;ALTOANCHICAYA;47,04;4.800.600,00;110,87%
2012-01-09;VALLE;CALIMA;22,74;1.046.400,00;205,18%
2012-01-09;VALLE;CAUCA SALVAJINA;246,21;6.015.400,00;149,27%
2012-01-09;VALLE;DIGUA;27,20;457.200,00;103,91%
2012-01-09;VALLE;FLORIDA II;18,60;372.000,00;286,15%
2012-01-10;ANTIOQUIA;A. SAN LORENZO;36,23;8.434.900,00;150,62%
2012-01-10;ANTIOQUIA;CONCEPCION;6,83;2.154.400,00;132,99%
2012-01-10;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);2,55;804.100,00;31,78%
2012-01-10;ANTIOQUIA;GRANDE;20,43;6.274.200,00;87,63%
2012-01-10;ANTIOQUIA;GUADALUPE;14,42;4.545.500,00;103,54%
2012-01-10;ANTIOQUIA;GUATAPE;28,35;4.831.100,00;118,99%
2012-01-10;ANTIOQUIA;MIEL I;277,22;12.663.000,00;331,49%
2012-01-10;ANTIOQUIA;NARE;43,61;15.500.300,00;121,86%
2012-01-10;ANTIOQUIA;PORCE II;74,87;9.095.400,00;135,75%
2012-01-10;ANTIOQUIA;PORCE III;6,69;493.500,00;32,90%
2012-01-10;ANTIOQUIA;SAN CARLOS;12,19;1.612.800,00;68,92%
2012-01-10;ANTIOQUIA;TENCHE;0,79;248.200,00;29,20%
2012-01-10;CARIBE;SINU URRA;149,68;1.698.800,00;88,48%
2012-01-10;CENTRO;BOGOTA N.R.;13,91;5.532.700,00;162,25%
2012-01-10;CENTRO;MAGDALENA BETANIA;462,41;6.962.800,00;163,45%
2012-01-10;CENTRO;PRADO;49,56;592.300,00;107,69%
2012-01-10;ORIENTE;BATA;20,92;3.510.800,00;133,49%
2012-01-10;ORIENTE;CHUZA;1,42;564.800,00;49,54%
2012-01-10;ORIENTE;GUAVIO;15,02;3.506.700,00;82,51%
2012-01-10;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.280.500,00;125,53%
2012-01-10;VALLE;ALTOANCHICAYA;76,11;7.767.200,00;179,38%
2012-01-10;VALLE;CALIMA;14,46;665.400,00;130,47%
2012-01-10;VALLE;CAUCA SALVAJINA;215,01;5.253.100,00;130,35%
2012-01-10;VALLE;DIGUA;30,53;513.200,00;116,64%
2012-01-10;VALLE;FLORIDA II;14,21;284.200,00;218,62%
2012-01-11;ANTIOQUIA;A. SAN LORENZO;35,78;8.331.000,00;148,77%
2012-01-11;ANTIOQUIA;CONCEPCION;5,76;1.815.100,00;112,04%
2012-01-11;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);4,96;1.564.100,00;61,82%
2012-01-11;ANTIOQUIA;GRANDE;27,19;8.347.800,00;116,59%
2012-01-11;ANTIOQUIA;GUADALUPE;5,76;1.815.100,00;41,35%
2012-01-11;ANTIOQUIA;GUATAPE;28,14;4.795.000,00;118,10%
2012-01-11;ANTIOQUIA;MIEL I;303,95;13.884.100,00;363,46%
2012-01-11;ANTIOQUIA;NARE;39,18;13.927.800,00;109,50%
2012-01-11;ANTIOQUIA;PORCE II;81,32;9.878.900,00;147,45%
2012-01-11;ANTIOQUIA;PORCE III;7,29;537.500,00;35,83%
2012-01-11;ANTIOQUIA;SAN CARLOS;11,69;1.545.800,00;66,06%
2012-01-11;ANTIOQUIA;TENCHE;3,96;1.250.000,00;147,06%
2012-01-11;CARIBE;SINU URRA;163,31;1.853.500,00;96,54%
2012-01-11;CENTRO;BOGOTA N.R.;24,53;9.756.900,00;286,13%
2012-01-11;CENTRO;MAGDALENA BETANIA;513,53;7.732.500,00;181,51%
2012-01-11;CENTRO;PRADO;49,67;593.700,00;107,95%
2012-01-11;ORIENTE;BATA;20,84;3.497.400,00;132,98%
2012-01-11;ORIENTE;CHUZA;0,94;373.900,00;32,80%
2012-01-11;ORIENTE;GUAVIO;16,04;3.744.900,00;88,12%
2012-01-11;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.369.900,00;128,15%
2012-01-11;VALLE;ALTOANCHICAYA;39,49;4.030.100,00;93,07%
2012-01-11;VALLE;CALIMA;14,04;646.100,00;126,69%
2012-01-11;VALLE;CAUCA SALVAJINA;208,31;5.089.400,00;126,29%
2012-01-11;VALLE;DIGUA;24,37;409.600,00;93,09%
2012-01-11;VALLE;FLORIDA II;12,57;251.400,00;193,38%
2012-01-12;ANTIOQUIA;A. SAN LORENZO;35,26;8.209.000,00;146,59%
2012-01-12;ANTIOQUIA;CONCEPCION;8,35;2.632.400,00;162,49%
2012-01-12;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);4,43;1.396.900,00;55,21%
2012-01-12;ANTIOQUIA;GRANDE;25,77;7.912.300,00;110,51%
2012-01-12;ANTIOQUIA;GUADALUPE;12,97;4.090.500,00;93,18%
2012-01-12;ANTIOQUIA;GUATAPE;26,28;4.477.600,00;110,29%
2012-01-12;ANTIOQUIA;MIEL I;244,61;11.173.600,00;292,50%
2012-01-12;ANTIOQUIA;NARE;38,20;13.578.100,00;106,75%
2012-01-12;ANTIOQUIA;PORCE II;65,48;7.955.100,00;118,73%
2012-01-12;ANTIOQUIA;PORCE III;7,13;526.200,00;35,08%
2012-01-12;ANTIOQUIA;SAN CARLOS;12,19;1.612.800,00;68,92%
2012-01-12;ANTIOQUIA;TENCHE;3,14;990.100,00;116,48%
2012-01-12;CARIBE;SINU URRA;131,84;1.496.300,00;77,93%
2012-01-12;CENTRO;BOGOTA N.R.;11,82;4.701.400,00;137,87%
2012-01-12;CENTRO;MAGDALENA BETANIA;348,55;5.248.300,00;123,20%
2012-01-12;CENTRO;PRADO;49,93;596.800,00;108,51%
2012-01-12;ORIENTE;BATA;19,29;3.237.200,00;123,09%
2012-01-12;ORIENTE;CHUZA;1,58;628.400,00;55,12%
2012-01-12;ORIENTE;GUAVIO;16,44;3.838.300,00;90,31%
2012-01-12;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.884.200,00;113,91%
2012-01-12;VALLE;ALTOANCHICAYA;31,66;3.231.000,00;74,62%
2012-01-12;VALLE;CALIMA;21,37;983.300,00;192,80%
2012-01-12;VALLE;CAUCA SALVAJINA;194,79;4.759.100,00;118,09%
2012-01-12;VALLE;DIGUA;25,14;422.600,00;96,05%
2012-01-12;VALLE;FLORIDA II;11,45;229.000,00;176,15%
2012-01-13;ANTIOQUIA;A. SAN LORENZO;37,16;8.652.300,00;154,51%
2012-01-13;ANTIOQUIA;CONCEPCION;8,17;2.577.200,00;159,09%
2012-01-13;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);4,50;1.418.100,00;56,05%
2012-01-13;ANTIOQUIA;GRANDE;21,54;6.615.300,00;92,39%
2012-01-13;ANTIOQUIA;GUADALUPE;15,68;4.943.800,00;112,62%
2012-01-13;ANTIOQUIA;GUATAPE;24,28;4.136.900,00;101,89%
2012-01-13;ANTIOQUIA;MIEL I;170,24;7.776.200,00;203,57%
2012-01-13;ANTIOQUIA;NARE;46,00;16.351.600,00;128,55%
2012-01-13;ANTIOQUIA;PORCE II;67,60;8.212.500,00;122,57%
2012-01-13;ANTIOQUIA;PORCE III;4,76;351.000,00;23,40%
2012-01-13;ANTIOQUIA;SAN CARLOS;11,22;1.483.900,00;63,41%
2012-01-13;ANTIOQUIA;TENCHE;2,32;730.300,00;85,92%
2012-01-13;CARIBE;SINU URRA;164,32;1.865.000,00;97,14%
2012-01-13;CENTRO;BOGOTA N.R.;17,80;7.080.000,00;207,62%
2012-01-13;CENTRO;MAGDALENA BETANIA;281,16;4.233.600,00;99,38%
2012-01-13;CENTRO;PRADO;31,71;379.000,00;68,91%
2012-01-13;ORIENTE;BATA;20,10;3.373.200,00;128,26%
2012-01-13;ORIENTE;CHUZA;1,33;529.000,00;46,40%
2012-01-13;ORIENTE;GUAVIO;15,70;3.665.500,00;86,25%
2012-01-13;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.856.500,00;113,09%
2012-01-13;VALLE;ALTOANCHICAYA;34,84;3.555.500,00;82,11%
2012-01-13;VALLE;CALIMA;10,91;502.000,00;98,43%
2012-01-13;VALLE;CAUCA SALVAJINA;170,23;4.159.100,00;103,20%
2012-01-13;VALLE;DIGUA;26,08;438.400,00;99,64%
2012-01-13;VALLE;FLORIDA II;11,40;228.000,00;175,38%
2012-01-14;ANTIOQUIA;A. SAN LORENZO;81,79;19.044.400,00;340,08%
2012-01-14;ANTIOQUIA;CONCEPCION;11,43;3.605.500,00;222,56%
2012-01-14;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);8,82;2.781.200,00;109,93%
2012-01-14;ANTIOQUIA;GRANDE;26,91;8.262.100,00;115,39%
2012-01-14;ANTIOQUIA;GUADALUPE;35,63;11.235.300,00;255,93%
2012-01-14;ANTIOQUIA;GUATAPE;87,46;14.903.400,00;367,08%
2012-01-14;ANTIOQUIA;MIEL I;170,85;7.804.400,00;204,30%
2012-01-14;ANTIOQUIA;NARE;66,58;23.666.000,00;186,05%
2012-01-14;ANTIOQUIA;PORCE II;94,92;11.531.300,00;172,11%
2012-01-14;ANTIOQUIA;PORCE III;3,28;241.700,00;16,11%
2012-01-14;ANTIOQUIA;SAN CARLOS;46,50;6.151.100,00;262,87%
2012-01-14;ANTIOQUIA;TENCHE;3,10;977.500,00;115,00%
2012-01-14;CARIBE;SINU URRA;124,27;1.410.400,00;73,46%
2012-01-14;CENTRO;BOGOTA N.R.;8,45;3.361.000,00;98,56%
2012-01-14;CENTRO;MAGDALENA BETANIA;295,78;4.453.700,00;104,55%
2012-01-14;CENTRO;PRADO;31,70;378.900,00;68,89%
2012-01-14;ORIENTE;BATA;19,02;3.191.900,00;121,37%
2012-01-14;ORIENTE;CHUZA;2,02;803.500,00;70,48%
2012-01-14;ORIENTE;GUAVIO;15,61;3.644.500,00;85,75%
2012-01-14;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;5.685.300,00;166,72%
2012-01-14;VALLE;ALTOANCHICAYA;48,01;4.899.600,00;113,15%
