Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
2004-01-04;ANTIOQUIA;SAN CARLOS;10,46;1.298.200,00;57,96%
2004-01-04;ANTIOQUIA;TENCHE;2,70;608.200,00;99,70%
2004-01-04;CARIBE;SINU URRA;139,51;1.552.600,00;79,62%
2004-01-04;CENTRO;BOGOTA N.R.;11,33;4.920.800,00;129,84%
2004-01-04;CENTRO;MAGDALENA BETANIA;151,90;2.264.300,00;53,40%
2004-01-04;CENTRO;PRADO;1,82;20.000,00;3,85%
2004-01-04;ORIENTE;BATA;16,82;2.768.200,00;106,88%
2004-01-04;ORIENTE;CHUZA;2,85;1.237.800,00;90,35%
2004-01-04;ORIENTE;GUAVIO;19,27;4.627.600,00;102,38%
2004-01-04;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.605.900,00;78,73%
2004-01-04;VALLE;ALTOANCHICAYA;34,64;3.684.300,00;84,31%
2004-01-04;VALLE;CALIMA;10,42;486.000,00;93,46%
2004-01-04;VALLE;CAUCA SALVAJINA;84,36;1.873.000,00;50,49%
2004-01-04;VALLE;DIGUA;15,62;244.100,00;59,54%
2004-01-04;VALLE;FLORIDA II;13,51;270.200,00;207,85%
2004-01-05;ANTIOQUIA;A. SAN LORENZO;19,44;4.328.600,00;80,01%
2004-01-05;ANTIOQUIA;CONCEPCION;5,96;1.342.500,00;119,87%
2004-01-05;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);11,06;2.491.400,00;142,37%
2004-01-05;ANTIOQUIA;GRANDE;19,11;4.676.100,00;81,18%
2004-01-05;ANTIOQUIA;GUADALUPE;11,68;2.631.000,00;83,00%
2004-01-05;ANTIOQUIA;GUATAPE;26,99;4.459.900,00;116,75%
2004-01-05;ANTIOQUIA;MIEL I;110,96;4.852.300,00;140,24%
2004-01-05;ANTIOQUIA;NARE;19,74;6.909.900,00;55,55%
2004-01-05;ANTIOQUIA;PORCE II;67,31;3.377.600,00;126,03%
2004-01-05;ANTIOQUIA;SAN CARLOS;10,24;1.270.900,00;56,74%
2004-01-05;ANTIOQUIA;TENCHE;2,71;610.500,00;100,08%
2004-01-05;CARIBE;SINU URRA;114,44;1.273.600,00;65,31%
2004-01-05;CENTRO;BOGOTA N.R.;4,48;1.945.700,00;51,34%
2004-01-05;CENTRO;MAGDALENA BETANIA;170,26;2.538.000,00;59,86%
2004-01-05;CENTRO;PRADO;1,79;19.600,00;3,77%
2004-01-05;ORIENTE;BATA;15,63;2.572.400,00;99,32%
2004-01-05;ORIENTE;CHUZA;2,08;903.400,00;65,94%
2004-01-05;ORIENTE;GUAVIO;17,44;4.188.200,00;92,66%
2004-01-05;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.904.100,00;87,74%
2004-01-05;VALLE;ALTOANCHICAYA;68,14;7.247.400,00;165,84%
2004-01-05;VALLE;CALIMA;13,89;647.800,00;124,58%
2004-01-05;VALLE;CAUCA SALVAJINA;141,84;3.149.200,00;84,88%
2004-01-05;VALLE;DIGUA;26,33;411.400,00;100,34%
2004-01-05;VALLE;FLORIDA II;13,51;270.200,00;207,85%
2004-01-06;ANTIOQUIA;A. SAN LORENZO;21,69;4.829.500,00;89,27%
2004-01-06;ANTIOQUIA;CONCEPCION;6,18;1.392.100,00;124,29%
2004-01-06;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);11,48;2.586.000,00;147,77%
2004-01-06;ANTIOQUIA;GRANDE;22,04;5.393.000,00;93,63%
2004-01-06;ANTIOQUIA;GUADALUPE;11,92;2.685.100,00;84,70%
2004-01-06;ANTIOQUIA;GUATAPE;18,42;3.043.800,00;79,68%
2004-01-06;ANTIOQUIA;MIEL I;66,42;2.904.600,00;83,95%
2004-01-06;ANTIOQUIA;NARE;28,79;10.077.900,00;81,01%
2004-01-06;ANTIOQUIA;PORCE II;75,78;3.802.600,00;141,89%
2004-01-06;ANTIOQUIA;SAN CARLOS;10,08;1.251.100,00;55,85%
2004-01-06;ANTIOQUIA;TENCHE;3,52;792.900,00;129,98%
2004-01-06;CARIBE;SINU URRA;123,64;1.376.000,00;70,56%
2004-01-06;CENTRO;BOGOTA N.R.;8,90;3.865.400,00;101,99%
2004-01-06;CENTRO;MAGDALENA BETANIA;214,57;3.198.500,00;75,44%
2004-01-06;CENTRO;PRADO;19,34;212.100,00;40,79%
2004-01-06;ORIENTE;BATA;14,84;2.442.400,00;94,30%
2004-01-06;ORIENTE;CHUZA;1,58;686.200,00;50,09%
2004-01-06;ORIENTE;GUAVIO;14,94;3.587.800,00;79,38%
2004-01-06;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.102.600,00;93,73%
2004-01-06;VALLE;ALTOANCHICAYA;69,88;7.432.500,00;170,08%
2004-01-06;VALLE;CALIMA;16,95;790.500,00;152,02%
2004-01-06;VALLE;CAUCA SALVAJINA;141,56;3.143.000,00;84,72%
2004-01-06;VALLE;DIGUA;38,46;601.000,00;146,59%
2004-01-06;VALLE;FLORIDA II;13,51;270.200,00;207,85%
2004-01-07;ANTIOQUIA;A. SAN LORENZO;21,06;4.689.300,00;86,68%
2004-01-07;ANTIOQUIA;CONCEPCION;6,55;1.475.400,00;131,73%
2004-01-07;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);12,17;2.741.400,00;156,65%
2004-01-07;ANTIOQUIA;GRANDE;24,61;6.021.900,00;104,55%
2004-01-07;ANTIOQUIA;GUADALUPE;14,43;3.250.500,00;102,54%
2004-01-07;ANTIOQUIA;GUATAPE;38,48;6.358.500,00;166,45%
2004-01-07;ANTIOQUIA;MIEL I;76,66;3.352.400,00;96,89%
2004-01-07;ANTIOQUIA;NARE;25,51;8.929.700,00;71,78%
2004-01-07;ANTIOQUIA;PORCE II;82,00;4.114.700,00;153,53%
2004-01-07;ANTIOQUIA;SAN CARLOS;17,09;2.121.100,00;94,69%
2004-01-07;ANTIOQUIA;TENCHE;3,53;795.200,00;130,36%
2004-01-07;CARIBE;SINU URRA;124,42;1.384.600,00;71,01%
2004-01-07;CENTRO;BOGOTA N.R.;7,21;3.131.400,00;82,62%
2004-01-07;CENTRO;MAGDALENA BETANIA;356,85;5.319.300,00;125,46%
2004-01-07;CENTRO;PRADO;94,72;1.038.900,00;199,79%
2004-01-07;ORIENTE;BATA;14,96;2.462.100,00;95,06%
2004-01-07;ORIENTE;CHUZA;2,24;972.900,00;71,01%
2004-01-07;ORIENTE;GUAVIO;14,60;3.506.100,00;77,57%
2004-01-07;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.900.000,00;117,82%
2004-01-07;VALLE;ALTOANCHICAYA;142,02;15.105.400,00;345,66%
2004-01-07;VALLE;CALIMA;19,70;918.800,00;176,69%
2004-01-07;VALLE;CAUCA SALVAJINA;205,83;4.569.900,00;123,18%
2004-01-07;VALLE;DIGUA;56,98;890.400,00;217,17%
2004-01-07;VALLE;FLORIDA II;13,51;270.200,00;207,85%
2004-01-08;ANTIOQUIA;A. SAN LORENZO;26,12;5.815.900,00;107,50%
2004-01-08;ANTIOQUIA;CONCEPCION;6,59;1.484.500,00;132,54%
2004-01-08;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);12,24;2.757.200,00;157,55%
2004-01-08;ANTIOQUIA;GRANDE;25,28;6.185.800,00;107,39%
2004-01-08;ANTIOQUIA;GUADALUPE;14,70;3.311.300,00;104,46%
2004-01-08;ANTIOQUIA;GUATAPE;38,38;6.342.000,00;166,02%
2004-01-08;ANTIOQUIA;MIEL I;120,45;5.267.300,00;152,23%
2004-01-08;ANTIOQUIA;NARE;27,26;9.542.300,00;76,71%
2004-01-08;ANTIOQUIA;PORCE II;74,54;3.740.400,00;139,57%
2004-01-08;ANTIOQUIA;SAN CARLOS;17,76;2.204.300,00;98,41%
2004-01-08;ANTIOQUIA;TENCHE;2,71;610.500,00;100,08%
2004-01-08;CARIBE;SINU URRA;170,55;1.898.000,00;97,33%
2004-01-08;CENTRO;BOGOTA N.R.;14,47;6.284.500,00;165,82%
2004-01-08;CENTRO;MAGDALENA BETANIA;275,06;4.100.200,00;96,70%
2004-01-08;CENTRO;PRADO;90,31;990.500,00;190,48%
2004-01-08;ORIENTE;BATA;15,61;2.569.100,00;99,19%
2004-01-08;ORIENTE;CHUZA;1,60;694.900,00;50,72%
2004-01-08;ORIENTE;GUAVIO;14,79;3.551.800,00;78,58%
2004-01-08;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.894.700,00;117,66%
2004-01-08;VALLE;ALTOANCHICAYA;88,85;9.450.200,00;216,25%
2004-01-08;VALLE;CALIMA;21,95;1.023.700,00;196,87%
2004-01-08;VALLE;CAUCA SALVAJINA;201,96;4.484.000,00;120,86%
2004-01-08;VALLE;DIGUA;46,58;727.900,00;177,54%
2004-01-08;VALLE;FLORIDA II;13,51;270.200,00;207,85%
2004-01-09;ANTIOQUIA;A. SAN LORENZO;19,81;4.410.900,00;81,53%
2004-01-09;ANTIOQUIA;CONCEPCION;6,57;1.480.000,00;132,14%
2004-01-09;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);12,20;2.748.200,00;157,04%
2004-01-09;ANTIOQUIA;GRANDE;34,19;8.366.000,00;145,24%
2004-01-09;ANTIOQUIA;GUADALUPE;10,87;2.448.600,00;77,24%
2004-01-09;ANTIOQUIA;GUATAPE;24,37;4.027.000,00;105,42%
2004-01-09;ANTIOQUIA;MIEL I;82,66;3.614.800,00;104,47%
2004-01-09;ANTIOQUIA;NARE;48,41;16.945.800,00;136,22%
2004-01-09;ANTIOQUIA;PORCE II;122,43;6.143.400,00;229,23%
2004-01-09;ANTIOQUIA;SAN CARLOS;44,51;5.524.300,00;246,62%
2004-01-09;ANTIOQUIA;TENCHE;3,52;792.900,00;129,98%
2004-01-09;CARIBE;SINU URRA;162,76;1.811.300,00;92,89%
2004-01-09;CENTRO;BOGOTA N.R.;11,38;4.942.500,00;130,41%
2004-01-09;CENTRO;MAGDALENA BETANIA;346,36;5.163.000,00;121,77%
2004-01-09;CENTRO;PRADO;52,08;571.200,00;109,85%
2004-01-09;ORIENTE;BATA;14,86;2.445.700,00;94,43%
2004-01-09;ORIENTE;CHUZA;1,51;655.800,00;47,87%
2004-01-09;ORIENTE;GUAVIO;16,78;4.029.700,00;89,15%
2004-01-09;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.239.100,00;128,07%
2004-01-09;VALLE;ALTOANCHICAYA;80,36;8.547.200,00;195,59%
2004-01-09;VALLE;CALIMA;17,46;814.300,00;156,60%
2004-01-09;VALLE;CAUCA SALVAJINA;191,97;4.262.200,00;114,88%
2004-01-09;VALLE;DIGUA;42,09;657.700,00;160,41%
2004-01-09;VALLE;FLORIDA II;13,51;270.200,00;207,85%
2004-01-10;ANTIOQUIA;A. SAN LORENZO;30,51;6.793.400,00;125,57%
2004-01-10;ANTIOQUIA;CONCEPCION;9,85;2.218.800,00;198,11%
2004-01-10;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);16,00;3.604.100,00;205,95%
2004-01-10;ANTIOQUIA;GRANDE;68,59;16.783.400,00;291,38%
2004-01-10;ANTIOQUIA;GUADALUPE;18,96;4.270.900,00;134,73%
2004-01-10;ANTIOQUIA;GUATAPE;40,56;6.702.200,00;175,45%
2004-01-10;ANTIOQUIA;MIEL I;122,87;5.373.200,00;155,29%
2004-01-10;ANTIOQUIA;NARE;62,98;22.046.000,00;177,22%
2004-01-10;ANTIOQUIA;PORCE II;143,45;7.198.200,00;268,59%
2004-01-10;ANTIOQUIA;SAN CARLOS;23,92;2.968.800,00;132,54%
2004-01-10;ANTIOQUIA;TENCHE;6,78;1.527.300,00;250,38%
2004-01-10;CARIBE;SINU URRA;147,12;1.637.300,00;83,96%
2004-01-10;CENTRO;BOGOTA N.R.;16,99;7.379.000,00;194,70%
2004-01-10;CENTRO;MAGDALENA BETANIA;334,23;4.982.200,00;117,50%
2004-01-10;CENTRO;PRADO;86,81;952.100,00;183,10%
2004-01-10;ORIENTE;BATA;15,25;2.509.800,00;96,90%
2004-01-10;ORIENTE;CHUZA;1,37;595.000,00;43,43%
2004-01-10;ORIENTE;GUAVIO;16,04;3.851.900,00;85,22%
2004-01-10;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;5.530.400,00;167,08%
2004-01-10;VALLE;ALTOANCHICAYA;95,82;10.191.500,00;233,22%
2004-01-10;VALLE;CALIMA;15,21;709.400,00;136,42%
2004-01-10;VALLE;CAUCA SALVAJINA;222,24;4.934.300,00;133,00%
2004-01-10;VALLE;DIGUA;50,79;793.700,00;193,59%
2004-01-10;VALLE;FLORIDA II;13,51;270.200,00;207,85%
2004-01-11;ANTIOQUIA;A. SAN LORENZO;34,16;7.606.100,00;140,59%
2004-01-11;ANTIOQUIA;CONCEPCION;6,87;1.547.500,00;138,17%
2004-01-11;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);12,75;2.872.100,00;164,12%
2004-01-11;ANTIOQUIA;GRANDE;36,44;8.916.600,00;154,80%
2004-01-11;ANTIOQUIA;GUADALUPE;15,15;3.412.700,00;107,66%
2004-01-11;ANTIOQUIA;GUATAPE;54,14;8.946.200,00;234,19%
2004-01-11;ANTIOQUIA;MIEL I;164,37;7.188.000,00;207,75%
2004-01-11;ANTIOQUIA;NARE;40,64;14.225.900,00;114,36%
2004-01-11;ANTIOQUIA;PORCE II;102,00;5.118.300,00;190,98%
2004-01-11;ANTIOQUIA;SAN CARLOS;16,76;2.080.100,00;92,86%
2004-01-11;ANTIOQUIA;TENCHE;2,71;610.500,00;100,08%
2004-01-11;CARIBE;SINU URRA;155,65;1.732.200,00;88,83%
2004-01-11;CENTRO;BOGOTA N.R.;6,04;2.623.300,00;69,22%
2004-01-11;CENTRO;MAGDALENA BETANIA;570,75;8.507.800,00;200,66%
2004-01-11;CENTRO;PRADO;63,66;698.200,00;134,27%
2004-01-11;ORIENTE;BATA;13,35;2.197.100,00;84,83%
2004-01-11;ORIENTE;CHUZA;1,33;577.600,00;42,16%
2004-01-11;ORIENTE;GUAVIO;13,28;3.189.100,00;70,56%
2004-01-11;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.482.200,00;135,41%
2004-01-11;VALLE;ALTOANCHICAYA;63,44;6.747.500,00;154,41%
2004-01-11;VALLE;CALIMA;17,46;814.300,00;156,60%
2004-01-11;VALLE;CAUCA SALVAJINA;238,52;5.295.700,00;142,74%
2004-01-11;VALLE;DIGUA;44,51;695.500,00;169,63%
2004-01-11;VALLE;FLORIDA II;13,51;270.200,00;207,85%
2004-01-12;ANTIOQUIA;A. SAN LORENZO;22,98;5.116.800,00;94,58%
2004-01-12;ANTIOQUIA;CONCEPCION;6,61;1.489.000,00;132,95%
2004-01-12;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);12,28;2.766.200,00;158,07%
2004-01-12;ANTIOQUIA;GRANDE;29,23;7.152.300,00;124,17%
2004-01-12;ANTIOQUIA;GUADALUPE;13,76;3.099.600,00;97,78%
2004-01-12;ANTIOQUIA;GUATAPE;50,00;8.262.100,00;216,29%
2004-01-12;ANTIOQUIA;MIEL I;100,41;4.391.000,00;126,91%
2004-01-12;ANTIOQUIA;NARE;34,90;12.216.600,00;98,20%
2004-01-12;ANTIOQUIA;PORCE II;78,17;3.922.500,00;146,36%
2004-01-12;ANTIOQUIA;SAN CARLOS;16,44;2.040.400,00;91,09%
2004-01-12;ANTIOQUIA;TENCHE;3,52;792.900,00;129,98%
2004-01-12;CARIBE;SINU URRA;170,30;1.895.200,00;97,19%
2004-01-12;CENTRO;BOGOTA N.R.;4,67;2.028.200,00;53,51%
2004-01-12;CENTRO;MAGDALENA BETANIA;402,09;5.993.700,00;141,36%
2004-01-12;CENTRO;PRADO;96,15;1.054.600,00;202,81%
2004-01-12;ORIENTE;BATA;13,43;2.210.300,00;85,34%
2004-01-12;ORIENTE;CHUZA;1,68;729.600,00;53,26%
2004-01-12;ORIENTE;GUAVIO;12,19;2.927.400,00;64,77%
2004-01-12;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.877.500,00;117,15%
2004-01-12;VALLE;ALTOANCHICAYA;78,62;8.362.100,00;191,35%
2004-01-12;VALLE;CALIMA;35,42;1.652.000,00;317,69%
2004-01-12;VALLE;CAUCA SALVAJINA;183,83;4.081.500,00;110,01%
2004-01-12;VALLE;DIGUA;31,01;484.600,00;118,20%
2004-01-12;VALLE;FLORIDA II;13,51;270.200,00;207,85%
2004-01-13;ANTIOQUIA;A. SAN LORENZO;22,28;4.960.900,00;91,70%
2004-01-13;ANTIOQUIA;CONCEPCION;6,46;1.455.200,00;129,93%
2004-01-13;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);12,00;2.703.100,00;154,46%
2004-01-13;ANTIOQUIA;GRANDE;29,98;7.335.900,00;127,36%
2004-01-13;ANTIOQUIA;GUADALUPE;12,59;2.836.000,00;89,46%
2004-01-13;ANTIOQUIA;GUATAPE;31,53;5.210.100,00;136,39%
2004-01-13;ANTIOQUIA;MIEL I;120,87;5.285.700,00;152,77%
2004-01-13;ANTIOQUIA;NARE;26,13;9.146.700,00;73,53%
2004-01-13;ANTIOQUIA;PORCE II;75,97;3.812.100,00;142,24%
2004-01-13;ANTIOQUIA;SAN CARLOS;12,42;1.541.500,00;68,82%
2004-01-13;ANTIOQUIA;TENCHE;2,70;608.200,00;99,70%
2004-01-13;CARIBE;SINU URRA;139,07;1.547.700,00;79,37%
2004-01-13;CENTRO;BOGOTA N.R.;3,61;1.567.900,00;41,37%
2004-01-13;CENTRO;MAGDALENA BETANIA;268,06;3.995.800,00;94,24%
2004-01-13;CENTRO;PRADO;40,53;444.500,00;85,48%
2004-01-13;ORIENTE;BATA;12,92;2.126.400,00;82,10%
2004-01-13;ORIENTE;CHUZA;0,96;416.900,00;30,43%
2004-01-13;ORIENTE;GUAVIO;17,91;4.301.000,00;95,15%
2004-01-13;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.298.500,00;99,65%
2004-01-13;VALLE;ALTOANCHICAYA;58,46;6.217.900,00;142,29%
2004-01-13;VALLE;CALIMA;19,70;918.800,00;176,69%
2004-01-13;VALLE;CAUCA SALVAJINA;150,51;3.341.700,00;90,07%
2004-01-13;VALLE;DIGUA;32,64;510.000,00;124,39%
2004-01-13;VALLE;FLORIDA II;13,51;270.200,00;207,85%
2004-01-14;ANTIOQUIA;A. SAN LORENZO;17,52;3.901.000,00;72,11%
2004-01-14;ANTIOQUIA;CONCEPCION;6,05;1.362.800,00;121,68%
2004-01-14;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);11,23;2.529.700,00;144,55%
2004-01-14;ANTIOQUIA;GRANDE;23,67;5.791.900,00;100,55%
2004-01-14;ANTIOQUIA;GUADALUPE;11,43;2.574.700,00;81,22%
2004-01-14;ANTIOQUIA;GUATAPE;16,81;2.777.700,00;72,71%
2004-01-14;ANTIOQUIA;MIEL I;83,04;3.631.400,00;104,95%
2004-01-14;ANTIOQUIA;NARE;31,48;11.019.500,00;88,58%
2004-01-14;ANTIOQUIA;PORCE II;60,57;3.039.400,00;113,41%
2004-01-14;ANTIOQUIA;SAN CARLOS;11,02;1.367.700,00;61,06%
2004-01-14;ANTIOQUIA;TENCHE;3,52;792.900,00;129,98%
2004-01-14;CARIBE;SINU URRA;131,05;1.458.400,00;74,79%
2004-01-14;CENTRO;BOGOTA N.R.;10,05;4.364.900,00;115,17%
2004-01-14;CENTRO;MAGDALENA BETANIA;220,00;3.279.400,00;77,34%
2004-01-14;CENTRO;PRADO;35,79;392.500,00;75,48%
2004-01-14;ORIENTE;BATA;13,48;2.218.500,00;85,66%
2004-01-14;ORIENTE;CHUZA;1,25;542.900,00;39,63%
2004-01-14;ORIENTE;GUAVIO;17,99;4.320.200,00;95,58%
2004-01-14;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.100.400,00;93,67%
2004-01-14;VALLE;ALTOANCHICAYA;52,36;5.569.100,00;127,44%
2004-01-14;VALLE;CALIMA;24,19;1.128.200,00;216,96%
2004-01-14;VALLE;CAUCA SALVAJINA;143,76;3.191.800,00;86,03%
2004-01-14;VALLE;DIGUA;50,72;792.600,00;193,32%
2004-01-14;VALLE;FLORIDA II;13,51;270.200,00;207,85%
2004-01-15;ANTIOQUIA;A. SAN LORENZO;16,79;3.738.500,00;69,10%
2004-01-15;ANTIOQUIA;CONCEPCION;5,94;1.338.000,00;119,46%
2004-01-15;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);11,03;2.484.600,00;141,98%
2004-01-15;ANTIOQUIA;GRANDE;23,23;5.684.200,00;98,68%
2004-01-15;ANTIOQUIA;GUADALUPE;11,74;2.644.500,00;83,42%
2004-01-15;ANTIOQUIA;GUATAPE;19,32;3.192.500,00;83,57%
2004-01-15;ANTIOQUIA;MIEL I;95,91;4.194.200,00;121,22%
2004-01-15;ANTIOQUIA;NARE;17,27;6.045.300,00;48,60%
2004-01-15;ANTIOQUIA;PORCE II;76,10;3.818.600,00;142,49%
