Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
2006-01-02;ANTIOQUIA;GUATAPE;24,50;3.816.400,00;106,90%
2006-01-02;ANTIOQUIA;MIEL I;84,41;3.265.700,00;107,78%
2006-01-02;ANTIOQUIA;NARE;34,28;11.699.100,00;97,25%
2006-01-02;ANTIOQUIA;PORCE II;69,40;3.432.900,00;130,53%
2006-01-02;ANTIOQUIA;SAN CARLOS;13,74;1.578.100,00;77,36%
2006-01-02;ANTIOQUIA;TENCHE;2,08;468.100,00;76,74%
2006-01-02;CARIBE;SINU URRA;118,16;1.304.800,00;68,67%
2006-01-02;CENTRO;BOGOTA N.R.;0,00;;
2006-01-02;CENTRO;MAGDALENA BETANIA;289,05;4.306.600,00;103,03%
2006-01-02;CENTRO;PRADO;13,82;157.600,00;29,19%
2006-01-02;ORIENTE;BATA;11,78;1.936.900,00;75,37%
2006-01-02;ORIENTE;CHUZA;1,44;625.400,00;47,38%
2006-01-02;ORIENTE;GUAVIO;11,81;2.834.700,00;63,70%
2006-01-02;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.808.700,00;83,10%
2006-01-02;VALLE;ALTOANCHICAYA;30,29;3.180.600,00;73,45%
2006-01-02;VALLE;CALIMA;12,16;558.800,00;109,57%
2006-01-02;VALLE;CAUCA SALVAJINA;173,48;3.734.300,00;104,90%
2006-01-02;VALLE;DIGUA;17,20;267.700,00;65,29%
2006-01-02;VALLE;FLORIDA II;10,36;207.200,00;159,38%
2006-01-03;ANTIOQUIA;A. SAN LORENZO;17,36;3.667.100,00;72,62%
2006-01-03;ANTIOQUIA;CONCEPCION;4,63;1.039.700,00;93,67%
2006-01-03;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,75;1.517.900,00;87,74%
2006-01-03;ANTIOQUIA;GRANDE;25,26;6.157.500,00;108,22%
2006-01-03;ANTIOQUIA;GUADALUPE;9,57;2.151.000,00;68,29%
2006-01-03;ANTIOQUIA;GUATAPE;14,91;2.322.000,00;65,04%
2006-01-03;ANTIOQUIA;MIEL I;90,60;3.505.100,00;115,68%
2006-01-03;ANTIOQUIA;NARE;33,10;11.298.700,00;93,92%
2006-01-03;ANTIOQUIA;PORCE II;65,52;3.240.700,00;123,22%
2006-01-03;ANTIOQUIA;SAN CARLOS;13,46;1.546.000,00;75,78%
2006-01-03;ANTIOQUIA;TENCHE;0,83;187.000,00;30,66%
2006-01-03;CARIBE;SINU URRA;118,72;1.311.000,00;69,00%
2006-01-03;CENTRO;BOGOTA N.R.;0,00;;
2006-01-03;CENTRO;MAGDALENA BETANIA;252,02;3.754.900,00;89,83%
2006-01-03;CENTRO;PRADO;55,28;630.600,00;116,78%
2006-01-03;ORIENTE;BATA;14,15;2.326.600,00;90,53%
2006-01-03;ORIENTE;CHUZA;1,01;438.700,00;33,23%
2006-01-03;ORIENTE;GUAVIO;13,96;3.350.700,00;75,30%
2006-01-03;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2.875.100,00;85,06%
2006-01-03;VALLE;ALTOANCHICAYA;36,86;3.870.500,00;89,39%
2006-01-03;VALLE;CALIMA;19,10;877.700,00;172,10%
2006-01-03;VALLE;CAUCA SALVAJINA;212,81;4.580.900,00;128,68%
2006-01-03;VALLE;DIGUA;19,20;298.900,00;72,90%
2006-01-03;VALLE;FLORIDA II;9,73;194.600,00;149,69%
2006-01-04;ANTIOQUIA;A. SAN LORENZO;20,05;4.235.400,00;83,87%
2006-01-04;ANTIOQUIA;CONCEPCION;4,79;1.076.600,00;96,99%
2006-01-04;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,75;1.516.300,00;87,65%
2006-01-04;ANTIOQUIA;GRANDE;20,12;4.904.800,00;86,20%
2006-01-04;ANTIOQUIA;GUADALUPE;12,38;2.782.300,00;88,33%
2006-01-04;ANTIOQUIA;GUATAPE;31,63;4.925.800,00;137,98%
2006-01-04;ANTIOQUIA;MIEL I;138,95;5.375.700,00;177,42%
2006-01-04;ANTIOQUIA;NARE;26,40;9.009.400,00;74,89%
2006-01-04;ANTIOQUIA;PORCE II;84,69;4.189.100,00;159,28%
2006-01-04;ANTIOQUIA;SAN CARLOS;13,73;1.577.000,00;77,30%
2006-01-04;ANTIOQUIA;TENCHE;6,94;1.560.000,00;255,74%
2006-01-04;CARIBE;SINU URRA;150,14;1.657.900,00;87,26%
2006-01-04;CENTRO;BOGOTA N.R.;15,77;6.849.100,00;182,64%
2006-01-04;CENTRO;MAGDALENA BETANIA;308,28;4.593.100,00;109,88%
2006-01-04;CENTRO;PRADO;37,08;423.000,00;78,33%
2006-01-04;ORIENTE;BATA;24,26;3.988.900,00;155,21%
2006-01-04;ORIENTE;CHUZA;1,22;529.900,00;40,14%
2006-01-04;ORIENTE;GUAVIO;17,22;4.133.200,00;92,88%
2006-01-04;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.724.900,00;110,20%
2006-01-04;VALLE;ALTOANCHICAYA;52,70;5.533.800,00;127,80%
2006-01-04;VALLE;CALIMA;22,57;1.037.200,00;203,37%
2006-01-04;VALLE;CAUCA SALVAJINA;232,57;5.006.200,00;140,62%
2006-01-04;VALLE;DIGUA;19,10;297.300,00;72,51%
2006-01-04;VALLE;FLORIDA II;14,37;287.400,00;221,08%
2006-01-05;ANTIOQUIA;A. SAN LORENZO;20,61;4.353.700,00;86,21%
2006-01-05;ANTIOQUIA;CONCEPCION;2,25;505.400,00;45,53%
2006-01-05;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);7,34;1.650.300,00;95,39%
2006-01-05;ANTIOQUIA;GRANDE;30,97;7.549.200,00;132,67%
2006-01-05;ANTIOQUIA;GUADALUPE;10,27;2.309.700,00;73,32%
2006-01-05;ANTIOQUIA;GUATAPE;24,70;3.847.500,00;107,77%
2006-01-05;ANTIOQUIA;MIEL I;120,61;4.666.200,00;154,00%
2006-01-05;ANTIOQUIA;NARE;34,95;11.928.500,00;99,16%
2006-01-05;ANTIOQUIA;PORCE II;77,03;3.810.200,00;144,87%
2006-01-05;ANTIOQUIA;SAN CARLOS;22,66;2.602.700,00;127,58%
2006-01-05;ANTIOQUIA;TENCHE;2,23;501.100,00;82,15%
2006-01-05;CARIBE;SINU URRA;259,93;2.870.300,00;151,07%
2006-01-05;CENTRO;BOGOTA N.R.;20,40;8.860.000,00;236,27%
2006-01-05;CENTRO;MAGDALENA BETANIA;281,25;4.190.400,00;100,25%
2006-01-05;CENTRO;PRADO;32,24;367.800,00;68,11%
2006-01-05;ORIENTE;BATA;28,13;4.625.200,00;179,97%
2006-01-05;ORIENTE;CHUZA;4,92;2.136.800,00;161,88%
2006-01-05;ORIENTE;GUAVIO;19,09;4.582.000,00;102,97%
2006-01-05;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.166.100,00;123,26%
2006-01-05;VALLE;ALTOANCHICAYA;47,49;4.986.700,00;115,17%
2006-01-05;VALLE;CALIMA;19,10;877.700,00;172,10%
2006-01-05;VALLE;CAUCA SALVAJINA;312,77;6.732.600,00;189,12%
2006-01-05;VALLE;DIGUA;20,67;321.800,00;78,49%
2006-01-05;VALLE;FLORIDA II;7,79;155.800,00;119,85%
2006-01-06;ANTIOQUIA;A. SAN LORENZO;19,26;4.068.500,00;80,56%
2006-01-06;ANTIOQUIA;CONCEPCION;4,69;1.054.600,00;95,01%
2006-01-06;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);7,76;1.745.400,00;100,89%
2006-01-06;ANTIOQUIA;GRANDE;39,05;9.518.100,00;167,28%
2006-01-06;ANTIOQUIA;GUADALUPE;20,41;4.588.200,00;145,66%
2006-01-06;ANTIOQUIA;GUATAPE;29,54;4.601.500,00;128,89%
2006-01-06;ANTIOQUIA;MIEL I;166,21;6.430.300,00;212,22%
2006-01-06;ANTIOQUIA;NARE;39,33;13.422.800,00;111,58%
2006-01-06;ANTIOQUIA;PORCE II;97,92;4.843.400,00;184,16%
2006-01-06;ANTIOQUIA;SAN CARLOS;14,07;1.616.000,00;79,22%
2006-01-06;ANTIOQUIA;TENCHE;2,23;502.000,00;82,30%
2006-01-06;CARIBE;SINU URRA;172,90;1.909.200,00;100,48%
2006-01-06;CENTRO;BOGOTA N.R.;20,58;8.938.200,00;238,35%
2006-01-06;CENTRO;MAGDALENA BETANIA;296,11;4.411.800,00;105,55%
2006-01-06;CENTRO;PRADO;67,13;765.800,00;141,81%
2006-01-06;ORIENTE;BATA;26,05;4.283.200,00;166,66%
2006-01-06;ORIENTE;CHUZA;2,25;977.200,00;74,03%
2006-01-06;ORIENTE;GUAVIO;23,25;5.580.500,00;125,40%
2006-01-06;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.441.800,00;131,41%
2006-01-06;VALLE;ALTOANCHICAYA;48,09;5.049.700,00;116,62%
2006-01-06;VALLE;CALIMA;20,84;957.700,00;187,78%
2006-01-06;VALLE;CAUCA SALVAJINA;193,16;4.157.900,00;116,79%
2006-01-06;VALLE;DIGUA;19,23;299.300,00;73,00%
2006-01-06;VALLE;FLORIDA II;14,90;298.000,00;229,23%
2006-01-07;ANTIOQUIA;A. SAN LORENZO;17,60;3.717.800,00;73,62%
2006-01-07;ANTIOQUIA;CONCEPCION;4,41;990.500,00;89,23%
2006-01-07;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,89;1.548.300,00;89,50%
2006-01-07;ANTIOQUIA;GRANDE;32,39;7.895.300,00;138,76%
2006-01-07;ANTIOQUIA;GUADALUPE;9,30;2.091.400,00;66,39%
2006-01-07;ANTIOQUIA;GUATAPE;44,47;6.926.700,00;194,03%
2006-01-07;ANTIOQUIA;MIEL I;211,06;8.165.500,00;269,49%
2006-01-07;ANTIOQUIA;NARE;53,56;18.282.000,00;151,97%
2006-01-07;ANTIOQUIA;PORCE II;88,39;4.372.100,00;166,24%
2006-01-07;ANTIOQUIA;SAN CARLOS;30,51;3.504.300,00;171,78%
2006-01-07;ANTIOQUIA;TENCHE;2,78;623.800,00;102,26%
2006-01-07;CARIBE;SINU URRA;158,87;1.754.300,00;92,33%
2006-01-07;CENTRO;BOGOTA N.R.;20,09;8.725.400,00;232,68%
2006-01-07;CENTRO;MAGDALENA BETANIA;678,42;10.107.900,00;241,82%
2006-01-07;CENTRO;PRADO;163,29;1.862.700,00;344,94%
2006-01-07;ORIENTE;BATA;29,59;4.865.200,00;189,31%
2006-01-07;ORIENTE;CHUZA;2,36;1.025.000,00;77,65%
2006-01-07;ORIENTE;GUAVIO;18,36;4.406.800,00;99,03%
2006-01-07;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;5.109.400,00;151,17%
2006-01-07;VALLE;ALTOANCHICAYA;52,97;5.562.100,00;128,45%
2006-01-07;VALLE;CALIMA;22,57;1.037.200,00;203,37%
2006-01-07;VALLE;CAUCA SALVAJINA;253,02;5.446.400,00;152,99%
2006-01-07;VALLE;DIGUA;19,22;299.200,00;72,98%
2006-01-07;VALLE;FLORIDA II;16,90;338.000,00;260,00%
2006-01-08;ANTIOQUIA;A. SAN LORENZO;20,15;4.256.500,00;84,29%
2006-01-08;ANTIOQUIA;CONCEPCION;4,07;915.900,00;82,51%
2006-01-08;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,74;1.515.200,00;87,58%
2006-01-08;ANTIOQUIA;GRANDE;27,86;6.790.100,00;119,33%
2006-01-08;ANTIOQUIA;GUADALUPE;18,64;4.191.400,00;133,06%
2006-01-08;ANTIOQUIA;GUATAPE;36,59;5.698.500,00;159,62%
2006-01-08;ANTIOQUIA;MIEL I;148,63;5.750.200,00;189,78%
2006-01-08;ANTIOQUIA;NARE;61,71;21.061.800,00;175,08%
2006-01-08;ANTIOQUIA;PORCE II;85,72;4.240.200,00;161,22%
2006-01-08;ANTIOQUIA;SAN CARLOS;29,24;3.358.400,00;164,63%
2006-01-08;ANTIOQUIA;TENCHE;1,56;350.900,00;57,52%
2006-01-08;CARIBE;SINU URRA;151,24;1.670.100,00;87,90%
2006-01-08;CENTRO;BOGOTA N.R.;33,28;14.454.000,00;385,44%
2006-01-08;CENTRO;MAGDALENA BETANIA;922,49;13.744.400,00;328,81%
2006-01-08;CENTRO;PRADO;106,48;1.214.600,00;224,93%
2006-01-08;ORIENTE;BATA;23,29;3.829.400,00;149,00%
2006-01-08;ORIENTE;CHUZA;0,00;;
2006-01-08;ORIENTE;GUAVIO;16,56;3.974.800,00;89,32%
2006-01-08;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;5.289.800,00;156,50%
2006-01-08;VALLE;ALTOANCHICAYA;42,19;4.430.200,00;102,31%
2006-01-08;VALLE;CALIMA;17,37;798.200,00;156,51%
2006-01-08;VALLE;CAUCA SALVAJINA;202,16;4.351.600,00;122,24%
2006-01-08;VALLE;DIGUA;14,79;230.200,00;56,15%
2006-01-08;VALLE;FLORIDA II;18,90;378.000,00;290,77%
2006-01-09;ANTIOQUIA;A. SAN LORENZO;22,02;4.651.500,00;92,11%
2006-01-09;ANTIOQUIA;CONCEPCION;3,98;894.300,00;80,57%
2006-01-09;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,69;1.504.900,00;86,99%
2006-01-09;ANTIOQUIA;GRANDE;37,76;9.205.600,00;161,79%
2006-01-09;ANTIOQUIA;GUADALUPE;14,64;3.291.900,00;104,50%
2006-01-09;ANTIOQUIA;GUATAPE;26,63;4.147.800,00;116,18%
2006-01-09;ANTIOQUIA;MIEL I;120,08;4.645.700,00;153,32%
2006-01-09;ANTIOQUIA;NARE;40,16;13.706.100,00;113,93%
2006-01-09;ANTIOQUIA;PORCE II;78,50;3.882.800,00;147,63%
2006-01-09;ANTIOQUIA;SAN CARLOS;14,47;1.662.000,00;81,47%
2006-01-09;ANTIOQUIA;TENCHE;2,21;497.700,00;81,59%
2006-01-09;CARIBE;SINU URRA;135,16;1.492.500,00;78,55%
2006-01-09;CENTRO;BOGOTA N.R.;31,00;13.463.700,00;359,03%
2006-01-09;CENTRO;MAGDALENA BETANIA;638,35;9.510.900,00;227,53%
2006-01-09;CENTRO;PRADO;125,96;1.436.900,00;266,09%
2006-01-09;ORIENTE;BATA;18,48;3.038.500,00;118,23%
2006-01-09;ORIENTE;CHUZA;1,11;482.100,00;36,52%
2006-01-09;ORIENTE;GUAVIO;14,61;3.506.700,00;78,80%
2006-01-09;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.446.300,00;131,55%
2006-01-09;VALLE;ALTOANCHICAYA;32,21;3.382.200,00;78,11%
2006-01-09;VALLE;CALIMA;13,89;638.300,00;125,16%
2006-01-09;VALLE;CAUCA SALVAJINA;211,57;4.554.200,00;127,93%
2006-01-09;VALLE;DIGUA;12,86;200.200,00;48,83%
2006-01-09;VALLE;FLORIDA II;15,71;314.200,00;241,69%
2006-01-10;ANTIOQUIA;A. SAN LORENZO;19,60;4.140.300,00;81,99%
2006-01-10;ANTIOQUIA;CONCEPCION;4,08;916.800,00;82,59%
2006-01-10;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,67;1.499.300,00;86,66%
2006-01-10;ANTIOQUIA;GRANDE;32,74;7.981.400,00;140,27%
2006-01-10;ANTIOQUIA;GUADALUPE;10,76;2.417.800,00;76,76%
2006-01-10;ANTIOQUIA;GUATAPE;38,20;5.949.300,00;166,65%
2006-01-10;ANTIOQUIA;MIEL I;134,15;5.190.000,00;171,29%
2006-01-10;ANTIOQUIA;NARE;31,72;10.827.000,00;90,00%
2006-01-10;ANTIOQUIA;PORCE II;65,36;3.232.800,00;122,92%
2006-01-10;ANTIOQUIA;SAN CARLOS;13,90;1.596.500,00;78,26%
2006-01-10;ANTIOQUIA;TENCHE;1,40;315.600,00;51,74%
2006-01-10;CARIBE;SINU URRA;136,17;1.503.600,00;79,14%
2006-01-10;CENTRO;BOGOTA N.R.;29,22;12.690.600,00;338,42%
2006-01-10;CENTRO;MAGDALENA BETANIA;458,74;6.834.900,00;163,51%
2006-01-10;CENTRO;PRADO;64,00;730.100,00;135,20%
2006-01-10;ORIENTE;BATA;16,21;2.665.300,00;103,71%
2006-01-10;ORIENTE;CHUZA;2,41;1.046.700,00;79,30%
2006-01-10;ORIENTE;GUAVIO;14,79;3.549.900,00;79,77%
2006-01-10;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.067.400,00;120,34%
2006-01-10;VALLE;ALTOANCHICAYA;31,25;3.281.400,00;75,78%
2006-01-10;VALLE;CALIMA;17,36;797.800,00;156,43%
2006-01-10;VALLE;CAUCA SALVAJINA;220,54;4.747.300,00;133,35%
2006-01-10;VALLE;DIGUA;15,40;239.700,00;58,46%
2006-01-10;VALLE;FLORIDA II;13,86;277.200,00;213,23%
2006-01-11;ANTIOQUIA;A. SAN LORENZO;18,06;3.815.000,00;75,54%
2006-01-11;ANTIOQUIA;CONCEPCION;3,32;746.800,00;67,28%
2006-01-11;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);7,21;1.619.800,00;93,63%
2006-01-11;ANTIOQUIA;GRANDE;31,55;7.691.500,00;135,18%
2006-01-11;ANTIOQUIA;GUADALUPE;20,51;4.610.000,00;146,35%
2006-01-11;ANTIOQUIA;GUATAPE;19,39;3.020.300,00;84,60%
2006-01-11;ANTIOQUIA;MIEL I;102,86;3.979.400,00;131,33%
2006-01-11;ANTIOQUIA;NARE;32,75;11.177.500,00;92,91%
2006-01-11;ANTIOQUIA;PORCE II;77,80;3.848.100,00;146,32%
2006-01-11;ANTIOQUIA;SAN CARLOS;14,15;1.625.200,00;79,67%
2006-01-11;ANTIOQUIA;TENCHE;2,09;469.600,00;76,98%
2006-01-11;CARIBE;SINU URRA;136,47;1.507.000,00;79,32%
2006-01-11;CENTRO;BOGOTA N.R.;37,40;16.243.300,00;433,15%
2006-01-11;CENTRO;MAGDALENA BETANIA;373,83;5.569.800,00;133,25%
2006-01-11;CENTRO;PRADO;52,39;597.600,00;110,67%
2006-01-11;ORIENTE;BATA;14,78;2.430.200,00;94,56%
2006-01-11;ORIENTE;CHUZA;1,65;716.600,00;54,29%
2006-01-11;ORIENTE;GUAVIO;13,23;3.175.500,00;71,36%
2006-01-11;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;4.126.900,00;122,10%
2006-01-11;VALLE;ALTOANCHICAYA;46,70;4.903.700,00;113,25%
2006-01-11;VALLE;CALIMA;19,10;877.700,00;172,10%
2006-01-11;VALLE;CAUCA SALVAJINA;210,61;4.533.500,00;127,35%
2006-01-11;VALLE;DIGUA;15,29;238.000,00;58,05%
2006-01-11;VALLE;FLORIDA II;12,06;241.200,00;185,54%
2006-01-12;ANTIOQUIA;A. SAN LORENZO;15,92;3.363.000,00;66,59%
2006-01-12;ANTIOQUIA;CONCEPCION;3,84;862.100,00;77,67%
2006-01-12;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,59;1.481.300,00;85,62%
2006-01-12;ANTIOQUIA;GRANDE;27,61;6.729.100,00;118,26%
2006-01-12;ANTIOQUIA;GUADALUPE;15,52;3.488.400,00;110,74%
2006-01-12;ANTIOQUIA;GUATAPE;15,05;2.344.300,00;65,67%
2006-01-12;ANTIOQUIA;MIEL I;99,15;3.835.900,00;126,60%
2006-01-12;ANTIOQUIA;NARE;34,79;11.874.900,00;98,71%
2006-01-12;ANTIOQUIA;PORCE II;109,37;5.409.700,00;205,69%
2006-01-12;ANTIOQUIA;SAN CARLOS;13,56;1.557.500,00;76,35%
2006-01-12;ANTIOQUIA;TENCHE;1,46;327.500,00;53,69%
2006-01-12;CARIBE;SINU URRA;117,89;1.301.800,00;68,52%
2006-01-12;CENTRO;BOGOTA N.R.;28,00;12.160.800,00;324,29%
2006-01-12;CENTRO;MAGDALENA BETANIA;598,77;8.921.200,00;213,43%
2006-01-12;CENTRO;PRADO;56,75;647.400,00;119,89%
2006-01-12;ORIENTE;BATA;14,58;2.397.300,00;93,28%
2006-01-12;ORIENTE;CHUZA;0,02;8.700,00;0,66%
2006-01-12;ORIENTE;GUAVIO;13,30;3.192.300,00;71,74%
2006-01-12;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.910.400,00;115,69%
2006-01-12;VALLE;ALTOANCHICAYA;42,76;4.490.000,00;103,70%
2006-01-12;VALLE;CALIMA;15,63;718.300,00;140,84%
2006-01-12;VALLE;CAUCA SALVAJINA;168,34;3.623.600,00;101,79%
2006-01-12;VALLE;DIGUA;16,18;251.900,00;61,44%
2006-01-12;VALLE;FLORIDA II;13,14;262.800,00;202,15%
2006-01-13;ANTIOQUIA;A. SAN LORENZO;15,37;3.246.800,00;64,29%
2006-01-13;ANTIOQUIA;CONCEPCION;3,93;882.400,00;79,50%
2006-01-13;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,50;1.460.600,00;84,43%
2006-01-13;ANTIOQUIA;GRANDE;20,31;4.950.600,00;87,01%
2006-01-13;ANTIOQUIA;GUADALUPE;9,98;2.244.300,00;71,25%
2006-01-13;ANTIOQUIA;GUATAPE;19,28;3.003.600,00;84,13%
2006-01-13;ANTIOQUIA;MIEL I;175,63;6.794.800,00;224,25%
2006-01-13;ANTIOQUIA;NARE;34,18;11.667.700,00;96,99%
2006-01-13;ANTIOQUIA;PORCE II;70,68;3.496.300,00;132,94%
2006-01-13;ANTIOQUIA;SAN CARLOS;13,25;1.521.900,00;74,60%
2006-01-13;ANTIOQUIA;TENCHE;2,03;457.300,00;74,97%
2006-01-13;CARIBE;SINU URRA;110,84;1.223.900,00;64,42%
2006-01-13;CENTRO;BOGOTA N.R.;20,04;8.703.600,00;232,10%
2006-01-13;CENTRO;MAGDALENA BETANIA;413,56;6.161.700,00;147,41%
2006-01-13;CENTRO;PRADO;9,22;105.200,00;19,48%
2006-01-13;ORIENTE;BATA;14,91;2.451.500,00;95,39%
2006-01-13;ORIENTE;CHUZA;1,63;707.900,00;53,63%
2006-01-13;ORIENTE;GUAVIO;11,91;2.858.700,00;64,24%
2006-01-13;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.491.300,00;103,29%
2006-01-13;VALLE;ALTOANCHICAYA;32,41;3.403.200,00;78,60%
2006-01-13;VALLE;CALIMA;13,89;638.300,00;125,16%
2006-01-13;VALLE;CAUCA SALVAJINA;202,04;4.349.000,00;122,16%
2006-01-13;VALLE;DIGUA;12,56;195.500,00;47,68%
2006-01-13;VALLE;FLORIDA II;11,55;231.000,00;177,69%
2006-01-14;ANTIOQUIA;A. SAN LORENZO;15,06;3.181.300,00;63,00%
2006-01-14;ANTIOQUIA;CONCEPCION;3,92;882.200,00;79,48%
2006-01-14;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,46;1.451.600,00;83,91%
2006-01-14;ANTIOQUIA;GRANDE;21,82;5.319.900,00;93,50%
2006-01-14;ANTIOQUIA;GUADALUPE;9,75;2.192.600,00;69,61%
2006-01-14;ANTIOQUIA;GUATAPE;19,18;2.987.400,00;83,68%
2006-01-14;ANTIOQUIA;MIEL I;125,82;4.867.700,00;160,65%
2006-01-14;ANTIOQUIA;NARE;27,33;9.329.200,00;77,55%
2006-01-14;ANTIOQUIA;PORCE II;71,86;3.554.700,00;135,16%
2006-01-14;ANTIOQUIA;SAN CARLOS;13,15;1.510.400,00;74,04%
2006-01-14;ANTIOQUIA;TENCHE;1,33;299.700,00;49,13%
2006-01-14;CARIBE;SINU URRA;96,15;1.061.700,00;55,88%
2006-01-14;CENTRO;BOGOTA N.R.;17,28;7.504.900,00;200,13%
2006-01-14;CENTRO;MAGDALENA BETANIA;305,27;4.548.300,00;108,81%
2006-01-14;CENTRO;PRADO;74,97;855.200,00;158,37%
2006-01-14;ORIENTE;BATA;13,05;2.145.700,00;83,49%
2006-01-14;ORIENTE;CHUZA;0,68;295.300,00;22,37%
2006-01-14;ORIENTE;GUAVIO;10,35;2.484.200,00;55,82%
2006-01-14;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3.093.400,00;91,52%
2006-01-14;VALLE;ALTOANCHICAYA;34,04;3.574.400,00;82,55%
2006-01-14;VALLE;CALIMA;10,42;478.900,00;93,90%
2006-01-14;VALLE;CAUCA SALVAJINA;166,97;3.594.100,00;100,96%
2006-01-14;VALLE;DIGUA;23,48;365.500,00;89,15%
2006-01-14;VALLE;FLORIDA II;10,36;207.200,00;159,38%
2006-01-15;ANTIOQUIA;A. SAN LORENZO;17,97;3.796.000,00;75,17%
2006-01-15;ANTIOQUIA;CONCEPCION;3,79;852.000,00;76,76%
2006-01-15;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);6,42;1.443.500,00;83,44%
2006-01-15;ANTIOQUIA;GRANDE;24,96;6.083.400,00;106,91%
2006-01-15;ANTIOQUIA;GUADALUPE;14,26;3.205.100,00;101,75%
2006-01-15;ANTIOQUIA;GUATAPE;24,05;3.746.600,00;104,95%
2006-01-15;ANTIOQUIA;MIEL I;160,26;6.200.100,00;204,62%
2006-01-15;ANTIOQUIA;NARE;24,38;8.322.700,00;69,18%
2006-01-15;ANTIOQUIA;PORCE II;72,88;3.604.800,00;137,06%
2006-01-15;ANTIOQUIA;SAN CARLOS;15,41;1.769.900,00;86,76%
