Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2003-07-01,61.81,61.81,61.81,61.81,61.81,61.81,62.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,65.21,72.21,72.21,64.21,64.21,61.81
2003-07-02,61.81,61.81,61.81,61.81,61.81,61.81,64.21,64.71,64.71,70.21,70.21,72.11,70.21,70.21,70.21,64.71,64.71,64.71,72.11,72.21,72.21,72.11,64.71,64.21
2003-07-03,61.81,61.81,61.81,61.81,61.81,64.21,64.21,64.71,64.71,64.71,72.11,72.11,72.11,64.71,72.1,64.71,64.71,64.71,72.21,72.21,72.21,72.11,64.71,64.21
2003-07-04,61.81,61.81,61.81,61.81,61.81,61.81,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,64.21,66.21,72.01,72.01,66.21,64.21,61.81
2003-07-05,63.71,63.71,63.71,63.71,63.71,63.71,64.2,65.21,65.21,65.21,65.21,70.71,70.71,65.21,65.21,65.21,65.21,65.21,70.71,70.71,70.71,70.71,65.21,65.21
2003-07-06,65.21,65.21,63.71,63.71,63.71,65.21,65.21,65.21,68.21,68.21,68.21,68.21,70.71,68.21,65.21,65.21,65.21,65.21,70.71,72.01,71.21,71.21,70.71,65.21
2003-07-07,65.11,65.11,65.11,65.11,65.11,68.31,68.31,68.31,71.71,71.71,71.71,72.01,71.71,71.71,71.71,71.71,71.71,71.71,72.01,85.21,85.21,72.01,68.31,68.31
2003-07-08,65.11,64.21,64.21,64.21,65.11,68.31,68.31,68.31,69.21,69.21,71.71,71.71,71.71,69.21,69.21,69.21,69.21,69.21,72.01,72.01,71.71,69.21,68.31,68.31
2003-07-09,68.41,68.41,68.41,68.41,68.41,68.51,68.51,71.61,71.91,71.91,72.01,72.01,72.01,72.01,72.01,72.01,72.01,72.01,72.01,72.21,72.21,72.01,71.61,68.51
2003-07-10,68.51,68.51,68.51,68.51,68.51,68.51,68.51,70.21,70.21,70.21,70.21,72.21,72.21,70.21,70.21,70.21,70.21,70.21,72.21,76.21,72.21,72.21,70.21,68.51
2003-07-11,70.21,70.21,70.21,70.21,70.21,72.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,72.21,72.2
2003-07-12,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,71.21,71.21,71.21,71.21,71.21,71.21,71.21,71.21,70.71,71.21,73.21,78.71,75.21,73.21,71.21,70.71
2003-07-13,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,71.81,71.81,71.81,71.81,70.71,70.71,70.71,70.71,73.21,79.21,79.21,73.21,71.81,70.71
2003-07-14,70.71,70.21,70.21,70.21,70.71,70.71,70.71,70.91,70.91,70.91,75.21,75.21,75.21,70.91,72.7,72.7,72.7,75.21,76.21,79.21,79.21,76.21,75.21,70.91
2003-07-15,70.21,70.21,69.81,70.21,70.21,70.71,70.71,70.71,70.91,70.91,70.91,70.91,70.91,70.91,70.91,70.91,70.91,70.91,76.21,79.21,76.21,70.91,70.91,70.71
2003-07-16,70.71,70.21,70.21,70.21,70.71,70.71,70.71,70.91,70.91,70.91,70.91,70.91,70.91,70.91,70.91,70.91,70.91,70.91,73.21,75.21,75.21,72.2,70.91,70.71
2003-07-17,70.21,70.21,70.21,70.21,70.21,70.71,70.71,70.71,73.21,73.21,73.21,73.21,73.21,73.21,73.21,72.2,73.21,73.21,73.21,75.21,73.21,73.21,70.71,70.71
2003-07-18,71.21,71.21,71.21,71.21,71.21,71.31,71.31,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,73.21,74.21,74.21,73.21,73.21,71.31
2003-07-19,71.31,71.31,70.71,70.71,71.31,71.31,71.31,71.31,72.21,72.21,72.21,73.31,72.21,72.21,72.21,71.31,71.31,71.31,73.31,73.31,73.31,73.31,72.21,71.31
2003-07-20,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,72.21,71.6,71.6,71.6,71.6,71.6,73.21,73.31,73.31,73.31,72.21,71.6
2003-07-21,71.31,71.31,71.31,71.31,71.31,71.41,71.41,71.51,71.51,72.21,72.21,72.21,72.21,71.51,72.21,72.21,72.21,72.21,76.21,77.21,76.21,72.21,71.51,71.41
2003-07-22,71.21,71.21,71.2,71.2,71.21,71.26,71.26,71.26,71.26,71.51,71.51,71.51,71.51,71.51,71.51,71.51,71.51,71.51,71.71,77.21,71.71,71.71,71.26,71.26
2003-07-23,71.21,71.21,71.2,71.21,71.21,71.26,71.26,71.26,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,77.21,72.21,71.71,71.26,71.26
2003-07-24,70.71,70.21,70.21,70.21,70.21,71.21,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,73.24,77.21,73.24,71.71,71.71,71.21
2003-07-25,71.21,70.96,70.96,70.96,70.96,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,72.21,73.24,73.24,72.21,71.71,71.21
2003-07-26,70.96,70.96,67.21,67.21,67.21,70.96,70.96,70.96,70.96,71.2,71.2,71.2,71.2,70.96,70.96,70.96,70.96,70.96,71.2,71.2,71.2,71.2,70.96,70.96
2003-07-27,66.36,66.21,66.21,66.21,66.21,66.21,66.21,66.36,66.36,66.36,66.36,66.36,66.36,66.36,66.36,66.36,66.36,66.36,70.96,71.2,71.2,71.2,70.96,66.36
2003-07-28,64.21,64.21,64.21,64.21,64.21,66.36,69.21,69.21,70.21,70.21,70.96,70.96,70.61,70.21,70.61,70.61,70.61,70.21,70.96,71.2,70.96,70.96,70.21,66.36
2003-07-29,66.36,66.36,66.36,66.36,66.36,68.71,68.71,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,69.21,70.21,70.96,70.51,70.21,68.71,68.71
2003-07-30,68.71,64.21,64.21,64.21,68.71,68.71,68.76,68.76,68.76,68.76,68.76,70.21,68.76,68.76,68.76,68.76,68.76,68.76,70.21,86.21,85.21,70.21,68.76,68.71
2003-07-31,63.71,63.21,63.21,63.21,64.21,68.71,68.71,68.71,68.71,68.71,68.76,68.76,68.71,68.71,68.71,68.71,68.71,68.71,68.76,68.76,68.76,68.76,68.71,64.21
