Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2008-12-01,38.13,38.13,37.56,37.56,38.13,38.13,38.13,39.36,39.36,39.36,39.36,60.56,39.36,39.36,39.36,60.56,39.36,60.56,210.03,210.03,60.56,39.36,39.36,38.13
2008-12-02,38.13,38.13,38.13,38.13,38.13,38.13,40.56,50.56,55.56,55.56,55.56,200.56,55.56,55.56,200.56,55.56,55.56,55.56,210.03,210.03,200.56,55.56,40.56,38.13
2008-12-03,40.56,38.13,38.13,38.13,40.56,40.56,40.56,41.56,41.56,48.56,200.56,200.56,200.56,200.56,200.56,200.56,55.56,55.56,237.48,237.48,200.56,55.56,41.56,40.56
2008-12-04,40.56,40.56,40.56,40.56,40.56,40.56,45.56,70.56,70.56,70.56,199.05,199.05,199.05,70.56,199.05,70.56,70.56,70.56,237.48,200.56,199.05,70.56,40.56,40.56
2008-12-05,40.56,38.13,38.13,38.13,40.56,40.56,40.56,55.56,55.56,195.56,195.56,195.56,195.56,195.56,195.56,195.56,55.56,55.56,207.68,207.68,195.56,55.56,45.56,40.56
2008-12-06,40.56,40.26,40.26,40.26,40.26,40.26,40.56,40.56,54.56,69.56,69.56,69.56,54.56,54.56,54.56,54.56,50.56,54.56,70.56,70.56,70.56,69.56,54.56,40.56
2008-12-07,41.45,41.45,41.45,41.45,41.45,41.45,41.45,41.45,41.45,48.56,48.56,50.46,50.46,50.46,50.46,50.46,48.56,50.46,69.56,69.56,64.56,60.56,50.46,50.46
2008-12-08,40.56,40.56,40.56,40.56,40.56,40.56,40.56,40.56,45.56,45.56,48.56,48.56,48.56,48.56,45.56,45.56,45.56,45.56,59.56,69.56,59.56,59.56,48.56,45.56
2008-12-09,46.56,40.51,40.51,40.51,46.56,55.56,55.56,64.56,68.56,68.56,68.56,69.06,69.06,68.56,69.06,69.06,68.56,64.56,209.76,316.93,69.06,68.56,55.56,46.56
2008-12-10,54.56,54.56,54.56,54.56,54.56,54.56,54.56,60.56,60.56,64.06,64.06,65.06,65.06,64.06,65.06,65.06,60.56,60.56,209.76,209.76,65.06,60.56,60.56,54.56
2008-12-11,59.56,56.56,56.56,56.56,59.56,60.05,60.05,60.05,60.56,60.56,60.56,60.56,60.56,60.56,60.56,60.56,60.56,60.56,209.76,209.76,60.56,60.56,60.05,59.56
2008-12-12,54.56,54.56,54.56,54.56,54.56,54.56,59.56,61.56,75.66,75.66,75.66,75.66,75.66,75.66,75.66,75.66,75.66,75.66,209.76,209.76,80.56,75.66,61.56,54.56
2008-12-13,66.56,66.56,66.56,66.56,66.56,66.56,66.56,66.56,70.56,101.56,101.56,101.56,101.56,101.56,101.56,70.56,70.56,100.56,209.76,209.76,150.55,101.56,70.56,66.56
2008-12-14,68.05,68.05,68.05,68.05,68.05,68.05,68.05,68.05,68.05,68.05,68.05,68.05,68.05,68.05,68.05,68.05,68.05,68.05,101.56,101.56,101.56,75.56,68.05,68.05
2008-12-15,70.56,70.56,70.56,70.56,70.56,70.56,75.56,76.56,95.55,106.56,106.56,106.56,106.56,106.56,106.56,106.56,100.56,95.55,106.56,209.76,106.56,106.56,75.56,70.56
2008-12-16,78.56,78.56,78.56,78.56,78.56,80.56,80.56,80.56,95.55,107.06,107.06,107.06,95.55,100.56,107.06,107.06,100.56,95.55,209.76,209.76,151.56,151.56,90.56,80.56
2008-12-17,85.56,85.56,80.56,80.56,85.56,90.56,95.56,95.56,105.56,105.56,105.56,107.56,105.56,105.56,107.56,107.56,105.56,105.56,151.56,151.56,151.56,107.56,95.56,90.56
2008-12-18,100.56,80.56,80.56,45.56,80.56,100.56,100.56,105.56,106.56,106.56,106.56,106.56,106.56,106.56,106.56,106.56,106.56,106.56,108.56,108.56,108.56,106.56,105.56,100.56
2008-12-19,91.56,91.56,91.56,70.56,91.56,91.56,91.56,91.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,106.55,173.71,106.55,100.56,100.56,91.56
2008-12-20,93.56,93.56,93.56,93.56,93.56,93.56,94.56,97.56,109.56,109.56,110.56,110.56,110.56,110.56,109.56,104.56,104.56,110.56,116.56,116.56,116.56,110.56,110.56,104.56
2008-12-21,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,109.56,110.06,109.56,101.56,101.56,101.56,110.06,116.56,150.56,116.56,116.56,110.06,101.56
2008-12-22,129.06,129.06,112.56,112.56,129.06,129.06,129.06,140.56,140.56,140.56,150.56,150.56,150.56,150.56,140.56,150.56,150.56,150.56,150.56,150.56,150.56,150.56,140.56,129.06
2008-12-23,130.56,130.56,129.56,129.56,129.56,130.56,130.56,140.56,140.56,140.56,140.56,140.56,140.56,140.56,140.56,140.56,140.56,150.54,200.56,200.56,200.56,200.56,165.56,140.56
2008-12-24,148.56,148.56,139.56,139.56,148.56,148.56,148.56,148.56,150.56,150.56,150.56,150.56,150.04,148.56,148.56,148.56,148.56,148.56,150.56,201.56,150.56,150.56,150.56,148.56
2008-12-25,110.56,110.56,101.56,101.56,99.56,99.56,99.56,99.56,99.56,99.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,153.56,160.56,153.56,110.56,110.56,101.56
2008-12-26,98.56,98.56,98.56,98.56,98.56,101.56,101.56,128.56,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,208.56,208.56,208.56,206.56,153.06,129.89
2008-12-27,151.56,151.56,131.56,131.56,151.56,151.56,151.56,155.26,155.26,155.26,155.26,155.26,155.26,155.26,155.26,155.26,155.26,155.26,180.56,210.56,190.48,170.56,155.26,151.56
2008-12-28,165.86,160.56,160.56,160.56,160.56,160.56,160.56,160.56,165.86,165.86,165.86,165.86,165.86,165.86,165.86,165.86,165.86,165.86,189.56,199.23,189.56,180.56,165.86,165.86
2008-12-29,159.9,159.9,159.9,159.9,159.9,159.9,159.9,161.56,161.56,161.56,188.56,188.56,188.56,188.56,188.56,188.56,165.22,188.56,190.56,197.56,190.56,190.56,161.56,161.56
2008-12-30,165.22,158.56,158.56,158.56,158.56,158.56,188.56,188.76,188.76,188.76,188.76,188.76,188.76,188.76,188.76,188.76,188.76,190.56,197.56,197.56,197.56,190.56,190.56,188.76
2008-12-31,166.06,166.06,166.06,166.06,166.06,166.06,166.06,166.06,180.56,180.56,180.56,180.56,180.56,180.56,166.06,166.06,166.06,166.06,189.56,190.46,189.56,180.56,180.56,180.56
