Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2013-11-01,409.79,365.79,364.79,359.79,365.79,429.69,429.69,429.69,429.79,435.79,435.79,435.79,435.79,435.79,435.79,435.79,435.79,435.79,435.79,435.79,435.79,435.79,429.69,409.79
2013-11-02,324.47,204.57,199.57,199.57,199.57,199.57,324.47,324.47,324.47,394.57,431.47,431.47,431.47,431.47,431.47,431.47,394.57,394.57,431.47,431.47,431.47,394.57,324.47,324.47
2013-11-03,186.39,186.39,186.39,186.39,186.39,186.39,98.78,163.27,286.39,315.89,315.89,366.39,366.39,366.39,366.39,348.01,315.89,186.39,366.39,451.39,367.39,366.39,315.89,186.39
2013-11-04,408.36,408.36,183.28,327.86,327.86,333.36,178.36,333.36,428.36,428.36,442.36,446.36,446.36,446.36,442.36,442.36,442.36,428.36,446.36,446.36,442.36,428.36,408.36,408.36
2013-11-05,185.83,185.83,185.83,185.83,185.83,185.83,185.83,402.43,402.43,402.43,404.43,404.43,404.43,404.43,404.43,404.43,404.43,404.43,409.33,404.43,404.43,404.43,402.43,185.83
2013-11-06,168.06,168.06,168.06,168.11,168.11,168.11,168.11,333.06,349.96,349.96,349.96,349.96,349.96,349.96,349.96,349.96,349.96,349.96,403.26,403.26,403.26,349.96,308.05,183.06
2013-11-07,168.3,168.3,168.3,168.3,168.3,190.25,190.25,257.9,257.9,257.9,258.05,258.05,257.9,257.9,258.05,258.05,258.05,258.05,258.05,258.05,258.05,258.05,227.25,190.25
2013-11-08,183.05,166.65,166.65,166.65,183.05,195.85,195.85,196.5,196.5,196.5,196.5,196.5,196.5,196.5,196.5,196.5,196.5,196.5,196.5,196.5,196.5,195.85,195.85,182.53
2013-11-09,152.49,152.49,152.49,152.49,152.49,152.49,152.49,157.66,182.51,182.51,182.51,182.51,182.51,176.41,173.39,173.39,173.39,173.39,182.51,182.51,182.51,173.39,173.39,157.66
2013-11-10,126.08,126.08,126.08,126.08,126.08,126.08,126.08,126.08,126.08,175.08,175.08,175.08,175.08,175.08,175.08,175.08,175.08,175.08,177.08,177.08,177.08,177.08,175.08,164.06
2013-11-11,167.34,167.34,167.34,167.34,167.34,167.34,167.34,167.34,181.64,181.64,181.64,181.64,181.64,181.64,181.64,181.64,181.64,181.64,193.56,193.56,193.56,181.64,181.64,181.64
2013-11-12,179.36,175.68,175.68,175.68,179.36,179.36,179.36,181.96,181.96,181.96,200.86,202.86,181.96,181.96,200.86,200.86,200.86,200.86,252.86,252.86,202.86,181.96,179.36,179.36
2013-11-13,162.33,162.33,162.33,162.33,162.33,171.33,171.33,190.33,190.33,190.33,190.33,197.16,190.33,190.33,190.33,190.33,190.33,197.16,202.32,202.32,197.16,190.33,190.33,171.33
2013-11-14,146.16,146.16,146.16,146.16,146.16,153.96,153.96,153.96,153.96,167.07,169.16,169.16,169.16,169.16,199.76,199.76,199.76,182.16,199.76,199.76,214.16,169.16,153.96,153.96
2013-11-15,163.26,153.36,143.84,143.84,153.36,163.26,163.26,163.26,163.26,163.26,163.26,167.36,167.36,167.36,167.36,167.36,167.36,167.36,173.96,173.96,167.36,167.36,167.36,163.26
2013-11-16,152.95,152.37,143.95,143.95,151.63,152.37,152.37,154.38,154.38,157.95,157.95,159.85,157.95,157.95,157.95,157.95,154.38,157.95,159.85,159.85,159.85,157.95,154.38,152.95
2013-11-17,162.47,162.47,153.34,153.34,153.34,153.34,153.34,153.34,162.47,162.47,162.47,162.47,162.47,158.15,158.15,158.15,158.15,162.47,228.74,228.74,228.74,162.47,162.47,157.42
2013-11-18,148.89,148.89,147.49,148.89,148.89,152.49,152.49,163.49,163.49,177.39,177.39,177.39,177.39,177.39,177.39,177.39,177.39,177.39,184.32,184.32,177.39,177.39,163.49,162.31
2013-11-19,160.44,160.24,160.24,160.24,160.44,160.44,160.44,160.44,182.44,182.44,187.73,187.73,187.73,187.73,187.73,187.73,187.73,187.73,187.73,187.73,187.73,182.44,160.44,160.44
2013-11-20,160.62,160.62,160.62,160.62,160.62,160.62,160.62,172.64,176.13,176.13,182.54,182.54,182.54,176.13,182.54,182.54,182.54,182.54,182.54,182.54,182.54,182.54,176.13,160.75
2013-11-21,174.73,168.73,165.69,165.69,168.73,174.73,174.73,181.73,182.73,182.73,182.73,182.73,182.73,182.73,182.73,181.73,174.73,182.73,189.03,189.03,182.73,182.73,181.73,174.73
2013-11-22,158.06,158.06,156.03,158.06,158.06,165.02,167.96,167.96,183.06,183.06,183.06,183.06,183.06,183.06,183.06,183.06,183.06,183.06,183.06,183.06,183.06,183.06,167.96,167.96
2013-11-23,164.68,164.68,161.73,161.73,161.73,161.73,161.73,164.68,168.63,168.63,168.63,168.63,168.84,168.63,168.63,168.63,168.63,168.63,170.13,170.13,168.63,168.63,168.63,164.68
2013-11-24,170.3,170.3,165.3,165.3,165.3,162.3,161.57,165.3,170.3,170.3,170.3,170.3,170.3,170.3,170.3,170.3,170.3,170.3,177.3,177.3,177.3,170.3,170.3,165.3
2013-11-25,165.01,165.01,162.28,162.28,162.28,165.01,165.01,168.91,174.81,174.81,174.81,174.81,174.81,174.81,174.81,174.81,174.81,174.81,177.01,174.81,174.81,174.81,168.91,165.01
2013-11-26,160.8,160.8,160.8,160.8,160.8,160.8,160.8,173.0,175.7,175.7,175.7,191.3,175.7,175.7,175.7,175.7,175.7,175.7,191.3,191.3,175.7,173.0,173.0,160.8
2013-11-27,95.08,45.08,45.08,45.08,107.08,151.28,151.28,154.08,164.36,188.08,188.08,188.08,188.08,188.08,188.08,188.08,188.08,188.08,188.08,188.08,188.08,164.36,154.08,151.28
2013-11-28,148.71,148.71,148.71,148.71,148.71,150.61,150.61,182.61,191.81,191.81,191.81,191.81,191.81,191.81,191.81,191.81,191.81,191.81,191.81,191.81,191.81,182.61,160.71,150.61
2013-11-29,145.03,145.03,145.03,145.03,145.03,145.03,145.03,178.53,190.63,190.63,204.53,204.53,190.63,190.63,190.63,190.63,190.63,190.63,209.22,204.53,190.63,190.63,162.8,161.64
2013-11-30,168.76,166.19,148.66,166.19,166.19,166.19,168.76,166.19,243.66,273.66,318.66,318.66,318.66,318.66,273.66,273.66,243.66,233.66,243.66,243.66,233.66,233.66,224.35,224.35
