Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2000-10-01,45.17,45.17,45.17,45.17,45.17,45.17,24.27,24.57,50.17,85.17,85.17,85.17,85.17,50.17,46.17,46.17,46.17,53.67,85.17,88.17,50.17,43.17,46.17,26.17
2000-10-02,43.17,43.17,43.17,43.17,43.17,46.17,24.17,24.17,24.17,24.17,24.17,24.27,24.17,24.27,24.27,24.17,24.17,25.47,90.17,86.17,85.17,46.17,44.17,46.17
2000-10-03,43.17,46.17,43.17,43.17,24.67,46.17,46.17,88.17,46.17,46.17,85.17,85.17,46.17,84.17,84.17,85.17,85.17,85.17,94.17,94.17,86.17,93.17,46.17,43.17
2000-10-04,46.17,46.17,44.17,44.17,43.17,46.17,46.17,84.17,84.17,84.17,85.17,85.17,85.17,84.17,84.17,84.17,85.17,85.17,94.17,94.17,85.17,85.17,46.17,24.57
2000-10-05,43.17,43.17,43.17,43.17,26.17,46.17,25.55,25.47,46.17,46.17,84.17,84.17,46.17,46.17,46.17,46.17,46.17,84.17,94.67,94.67,85.17,85.17,46.17,46.17
2000-10-06,43.17,43.17,43.17,43.17,46.17,46.17,46.17,46.17,85.17,46.17,87.17,87.17,87.17,46.17,46.17,46.17,46.17,87.17,91.67,91.67,90.17,85.17,44.17,25.55
2000-10-07,46.17,46.17,46.17,46.17,46.17,46.17,25.67,30.44,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,91.67,46.17,46.17,45.67,46.17,25.67
2000-10-08,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17
2000-10-09,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,84.17,85.17,84.17,46.17,46.17,46.17,84.17,84.17,90.17,86.17,46.17,46.17,46.17,46.17
2000-10-10,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,60.17,90.17,86.17,46.17,46.17,46.17,25.56
2000-10-11,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,50.17,90.17,90.17,87.17,46.17,46.17,46.17
2000-10-12,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,85.17,87.17,87.17,46.17,46.17,46.17,46.17,46.17,90.67,90.17,48.17,46.17,46.17,46.17
2000-10-13,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,90.17,90.17,46.17,46.17,46.17,46.17
2000-10-14,46.17,46.17,46.17,46.17,46.17,46.17,26.77,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,50.17,46.17,46.17,46.17,46.17,46.17
2000-10-15,46.17,46.17,46.17,46.17,46.17,46.17,25.67,46.17,25.67,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17
2000-10-16,46.17,46.17,46.17,46.17,46.17,46.17,25.56,25.56,46.17,25.56,46.17,46.17,46.17,25.56,25.56,25.56,25.56,46.17,46.17,46.17,46.17,46.17,46.17,46.17
2000-10-17,46.17,46.17,46.17,46.17,46.17,46.17,26.77,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,86.17,90.67,90.17,50.17,46.17,46.17,46.17
2000-10-18,47.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,50.17,90.67,90.17,50.17,46.17,46.17,46.17
2000-10-19,46.17,46.17,46.17,46.17,26.77,46.17,26.77,30.17,30.17,30.17,30.17,30.17,30.17,46.17,46.17,46.17,46.17,46.27,90.17,90.17,47.17,50.17,46.17,46.17
2000-10-20,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,26.82,26.77,30.17,30.17,26.77,30.17,30.17,30.17,30.17,46.17,86.17,85.17,85.17,46.17,46.17,46.17
2000-10-21,46.17,46.17,46.17,46.17,46.17,46.17,26.77,26.77,26.82,26.77,26.77,26.82,26.82,46.17,26.77,26.77,26.77,46.17,81.17,81.17,80.17,46.17,46.17,46.17
2000-10-22,46.17,46.17,46.17,46.17,46.17,33.28,25.67,25.67,33.28,25.67,25.67,25.67,46.17,33.28,25.67,25.67,26.82,33.28,33.28,33.28,46.17,25.56,46.17,46.17
2000-10-23,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,47.17,46.17,46.17,46.17,46.17,46.17,80.17,90.17,87.17,85.17,46.17,46.17,46.17
2000-10-24,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,47.17,90.17,90.17,85.17,46.17,46.17,46.17
2000-10-25,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,47.17,80.17,46.17,26.77,46.17,46.17,47.17,80.17,95.17,86.17,85.17,46.17,46.17,46.17
2000-10-26,46.17,46.17,46.17,46.17,46.17,46.17,27.17,27.17,46.17,27.17,46.17,46.17,27.17,46.17,46.17,27.17,27.17,46.17,86.17,46.17,46.17,26.77,46.17,46.17
2000-10-27,27.17,27.17,27.17,26.17,27.17,46.17,27.17,27.17,46.17,27.17,27.17,46.17,27.17,30.17,46.17,46.17,46.17,46.17,90.17,47.17,46.17,27.17,27.17,27.17
2000-10-28,28.72,28.72,28.72,46.17,28.72,46.17,28.72,28.72,28.67,28.67,28.67,46.17,46.17,28.67,28.67,28.67,28.67,28.67,81.17,81.17,81.17,46.17,46.17,46.17
2000-10-29,25.56,25.56,25.56,25.56,25.56,25.56,25.56,25.56,27.67,27.67,27.67,27.67,27.67,27.67,25.56,25.56,25.56,46.17,27.67,27.67,46.17,25.56,46.17,25.56
2000-10-30,46.17,27.68,27.68,27.68,46.17,46.17,27.68,27.68,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,80.17,90.17,47.17,80.17,47.17,46.17,46.17
2000-10-31,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,80.17,47.17,46.17,46.17,46.17,46.17,80.17,46.17,46.17,80.17,27.68,46.17,46.17
