Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1999-02-01,24.37386,23.87386,23.87386,23.87386,23.08886,23.87386,23.87386,27.373859999999997,27.373859999999997,23.08886,23.08886,23.08886,23.08886,23.08886,23.87386,27.373859999999997,27.373859999999997,23.08886,38.87386,39.37386,38.87386,39.37386,27.373859999999997,24.37386
1999-02-02,23.973860000000002,23.973860000000002,23.973860000000002,23.973860000000002,23.08886,24.87386,38.87386,24.87386,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,38.87386,39.37386,38.87386,23.08886,22.87386,23.973860000000002
1999-02-03,23.17386,23.17386,23.17386,23.17386,23.17386,24.87386,24.87386,24.87386,24.87386,22.87386,22.87386,22.87386,22.87386,23.08886,23.08886,23.08886,23.08886,23.08886,37.87386,39.37386,37.87386,23.08886,24.87386,22.87386
1999-02-04,23.17386,23.08886,23.08886,23.08886,23.17386,23.08886,38.87386,38.87386,39.37386,23.08886,23.08886,25.383860000000002,39.37386,23.08886,23.08886,23.08886,23.08886,23.08886,38.87386,39.37386,38.87386,23.08886,35.87386,23.17386
1999-02-05,23.17386,23.08886,23.08886,23.08886,23.17386,23.08886,23.08886,23.08886,25.383860000000002,25.383860000000002,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,37.87386,39.37386,23.08886,23.08886,23.17386,23.17386
1999-02-06,23.133860000000002,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,25.26386,38.87386,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,38.87386,23.08886,23.08886,23.133860000000002,23.133860000000002
1999-02-07,23.133860000000002,23.133860000000002,23.133860000000002,23.08886,23.08886,22.313860000000002,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,24.87386,23.133860000000002,23.133860000000002
1999-02-08,23.08886,23.08886,23.08886,23.08886,23.133860000000002,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,38.87386,39.37386,38.87386,23.08886,25.87386,23.133860000000002
1999-02-09,23.08886,23.08886,23.08886,23.08886,23.133860000000002,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,38.87386,23.08886,23.08886,23.133860000000002,23.133860000000002
1999-02-10,23.08886,23.07386,23.07386,23.08886,23.08886,25.87386,23.08886,23.08886,23.08886,23.08886,23.08886,23.07386,23.07386,22.313860000000002,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.08886,23.07386,23.07386,23.07386
