Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2021-03-01,111.18,111.18,111.18,111.18,111.18,161.18,204.86,243.18,243.18,251.18,251.18,251.18,251.18,251.18,261.18,261.18,251.18,251.18,261.18,261.18,261.18,251.18,251.18,243.18
2021-03-02,210.51,210.51,200.51,200.51,200.51,200.51,210.51,210.51,210.51,217.51,230.51,231.51,231.51,230.51,230.51,230.51,230.51,217.51,230.51,235.51,230.51,217.51,210.51,210.51
2021-03-03,153.84,181.86,181.86,181.86,181.86,181.86,181.86,201.36,213.86,213.86,213.86,213.86,213.86,213.86,213.86,213.86,213.86,213.86,213.86,213.86,213.86,213.86,207.36,191.86
2021-03-04,115.78,152.78,115.78,152.78,152.78,152.78,152.78,154.76,192.28,192.28,192.78,202.78,197.24,197.24,202.78,202.78,202.78,192.28,202.78,202.78,192.78,192.28,192.28,192.28
2021-03-05,179.13,179.13,162.75,149.63,143.09,179.13,179.13,179.13,179.13,179.13,179.63,194.58,255.13,255.13,260.13,255.13,198.52,179.13,255.13,260.63,255.13,179.13,179.13,179.13
2021-03-06,157.97,157.97,154.97,154.97,157.97,157.97,157.97,157.97,157.97,199.47,199.47,199.97,199.97,199.47,199.47,199.47,176.97,176.97,199.97,249.97,199.97,199.47,157.97,157.97
2021-03-07,155.33,155.33,155.33,155.33,155.33,155.33,155.33,155.33,157.83,171.31,183.33,183.33,183.33,183.33,183.33,183.33,183.33,183.33,183.33,195.33,195.33,183.33,183.33,183.33
2021-03-08,140.15,140.15,140.15,140.15,140.15,148.15,148.15,148.15,153.15,240.15,240.15,240.15,240.15,240.15,250.15,250.15,250.15,200.15,250.15,250.15,250.15,240.15,148.15,148.15
2021-03-09,141.21,139.71,139.71,139.71,139.71,141.21,141.21,156.71,156.71,156.71,156.71,220.71,220.71,220.71,220.71,220.71,220.71,171.69,260.71,240.71,260.71,173.69,156.71,156.71
2021-03-10,139.78,139.78,139.78,139.78,139.78,141.28,152.28,152.28,152.28,152.28,171.26,215.28,215.28,215.28,215.28,215.28,215.28,171.26,215.28,215.28,215.28,152.28,152.28,152.28
2021-03-11,130.09,130.09,130.09,130.09,130.09,130.09,131.09,131.09,150.09,150.09,157.09,214.09,214.09,214.09,214.09,214.09,214.09,150.09,215.09,215.09,215.09,157.09,150.09,131.09
2021-03-12,135.09,135.09,128.09,128.09,135.09,148.09,157.09,157.09,157.09,157.09,171.07,214.09,214.09,214.09,214.09,235.09,173.07,157.09,235.09,214.09,235.09,157.09,157.09,157.09
2021-03-13,139.21,139.21,139.21,139.21,139.21,145.08,139.21,163.21,163.21,171.19,214.21,214.21,214.21,214.21,214.21,173.19,163.21,163.21,234.21,234.21,234.21,171.19,163.21,163.21
2021-03-14,134.03,139.13,134.03,134.03,134.03,134.03,134.03,134.03,134.03,152.03,152.03,152.03,152.03,152.03,152.03,152.03,152.03,152.03,208.03,208.03,208.03,169.03,152.03,152.03
2021-03-15,140.46,109.36,140.46,140.46,152.36,152.36,152.36,155.36,158.36,209.36,209.36,209.36,209.36,231.36,209.36,209.36,209.36,209.36,209.36,232.36,231.36,209.36,155.36,152.36
2021-03-16,155.89,155.89,152.39,145.75,152.39,155.89,171.89,171.89,171.89,171.89,208.89,208.89,208.89,208.89,208.89,208.89,208.89,208.89,208.89,208.89,208.89,208.89,171.89,155.89
2021-03-17,129.96,129.96,129.96,129.96,129.96,129.96,129.96,130.96,130.96,179.96,179.96,179.96,179.96,179.96,240.96,179.96,179.96,221.96,221.96,240.96,221.96,221.96,145.82,130.96
2021-03-18,129.76,129.76,129.76,129.76,129.76,129.76,129.76,130.26,133.76,133.76,133.76,217.76,222.26,217.76,217.76,217.76,217.76,171.74,240.76,240.76,217.76,217.76,133.76,129.76
2021-03-19,127.14,128.14,127.14,127.14,127.14,127.14,128.14,131.24,133.14,163.04,163.04,217.14,163.04,163.04,163.04,163.04,163.04,163.04,163.04,217.14,163.04,163.04,133.14,133.14
2021-03-20,128.07,127.07,127.07,127.07,127.07,127.07,127.07,128.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,132.07,165.07,132.07,132.07,132.07,130.07
2021-03-21,125.79,125.79,110.79,110.79,110.79,110.79,98.79,110.79,125.79,126.79,126.79,126.79,129.79,129.79,129.79,126.79,126.79,126.79,129.79,129.79,129.79,129.79,126.79,125.79
2021-03-22,119.48,125.98,119.48,119.48,119.48,119.48,119.48,119.48,119.48,131.48,131.48,131.48,131.48,131.48,131.48,131.48,131.48,131.48,131.48,140.48,131.48,131.48,131.48,125.98
2021-03-23,124.76,124.76,116.86,124.76,126.86,126.86,126.86,126.86,128.76,132.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,132.86,126.86
2021-03-24,122.79,122.39,122.39,122.39,122.79,122.79,122.79,124.79,130.89,130.99,130.99,130.99,130.99,130.99,130.99,130.99,130.99,130.99,130.99,140.89,130.99,130.99,126.89,124.79
2021-03-25,124.77,124.77,122.77,122.77,122.77,124.77,124.77,124.77,126.87,140.87,149.87,149.87,149.87,149.87,149.87,149.87,149.87,149.87,149.87,149.87,149.87,149.87,140.87,126.87
2021-03-26,124.83,124.83,124.83,124.83,124.83,124.83,124.83,124.83,144.93,144.93,144.93,145.93,145.93,145.93,145.93,145.93,145.93,144.93,145.93,145.93,145.93,144.93,144.93,124.83
