Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2010-10-01,101.37,101.37,101.37,101.37,101.37,116.37,116.37,116.37,121.71,122.37,122.37,152.37,122.37,122.37,152.37,152.37,122.37,122.37,152.37,202.36,152.37,122.37,116.37,116.37
2010-10-02,102.93,102.93,100.43,100.43,100.43,100.43,115.43,115.43,115.43,115.43,119.0,119.0,119.0,119.0,115.43,115.43,115.43,119.0,182.43,182.43,141.23,115.43,115.43,115.43
2010-10-03,100.61,100.61,100.61,100.61,100.61,87.61,100.61,100.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,115.61,151.61,170.61,151.61,115.61,115.61,100.61
2010-10-04,107.51,107.51,107.51,107.51,107.51,116.51,116.51,116.51,116.51,116.51,162.51,203.51,162.51,116.51,162.51,162.51,162.51,171.43,203.51,203.51,203.51,122.51,116.51,108.41
2010-10-05,83.08,83.08,83.08,83.08,83.08,108.18,110.14,117.18,117.18,117.18,143.18,201.68,143.18,201.68,143.18,143.18,117.18,117.18,204.18,204.18,204.18,117.18,117.18,108.18
2010-10-06,106.57,106.57,106.57,106.57,106.57,111.57,111.57,149.57,221.57,149.57,149.57,161.34,159.61,149.57,161.34,161.34,211.57,221.57,226.57,226.57,221.57,211.57,136.57,111.57
2010-10-07,112.04,112.04,102.04,102.04,112.04,116.04,116.04,116.04,201.04,200.04,200.04,200.04,200.04,200.04,200.04,200.04,200.04,200.04,201.04,201.04,200.04,161.81,116.04,116.04
2010-10-08,111.51,111.51,86.51,111.51,111.51,115.51,115.51,115.51,116.51,116.51,164.59,194.51,164.59,164.59,194.51,194.51,164.59,164.59,194.51,194.51,194.51,116.51,115.51,115.51
2010-10-09,111.77,111.77,111.77,111.77,111.77,111.77,115.77,115.77,115.77,129.77,129.77,129.77,129.77,129.77,129.77,115.77,115.77,129.77,194.77,194.77,194.77,129.77,115.77,115.77
2010-10-10,108.56,108.56,108.56,105.27,105.27,105.27,86.66,108.56,111.66,111.66,136.66,136.66,136.66,136.66,108.56,108.56,108.56,108.56,163.66,163.66,163.66,136.66,111.66,108.56
2010-10-11,116.54,116.54,106.54,106.54,116.54,120.54,120.54,121.54,121.54,135.04,151.47,208.04,176.09,176.09,208.04,208.04,176.09,208.04,208.04,208.04,208.04,176.09,121.54,120.54
2010-10-12,115.88,115.88,115.88,115.88,115.88,123.88,123.88,123.88,149.44,149.44,149.75,149.75,149.75,149.75,149.75,149.75,149.75,149.75,225.88,225.88,149.75,149.75,123.88,123.88
2010-10-13,120.85,120.85,115.85,115.85,120.85,120.85,123.85,123.85,143.85,132.35,143.85,143.85,143.85,143.85,143.85,143.85,143.85,143.85,223.85,223.85,147.41,143.85,123.85,123.85
2010-10-14,107.99,104.18,104.18,104.18,107.99,116.18,117.18,130.68,134.68,134.68,134.68,134.68,134.68,134.68,134.68,134.68,134.68,134.68,222.18,152.18,134.68,134.68,134.68,116.18
