Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2010-02-01,118.14,100.31,118.14,118.14,118.14,124.21,124.21,124.21,124.21,124.21,126.21,127.21,126.21,124.21,126.21,127.21,127.21,124.21,154.21,249.21,154.21,127.21,124.21,123.04
2010-02-02,123.23,123.23,123.23,123.23,123.23,124.23,125.23,125.23,125.23,125.23,138.96,138.96,127.07,125.23,138.96,138.96,125.23,125.23,138.96,249.23,138.96,125.23,125.23,124.23
2010-02-03,121.21,121.21,121.21,121.21,121.21,123.31,123.31,124.21,124.21,124.21,124.21,124.21,124.21,124.21,124.21,124.21,124.21,124.21,124.21,206.21,138.94,124.21,124.21,123.26
2010-02-04,121.55,121.55,121.55,121.55,121.55,121.55,124.35,124.35,124.35,124.35,139.18,139.18,124.35,124.35,124.35,124.35,124.35,124.35,139.18,206.45,139.18,124.35,124.35,121.55
2010-02-05,125.59,125.59,123.77,123.77,125.59,125.59,125.59,129.59,129.59,129.59,129.59,139.32,129.59,129.59,139.32,139.32,129.59,129.59,129.59,144.59,139.32,129.59,129.59,125.59
2010-02-06,124.22,124.22,124.22,123.42,124.22,124.22,124.22,124.22,199.22,199.22,199.22,199.22,199.22,199.22,162.71,150.12,138.95,138.95,206.22,305.22,138.95,138.95,138.95,124.22
2010-02-07,124.18,124.18,124.18,128.28,128.28,129.28,128.28,129.28,139.01,128.28,128.28,128.28,128.28,128.28,128.28,128.28,128.28,128.28,129.28,194.28,139.01,139.01,129.28,128.28
2010-02-08,127.21,127.21,127.21,127.21,127.21,128.31,128.31,128.31,129.21,129.21,138.94,138.94,129.21,206.21,206.71,206.71,206.71,129.21,206.71,206.71,206.71,206.71,129.21,128.31
2010-02-09,127.72,127.72,127.72,127.72,127.72,129.22,138.95,138.95,162.93,195.17,195.17,206.72,190.6,172.51,206.72,206.72,206.72,162.93,206.72,305.22,206.22,206.22,138.95,129.22
2010-02-10,123.21,123.21,123.21,123.21,123.21,127.71,127.71,138.21,138.21,138.21,138.21,138.94,138.21,138.21,138.94,138.94,138.21,138.21,305.21,206.21,140.11,138.94,138.21,127.71
2010-02-11,122.71,122.21,122.21,122.21,122.71,123.21,123.21,127.31,127.71,127.71,138.94,138.94,134.69,127.71,138.94,134.69,127.71,127.71,138.94,305.21,206.21,138.94,127.71,123.21
2010-02-12,123.21,123.21,123.21,123.21,123.21,138.94,138.94,138.94,140.11,162.7,206.21,206.21,162.92,162.92,169.79,169.79,162.7,140.11,206.21,305.21,206.21,169.79,138.94,127.71
