Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2008-11-01,79.92,79.92,64.92,64.92,64.92,79.92,79.92,79.92,80.92,85.92,85.92,96.92,96.92,85.92,85.92,80.92,80.92,96.92,150.86,96.92,96.92,85.92,80.92,79.92
2008-11-02,73.92,73.92,73.92,64.92,64.92,64.92,73.92,73.92,73.92,73.92,73.92,78.92,78.92,78.92,73.92,73.92,73.92,78.92,79.42,79.42,78.92,78.92,78.92,73.92
2008-11-03,70.92,62.92,62.92,62.92,62.92,62.92,62.92,70.92,70.92,70.92,71.92,75.82,75.82,71.92,71.92,71.92,71.92,75.82,96.02,96.02,78.92,75.82,71.92,70.92
2008-11-04,40.92,40.92,40.92,40.92,40.92,70.92,70.92,70.92,71.92,78.92,78.92,90.92,78.92,78.92,78.92,78.92,78.92,90.92,206.5,206.5,90.92,78.92,70.92,58.92
2008-11-05,58.92,40.92,40.92,40.92,58.92,70.82,70.82,71.82,75.92,75.92,75.92,75.92,75.92,75.92,75.92,75.92,75.92,75.92,206.5,159.87,75.92,75.92,70.82,58.92
2008-11-06,55.92,55.92,55.92,55.92,55.92,58.92,58.92,58.92,68.92,70.92,70.92,70.92,70.92,70.92,70.92,70.92,70.92,70.92,206.5,206.5,70.92,70.92,58.92,55.92
2008-11-07,50.92,50.92,50.92,50.92,50.92,59.92,59.92,59.92,75.92,75.92,75.92,150.92,75.92,75.92,75.92,75.92,75.92,75.92,206.5,206.5,75.92,75.92,59.92,58.92
2008-11-08,70.82,62.92,62.92,62.92,62.92,70.82,70.82,70.82,95.92,100.92,100.92,100.92,100.92,100.92,100.92,95.92,95.92,100.92,164.87,164.87,100.92,100.92,95.92,70.82
2008-11-09,70.42,70.42,62.92,62.92,62.92,62.92,62.92,70.42,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,90.92,145.92,145.92,145.92,96.92,90.92,90.92
2008-11-10,69.92,69.92,69.92,69.92,88.92,90.92,90.92,96.92,96.92,100.92,164.87,210.4,100.92,100.92,100.92,100.92,100.92,100.92,438.84,291.61,164.87,100.92,96.92,90.92
2008-11-11,100.92,91.92,91.92,91.92,100.92,100.92,100.92,103.92,103.92,103.92,164.87,187.53,103.92,103.92,103.92,103.92,103.92,164.87,210.4,210.4,200.92,103.92,100.92,91.92
2008-11-12,93.92,90.92,85.92,85.92,93.92,100.92,100.92,101.92,101.92,101.92,164.87,187.53,101.92,101.92,164.87,164.87,101.92,164.87,210.4,187.62,101.92,101.92,100.92,93.92
2008-11-13,97.92,95.92,95.92,95.92,97.92,97.92,120.92,120.92,120.92,120.92,120.92,120.92,120.92,120.92,120.92,120.92,120.92,184.03,210.4,210.4,184.03,120.92,97.92,95.92
2008-11-14,90.32,90.32,90.32,90.32,95.92,120.92,120.92,120.92,125.92,125.92,125.92,125.92,125.92,125.92,125.92,125.92,125.92,125.92,210.4,210.4,125.92,120.92,120.92,95.92
