Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2014-03-01,141.28,140.28,132.08,132.08,132.08,141.28,142.28,145.46,154.28,154.28,154.28,155.28,155.28,154.28,154.28,151.38,151.38,151.38,155.28,182.28,155.28,154.28,151.38,142.28
2014-03-02,137.44,137.44,137.44,137.44,137.44,137.44,137.44,137.44,141.94,151.94,151.94,151.94,151.94,151.94,147.12,147.12,137.44,141.94,151.94,153.03,153.03,151.94,151.94,137.44
2014-03-03,134.94,131.24,131.24,131.24,134.94,134.94,134.94,150.44,150.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,191.44,134.94,134.94
2014-03-04,132.93,132.93,132.93,132.93,132.93,132.93,132.93,150.26,156.83,156.83,185.83,185.83,185.83,185.83,185.83,185.83,185.83,185.83,185.83,185.83,185.83,185.83,150.26,145.01
2014-03-05,125.29,125.29,125.29,125.29,125.29,132.94,150.26,150.26,150.26,150.26,176.09,176.09,151.34,176.09,176.09,176.09,176.09,176.09,226.84,226.84,176.09,176.09,150.26,132.94
2014-03-06,132.33,120.94,120.94,120.94,132.33,149.66,149.66,149.66,150.73,153.13,153.13,153.13,153.13,153.13,153.13,153.13,153.13,153.13,226.23,226.23,226.23,153.13,149.66,132.33
2014-03-07,125.19,125.19,113.19,125.19,125.19,149.71,149.71,150.69,150.69,150.69,150.69,171.19,150.69,150.69,150.69,150.69,150.69,150.69,150.69,150.69,150.69,150.69,149.71,143.49
2014-03-08,140.02,140.02,140.02,140.02,140.02,140.02,140.02,140.42,144.17,144.17,144.17,144.17,144.17,144.17,144.17,144.17,144.17,144.17,144.17,149.42,144.17,144.17,144.17,140.02
2014-03-09,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,131.31,140.31,131.31,131.31,131.31,131.31,131.31,148.31,148.31,148.31,148.31,140.31,131.31
2014-03-10,124.36,124.36,124.36,124.36,124.36,127.56,127.56,127.56,135.56,135.56,135.56,135.56,135.56,135.56,135.56,135.56,135.56,135.56,146.65,221.56,135.56,135.56,127.56,127.56
2014-03-11,120.64,120.64,120.64,120.64,121.24,121.24,121.24,121.24,135.24,222.24,222.24,194.04,135.24,146.61,194.04,194.04,194.04,121.24,222.24,252.24,249.24,194.04,121.24,121.24
2014-03-12,95.16,95.16,95.16,95.16,95.16,128.16,135.36,128.16,182.36,182.36,182.36,174.25,174.25,135.36,174.25,174.25,174.25,135.36,222.36,262.36,182.36,174.25,135.36,128.16
2014-03-13,123.02,123.02,123.02,123.02,123.02,132.67,132.67,132.67,132.67,132.67,171.67,171.67,155.63,155.63,171.67,156.02,156.02,132.67,172.67,174.57,172.67,132.67,132.67,132.67
2014-03-14,122.27,104.26,104.26,104.26,113.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,151.76,154.72,160.76,154.72,151.76,151.76,122.27
2014-03-15,150.28,150.28,150.28,129.28,129.28,150.28,150.28,150.28,150.28,150.28,152.18,150.28,150.28,150.28,150.28,150.28,150.28,150.28,152.18,152.18,152.18,152.18,150.28,150.28
2014-03-16,136.34,115.85,115.85,115.85,115.85,115.85,115.85,107.34,115.85,115.85,136.34,136.34,136.34,136.34,136.34,115.85,115.85,115.85,136.34,166.44,166.44,136.34,136.34,136.34
2014-03-17,132.29,132.29,123.49,123.49,132.29,135.29,135.29,135.29,148.29,148.29,148.29,148.29,148.29,148.29,148.29,148.29,148.29,148.29,193.96,193.96,193.96,148.29,148.29,135.29
