Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2004-12-01,62.43,62.43,62.43,62.43,64.43,65.43,65.43,67.43,67.43,71.43,71.43,71.43,67.43,67.43,71.43,71.43,71.43,71.43,79.43,79.43,79.43,71.43,67.43,65.43
2004-12-02,60.43,60.43,60.43,60.43,60.43,62.23,64.43,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,64.93,65.43,65.43,65.43,64.93,64.43,60.43
2004-12-03,58.93,58.93,58.93,58.93,58.93,59.53,59.53,64.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,79.43,79.43,79.43,65.43,65.43,59.53
2004-12-04,56.93,56.93,56.93,56.93,56.93,57.43,57.43,63.43,64.43,65.43,65.43,65.43,65.43,64.43,64.43,63.43,63.43,65.43,72.43,80.43,72.43,65.43,65.43,57.43
2004-12-05,57.43,57.43,57.43,57.43,57.43,57.43,57.43,57.43,65.43,57.43,65.43,65.43,65.43,65.43,65.43,57.43,57.43,65.43,80.43,80.43,80.43,71.93,66.43,65.43
2004-12-06,62.43,62.43,62.43,62.43,65.43,65.43,66.43,66.43,66.43,66.43,66.43,66.43,66.43,66.43,66.43,66.43,66.43,66.43,114.64,114.64,87.43,67.43,66.43,65.43
2004-12-07,62.43,62.43,62.43,62.43,62.43,62.43,65.53,65.53,65.53,65.53,65.53,65.53,65.53,65.53,65.53,65.53,65.53,65.53,107.43,107.43,67.43,66.93,65.53,65.53
2004-12-08,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,65.93,77.43,77.43,77.43,67.43,66.43,65.93
2004-12-09,61.23,61.23,61.23,61.23,61.23,61.23,61.23,61.43,61.43,61.43,66.43,66.43,61.43,61.43,61.43,61.43,61.43,66.43,107.43,114.64,107.43,66.43,61.43,61.23
2004-12-10,64.43,64.43,61.23,61.23,64.43,64.43,64.43,64.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,107.43,114.64,107.43,65.43,64.43,64.43
2004-12-11,64.13,64.13,64.13,64.13,64.13,64.13,64.13,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,65.43,65.43,65.43,65.43,64.43,64.43
2004-12-12,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.93,72.43,64.93,64.93,64.93,64.43
2004-12-13,61.43,61.43,61.43,61.43,61.43,62.43,64.43,64.43,64.43,64.43,64.43,65.03,64.43,64.43,64.43,64.43,65.03,65.43,97.43,97.43,72.43,72.43,64.43,64.43
2004-12-14,63.93,63.93,63.93,63.93,63.93,64.43,64.43,64.43,72.43,72.43,72.43,72.43,72.43,64.43,64.43,71.93,71.93,72.43,107.43,107.43,72.43,72.43,64.43,64.43
2004-12-15,63.93,63.93,63.93,63.93,63.93,63.93,63.93,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,71.73,71.73,71.73,64.43,64.43,63.93
2004-12-16,59.93,59.93,59.43,59.43,59.93,63.93,63.93,63.93,63.93,63.93,63.93,64.43,63.93,63.93,63.93,63.93,63.93,64.43,71.83,71.83,65.43,64.43,63.93,63.93
2004-12-17,59.43,59.43,56.33,56.33,59.43,63.93,63.93,63.93,63.93,63.93,64.43,64.43,64.43,64.43,64.43,64.43,64.43,64.43,71.83,71.83,67.43,65.43,64.43,63.93
2004-12-18,63.43,59.43,59.43,59.43,59.43,63.43,63.43,63.43,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,64.43,64.43,64.43,64.43,63.93,63.93
2004-12-19,63.93,63.93,59.43,59.43,59.43,59.43,59.43,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,63.93,64.43,65.43,64.43,64.43,63.93,63.93
2004-12-20,57.43,57.43,57.43,57.43,57.43,57.43,58.93,59.43,65.43,65.43,67.43,71.83,67.43,65.43,65.43,65.43,65.43,67.43,72.43,72.43,72.43,71.83,65.43,58.93
2004-12-21,57.43,56.33,56.33,56.33,56.33,59.43,59.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,92.43,112.43,92.43,92.43,62.43,59.43
2004-12-22,57.43,57.33,57.33,57.33,57.33,59.43,59.43,82.43,90.92,92.43,92.43,92.43,92.43,92.43,92.43,92.43,92.43,92.43,93.43,93.43,93.43,92.43,92.43,65.43
2004-12-23,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,77.43,82.43,87.33,79.43,79.43,77.43,65.43
2004-12-24,64.43,57.43,57.43,57.43,57.43,64.43,64.43,72.43,72.43,72.43,72.43,72.43,72.43,72.43,72.43,64.43,64.43,72.43,75.43,77.33,77.33,75.43,72.43,72.43
2004-12-25,72.43,72.43,72.43,70.43,70.43,67.43,67.43,67.43,67.43,70.43,70.43,70.43,70.43,70.43,70.43,70.43,70.43,70.43,75.43,76.43,75.43,75.43,72.43,72.43
2004-12-26,72.43,67.43,67.43,67.43,67.43,67.43,67.43,67.43,72.43,72.43,72.43,72.43,72.43,72.43,72.43,72.43,72.43,72.43,75.43,75.43,75.43,75.43,72.43,72.43
2004-12-27,62.43,57.33,57.33,57.33,57.33,66.13,67.43,70.43,70.43,70.43,70.43,70.43,70.43,70.43,70.43,70.43,70.43,70.43,75.43,75.43,75.43,70.43,70.43,67.43
2004-12-28,65.93,65.93,65.93,65.93,65.93,65.93,65.93,66.13,67.43,67.43,67.43,70.43,67.43,67.43,67.43,67.43,67.43,67.43,75.43,76.43,75.43,70.43,67.43,65.93
2004-12-29,65.93,65.93,65.93,65.93,65.93,65.93,65.93,68.43,68.43,68.43,70.43,70.43,70.43,70.43,70.43,68.43,68.43,70.43,87.43,88.43,75.43,71.43,68.93,65.93
2004-12-30,67.43,67.43,67.43,67.43,67.43,67.43,67.43,67.43,68.43,68.43,68.43,68.43,68.93,68.43,68.43,68.43,68.43,68.43,75.43,90.43,75.43,70.43,68.43,67.43
2004-12-31,67.93,67.93,67.93,67.93,67.93,67.93,67.93,68.43,68.93,69.43,69.43,69.43,69.43,68.43,68.43,67.93,67.93,68.43,70.43,70.43,70.43,69.43,69.43,69.43
