Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2002-10-01,49.08,48.58,48.58,48.58,49.08,49.83,49.83,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,51.98,53.08,55.08,53.08,51.98,49.83,49.08
2002-10-02,49.83,49.83,49.83,49.58,49.83,49.88,52.08,52.08,52.08,52.88,52.88,52.88,52.08,52.08,52.08,52.08,52.08,52.88,52.88,53.08,52.88,52.88,52.08,49.83
2002-10-03,52.88,52.08,52.08,52.08,52.88,52.88,52.98,52.98,52.98,52.98,53.08,53.08,52.98,52.98,52.98,52.98,52.98,53.08,58.03,58.03,58.03,55.08,52.98,52.88
2002-10-04,52.98,52.98,52.98,52.98,52.98,53.08,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,58.08,58.08,56.08,53.18,53.18,52.98
2002-10-05,52.68,52.68,52.68,52.68,52.68,52.68,52.68,55.08,55.08,55.08,55.58,55.58,55.58,55.08,55.08,55.08,55.08,55.08,56.08,56.68,56.08,55.58,55.08,52.68
2002-10-06,54.08,54.08,54.08,54.08,54.08,54.08,54.08,54.08,54.68,54.68,54.68,54.68,54.68,54.68,54.08,54.08,54.08,54.68,55.18,55.48,55.18,54.68,54.68,54.08
2002-10-07,54.88,54.88,54.88,54.88,54.88,55.53,55.53,55.53,55.53,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,56.08,55.53,54.88
2002-10-08,54.83,54.83,54.83,54.83,54.83,57.78,57.78,57.78,57.78,57.78,57.78,57.98,57.78,57.78,57.78,57.78,57.78,57.98,58.08,58.08,57.98,57.98,57.78,55.57
2002-10-09,55.23,55.23,55.23,55.23,57.58,58.08,58.08,58.08,58.08,58.08,58.08,58.08,58.08,58.08,58.08,58.08,58.08,58.08,64.38,64.38,61.82,58.08,57.58,55.23
2002-10-10,57.18,57.18,57.18,57.18,57.18,57.38,57.58,57.58,57.58,61.82,61.82,62.68,57.58,57.58,57.58,57.58,57.58,61.82,64.08,64.08,62.68,61.82,57.38,57.18
2002-10-11,57.51,57.51,57.51,57.51,57.51,57.98,58.08,58.08,61.68,61.68,61.68,61.68,61.68,61.68,61.68,61.68,61.68,61.68,65.58,65.58,61.68,61.68,58.08,57.98
2002-10-12,61.08,61.08,60.08,61.08,61.08,61.08,61.63,61.63,61.63,61.98,61.98,61.98,61.98,61.98,61.63,61.63,61.63,61.98,66.38,61.98,61.98,61.98,61.63,61.63
2002-10-13,62.06,61.63,61.63,61.63,61.63,61.63,61.63,62.06,62.06,62.06,62.06,62.06,62.06,62.06,62.06,62.06,62.06,62.06,66.38,66.38,66.38,66.38,62.06,62.06
2002-10-14,61.37,61.37,61.37,61.37,61.37,61.37,61.37,61.37,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,65.07,66.38,66.38,66.1,66.08,65.07,65.07
2002-10-15,61.37,61.37,61.37,61.37,61.37,64.98,66.1,64.98,66.1,66.1,66.1,66.38,66.1,66.1,66.1,66.1,66.1,66.38,66.38,66.38,66.38,66.38,64.98,61.37
2002-10-16,58.18,58.18,58.18,58.18,58.18,61.37,64.98,66.1,66.1,66.1,66.1,66.1,66.1,64.98,64.98,66.1,66.1,66.1,66.38,66.38,66.1,66.1,61.37,61.37
2002-10-17,58.08,57.58,57.58,57.58,58.08,58.13,58.13,58.13,58.18,58.18,58.18,58.18,58.18,58.18,58.18,58.18,58.18,61.02,66.38,66.18,61.02,58.18,58.13,58.13
2002-10-18,58.13,58.09,58.09,58.09,58.13,58.13,58.13,65.08,65.08,65.08,65.08,65.08,65.08,65.08,65.08,65.08,65.08,66.08,66.18,66.08,66.08,66.07,58.13,58.13
2002-10-19,66.07,65.07,65.07,65.07,66.07,66.07,66.07,66.07,66.08,66.08,66.08,66.08,66.08,66.08,66.07,66.07,66.07,66.08,67.08,66.38,66.08,66.08,66.07,66.07
2002-10-20,66.38,61.08,61.08,61.08,61.08,61.08,61.08,66.38,66.38,66.58,66.58,66.58,66.58,66.58,66.38,66.38,66.38,66.58,66.98,66.98,66.58,66.58,66.38,61.08
2002-10-21,61.08,61.08,61.08,61.08,61.08,66.48,66.48,66.48,66.48,66.58,66.58,66.58,66.58,66.48,66.58,66.58,66.58,66.58,66.58,66.58,66.58,66.58,66.48,66.48
2002-10-22,60.08,60.08,60.08,60.08,63.08,66.48,66.48,66.48,66.48,66.48,66.48,66.48,66.48,66.48,66.48,66.48,66.48,66.58,67.08,67.08,66.58,66.57,66.48,63.58
2002-10-23,63.68,63.08,63.08,63.68,63.68,63.68,65.08,65.08,66.28,66.28,66.28,66.28,66.28,65.08,65.08,66.28,66.28,66.28,66.68,66.68,66.68,65.08,63.68,63.08
