Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2001-01-01,53.73,53.73,50.73,50.73,48.73,46.73,46.73,46.73,46.73,46.73,46.73,46.73,46.73,46.73,46.73,46.73,46.73,46.73,53.73,55.73,55.73,46.73,48.73,46.73
2001-01-02,46.73,46.73,46.73,46.73,46.73,46.73,46.73,48.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,82.73,82.71,82.71,54.73,54.73,52.73
2001-01-03,46.73,46.73,46.73,46.73,46.73,52.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,65.73,85.71,75.73,54.73,54.73,52.73
2001-01-04,52.73,46.73,46.73,46.73,52.73,52.73,54.73,69.73,69.73,69.73,70.73,70.73,70.73,69.73,69.73,69.73,69.73,69.73,70.73,54.73,69.73,70.73,69.73,54.73
2001-01-05,51.73,51.73,51.73,51.73,51.73,51.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,85.73,54.73,54.73,54.73,51.73,51.73
2001-01-06,46.73,46.73,46.73,46.73,46.73,46.73,52.73,53.73,54.73,54.73,54.73,54.73,54.73,54.73,53.73,53.73,53.73,53.73,65.73,85.73,54.73,69.73,54.73,53.73
2001-01-07,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,85.73,85.73,60.73,54.73,54.73,54.73
2001-01-08,54.53,46.73,46.73,54.53,54.53,54.53,54.53,54.53,54.53,54.53,54.53,54.53,54.53,54.53,46.73,46.73,54.53,54.53,54.73,60.73,60.73,54.53,54.53,46.73
2001-01-09,46.73,46.73,46.73,46.73,46.73,46.73,35.73,46.73,53.73,53.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,54.73,53.73,85.73,70.73,54.73,54.73,47.73
2001-01-10,47.73,47.73,47.73,47.73,47.73,46.73,53.73,54.73,60.73,60.73,60.73,60.73,60.73,60.73,60.73,60.73,60.73,60.73,54.73,60.73,60.73,60.73,53.73,47.73
2001-01-11,53.73,46.73,46.73,46.73,53.73,53.73,54.73,60.73,61.73,61.73,69.73,69.73,69.73,61.73,60.73,60.73,60.73,60.73,69.73,53.73,60.73,61.73,54.73,53.73
2001-01-12,46.73,46.73,46.73,46.73,46.73,53.73,53.73,60.73,60.73,60.73,60.73,53.73,53.73,39.73,60.73,60.73,60.73,60.73,68.73,53.73,60.73,61.73,60.73,53.73
2001-01-13,60.73,60.73,60.73,60.73,60.73,60.73,60.73,85.73,85.73,60.73,60.73,61.73,61.73,61.73,61.73,61.73,61.73,61.73,100.53,100.63,95.73,95.73,60.73,85.73
2001-01-14,60.73,60.73,60.73,60.73,60.73,46.73,53.73,60.73,60.73,60.73,53.73,53.73,53.73,53.73,60.73,53.73,53.73,60.73,98.73,100.53,60.73,60.73,53.73,60.73
2001-01-15,60.73,60.73,60.73,60.73,60.73,86.73,86.73,86.73,61.73,98.73,98.73,98.73,98.73,98.73,61.73,61.73,61.73,61.73,100.63,100.72,100.53,98.73,60.73,60.73
2001-01-16,46.73,46.73,60.73,60.73,60.73,60.73,78.73,97.73,98.73,97.73,78.73,78.73,78.73,78.73,97.73,98.73,97.73,78.73,103.78,70.73,78.73,98.73,78.73,60.73
2001-01-17,70.73,70.73,70.73,70.73,70.73,70.73,70.73,82.73,103.78,82.73,80.73,82.73,82.73,80.73,80.73,80.73,80.73,80.73,100.73,103.78,103.78,100.73,70.73,70.73
2001-01-18,97.23,62.73,62.73,97.23,97.23,97.23,97.23,97.73,97.73,99.73,99.73,99.73,99.73,97.73,97.73,97.73,97.73,97.73,112.09,97.23,97.23,97.73,97.23,97.23
2001-01-19,99.73,90.73,99.73,99.73,99.73,99.73,99.73,100.23,105.73,105.73,105.73,100.23,99.73,99.73,99.73,99.73,99.73,99.73,98.73,98.73,99.73,99.73,99.73,99.73
2001-01-20,62.43,62.43,62.43,62.43,62.43,62.73,62.73,63.73,63.73,99.73,62.73,63.73,63.73,63.73,62.73,62.73,62.73,62.73,60.73,70.73,63.73,99.73,63.73,62.43
2001-01-21,62.73,53.73,53.73,53.73,53.73,53.73,40.73,53.73,53.73,53.73,53.73,53.73,53.73,62.73,53.73,53.73,53.73,53.73,60.73,60.73,62.73,99.73,62.73,53.73
2001-01-22,53.73,53.73,53.73,53.73,53.73,63.73,80.73,80.73,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,80.73,99.63,99.63,99.63,99.63,63.73,62.73
2001-01-23,62.73,62.73,62.73,62.73,62.73,90.73,90.73,90.73,99.63,99.63,99.63,99.63,99.63,90.73,90.73,90.73,90.73,90.73,99.63,99.63,99.63,99.63,90.73,62.73
2001-01-24,46.73,46.73,46.73,46.73,46.73,62.73,62.73,92.73,92.73,92.73,99.73,99.73,92.73,92.73,92.73,92.73,92.73,92.73,92.73,99.73,92.73,99.73,92.73,62.73
2001-01-25,63.73,62.73,62.73,62.73,62.73,90.73,90.73,90.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,90.73,90.73,90.73,99.73,99.73,100.23,99.73,99.73,63.73
2001-01-26,65.73,65.73,65.73,65.73,65.73,95.73,95.73,95.73,99.73,95.73,99.73,99.73,95.73,95.73,95.73,95.73,95.73,95.73,70.73,95.73,95.23,99.73,95.73,65.73
2001-01-27,55.73,55.73,55.73,55.73,55.73,62.73,62.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,65.73,62.73,55.73,55.73,94.73,70.73,94.73,65.73,65.73,55.73
2001-01-28,46.73,46.73,46.73,46.73,46.73,46.73,26.92,50.23,65.73,65.73,65.73,65.73,65.73,65.73,55.73,55.73,55.73,55.73,70.73,70.73,70.73,65.73,65.73,55.73
2001-01-29,55.73,46.73,46.73,46.73,55.73,85.73,85.73,91.71,99.73,99.73,99.73,99.73,99.73,99.73,85.73,91.71,85.73,98.19,85.73,99.73,85.73,99.73,91.71,55.73
2001-01-30,85.73,85.73,85.73,85.73,85.73,90.73,90.73,90.73,98.73,99.73,99.73,99.73,99.73,91.71,91.71,91.71,90.73,99.73,90.73,94.73,90.73,99.73,90.73,85.73
2001-01-31,99.73,99.73,99.73,85.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,94.73,94.73,94.73,99.73,99.73,85.73
